,count,mean,std,min,5%,50%,95%,max
"mycorr(signal,label)",4980.0,0.05072969678833415,0.6232499844276139,-0.9998805534494372,-0.9081095330236854,0.07628165047866936,0.9364147407895576,0.999569481085258
