,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2005-12-01,1.0,0.43818386830527595,0.08560387478121971,0.043322776006984774,-0.0170310494049124,-0.12984786756490396,-0.19676307074833585,0.10349218289181139,0.14078346544889772,0.3240654624202534,-0.12011685233220816,22,0.0013576322615773135,0.0008182286903786239,22,0.00018917126091409965,0.011369123054483616,0.013616736822607948
2006-01-01,1.0,-0.284019129423362,-0.06926850549212012,-0.3111764555053104,0.4481315734312262,0.19434458459503431,-0.15513446940137063,-0.14964391589239784,0.20017949505915753,0.10491339119358008,-0.03885183772970771,16,0.0005945020416983305,0.000676369461518638,16,0.003249868114119869,0.01138530788536123,0.07520388607167927
2006-02-01,0.9999999999999998,-0.4414666903340497,0.497443228193352,-0.2609578170268232,0.019215506525183678,0.06843947010624112,-0.10647038963010902,0.17550044265916484,-0.3014887157552779,0.21516403916811266,-0.34906358891676587,17,0.0007516099336536706,0.0020117563894750667,17,0.0026977246591216885,0.011119146848289404,0.11973387547113519
2006-03-01,1.0,0.23918917925031602,0.3161517320592987,0.12055872757369739,0.23875000594299461,0.05495381626704299,0.47674232232013947,-0.0990601280893055,0.04745840136633896,0.3384406455343207,-0.4017744719740087,23,0.0005143235006655564,0.000645574364638178,23,-0.0002905492762395179,0.009786644594688068,-0.03298332078105491
2006-04-01,1.0,-0.44186175588222454,0.06524221741167313,0.0908704180400157,-0.2369050270796552,-0.01547850368816898,0.04008052081131824,-0.16169763550302915,-0.1264936257887334,-0.13570539522286965,-0.12857371525165695,20,0.001560867262957165,0.0006858568526588357,20,0.0022296755260540957,0.011923486333704908,0.08345246773520666
2006-05-01,0.9999999999999999,0.27134214095682135,0.15010854578810642,-0.1895512439565351,0.1541729455195121,-0.2170060358718135,0.11260835554855211,0.19334342411397937,0.5102460902743098,0.37227254369157137,0.2678649446726204,18,0.0031003527176244054,0.0015375485779231225,18,0.013193077680481162,0.020778742043120788,0.11378245350616777
2006-06-01,1.0,-0.4859587445494903,0.37903665175714985,-0.05244910741749216,-0.00876794477896693,0.20675676352681138,-0.19467302366242123,-0.14650990911881553,-0.042308221012994425,-0.09122082860820442,-0.1303212044447643,22,0.004206536019212559,0.0037843485924572784,22,0.004001148705139201,0.019377608261721527,0.10692395300097317
2006-07-01,1.0,-0.6998303056142274,0.6937154417026354,-0.5868891317969562,0.4409515894882563,-0.5043889264217756,0.3205407690713591,-0.3401898601685549,0.29727341202631147,-0.1521221187610021,0.10552908201830004,21,0.003537413200106674,0.005396734356283205,21,-0.0009717335031085947,0.021746387291877643,-0.19735465781455214
2006-08-01,1.0,-0.49035766258298147,0.22135432292857243,-0.1924554525418783,0.03240144950598581,0.16155766171264685,-0.20661638366197727,-0.05077799186178119,-0.004652227227913961,-0.09419554486119015,0.09222235677558441,23,0.002713365618609148,0.0031520595526592886,23,0.0008758488080411703,0.017714152428346903,0.1015584810376249
2006-09-01,0.9999999999999999,-0.7926361830152804,0.5758056570187865,-0.41856474612931177,0.1950158711044129,-0.012689643056719267,-0.07376673716154038,0.1002827489996087,-0.11921889093498957,0.04612697662654658,-0.010370336890433967,21,0.0032793314914512954,0.0018936075199702564,21,0.0026070461534091907,0.009857867273343427,-0.26508056269199676
2006-10-01,1.0,0.0031683759170807457,0.5169477280661073,0.1626883560155727,0.3369399051958585,0.3892356006062308,0.200646681603464,0.6465825681269595,0.055028539017041744,0.5173433098347632,0.24150166728556055,17,0.00197778358829625,0.0012944967646442292,17,-0.0006095062510386943,0.012059541322195244,-0.06557127918244876
2006-11-01,1.0,0.2006545164469366,0.2471947651288973,0.42758364314225,0.18682579144561257,0.04734966835404233,0.12796445672648837,0.024070839875033095,0.06564150174955989,0.09514435538413206,0.10079690594386838,22,0.0006072661888553567,0.0006987535699843386,22,0.0007909152402198542,0.013588924102990792,-0.43384597528863417
2006-12-01,0.9999999999999999,-0.4403197124150738,0.6794401180052757,-0.32839455459012645,0.43101807406305687,-0.23908119230617703,0.18044983966117603,-0.09018342389876402,-0.024690352769799587,0.019629769908307487,-0.11214658723542369,21,0.0007606358296622619,0.0017025517681580691,21,0.0020849298899792905,0.014586554888578598,-0.09454376251800137
2007-01-01,0.9999999999999999,0.5255995941251226,0.1161500566965114,-0.06572818135753611,-0.11521520671987054,0.015640176402396982,0.048110541045957966,0.17618191814664866,0.32302930722593315,0.2887227600533297,-0.20334769798710126,20,0.00424266727101004,0.003730948511233524,20,0.010449615709444325,0.024709133145691824,-0.2084486809719102
2007-02-01,1.0,-0.25751868624284974,0.22957861235262167,0.11961563575857799,-0.07708510490815434,0.21393443962373987,-0.31498395420468955,-0.06617201725423462,-0.2638791883844955,-0.20453728514301067,-0.03963307250065613,15,0.0046849809053155,0.004383285511950146,15,0.012260377360510413,0.02924674024479717,-0.5466006815356498
2007-03-01,1.0,0.23654398430285245,0.04769416378874189,0.3939659614795987,-0.16699615348316613,0.11476973620726584,0.03448721312156937,-0.210907565158379,-0.11074952048345417,0.057469659955838116,-0.2300695744986586,22,0.005352025986513164,0.0015173562113634633,22,0.009834423954807754,0.01730337912995962,-0.2718220916865779
2007-04-01,1.0,-0.19411606523137487,-0.010161993916809572,-0.04899639869257877,0.2455627716578694,-0.04196350011471401,0.315300025925594,0.27481627698262123,0.2877634733020451,0.34255717021416743,0.16043321880283823,21,0.008040089486849105,0.0025693215255766545,21,0.013873832075078207,0.017818344910213335,-0.0575199175461033
2007-05-01,1.0,0.03732809396464477,-0.1978029441146364,-0.3355582879480528,0.10643992539922198,-0.2941565557225843,-0.012269917649118025,0.16942151924502982,-0.21242380731524374,-0.17221374091793615,-0.10159891009688025,18,0.009746636689306733,0.003285939240668108,18,0.0035290907834951077,0.03024506345286913,-0.2382315201013995
2007-06-01,1.0,0.5418486236219651,0.0010428408811709248,-0.21990982992133243,-0.27388044522781346,-0.23680907609549412,-0.10734730018933303,-0.2443634600482804,-0.28069565617638437,-0.2210983831872722,-0.22911539369721154,21,0.0016033194169629195,0.012131987494434735,21,-0.010069379449684286,0.03798313621074947,0.19071315107844186
2007-07-01,1.0,0.16373478848796658,-0.08800413962969512,0.2716791548426586,0.6392587873788812,0.0968691523282969,-0.09975141185435159,0.27485247606657875,0.35315958566841454,-0.05750409582329733,-0.02030865191834349,22,0.004819155436434727,0.008543818892387698,22,0.010885178177564766,0.02935308310709002,-0.08231938185344725
2007-08-01,1.0,-0.5937419206707751,0.19915165306920615,-0.17734360365094917,0.04487699620274904,-0.041850695668458046,0.053729596713284256,-0.14078434254944677,0.22458427216150237,-0.32062255926579175,0.20428457725130164,23,0.004645970988413547,0.00882667736564699,23,0.005209994382726156,0.02082852396025211,-0.3192985229217619
2007-09-01,1.0,-0.41255493046805247,0.331215714686578,-0.09011775104529851,-0.20809478072327153,0.24260400375690117,-0.19892162030123756,0.06483342065602352,-0.1254209702641324,0.03406514178947106,0.2114477206213145,20,0.0024234300492212103,0.0061182063478018855,20,0.0007386632876962608,0.021233148001464454,-0.3731451687097717
2007-10-01,0.9999999999999999,0.3030268960209862,0.058193629790075974,-0.07876622158262349,-0.08147451783180484,-0.08738168898443893,-0.009536462718952922,0.03282280068949693,0.1912660288219216,0.3976465107205525,0.2690759743623312,18,-0.001683266523919261,0.005209570057204619,18,-0.00741681734005359,0.02452043042532671,0.45950771510585353
2007-11-01,0.9999999999999998,-0.010238780388583373,0.018525273931900423,0.18943693106053888,-0.40059865163715935,-0.027132859521481045,-0.3008530970804057,-0.2008644686013827,-0.12094697497948143,-0.20047437297652784,0.5769502798687542,22,0.0007108196923773721,0.002537770634604562,22,-0.0032449145754449267,0.01998035005600973,-0.14045559768564142
2007-12-01,0.9999999999999999,0.7178471896065249,0.5641545701203367,0.2870205643346792,0.1189615692223087,-0.19832628115692685,-0.2952901860668935,-0.3778873232351679,-0.3192988104309459,-0.4024007142312671,-0.34606448305147636,20,0.0026269600662966403,0.0016650812661038025,20,0.009263666494415426,0.011312476512509861,-0.3633936364170772
2008-01-01,0.9999999999999998,-0.22541481113078898,0.28078708508912803,-0.07326617701987456,0.4480791832440296,-0.11750869920977727,0.017944653415275142,0.21976173638163837,-0.14569268136946706,-0.2558718443913187,0.15156201248226686,22,0.0008411287205157189,0.004498038094982949,22,-0.0029062916399514556,0.03286594447765315,-0.14239512228749812
2008-02-01,1.0,-0.3906451226337412,-0.07858778646531102,0.14174732851187466,0.1023695935038636,-0.3790650999049464,0.31183401340254147,-0.23837000144600431,0.5079747061101134,-0.44581312876516704,0.06637870892074169,16,1.1279235652550043e-05,0.00324706134986421,16,0.006090448013963399,0.02651318470164619,0.018269663620039532
2008-03-01,0.9999999999999999,-0.28790940608885146,0.0586091439628888,0.28816437732056627,-0.371168616551,0.09892508306297093,-0.047143648417341054,0.0921201928276955,-0.13219082548853506,0.03158445555190902,0.0049340094760839835,21,-0.00027628099668944767,0.0037848092167053473,21,-0.008811488154486078,0.03493638966128923,0.3587117621402405
2008-04-01,1.0,-0.18458977028640627,0.05616445027978788,-0.19444078470801124,-0.09593148316472047,-0.04686779408266217,0.09610798926875383,0.2608579057349845,-0.3596208208068399,0.0681570009933398,-0.12018638783665617,21,-0.0017169808876415285,0.006706559835966855,21,-0.0035478313699773673,0.04338057255888428,0.38895133535884974
2008-05-01,1.0,-0.520416809777159,0.3901197196166374,-0.4856268561427145,0.1916420197687491,0.19433999092597207,0.007729222567581389,0.04271427870351779,-0.3592512064990299,0.006015990625303735,-0.31429717256429845,20,-0.0008345481940736848,0.0056761756560083625,20,-0.0010930899758489255,0.023560226497537275,-0.02789201577419886
2008-06-01,1.0,-0.7776955338370962,0.6776464330381121,-0.44717952542048034,0.4289730524275786,-0.08688074450775062,-0.10292052004572226,0.364171509984665,-0.27373331829473707,0.3954062154801252,-0.1672593677877742,20,-0.0062685265071325946,0.008792508593598916,20,-0.015353856118053049,0.03891467726394334,-0.1653711933239038
2008-07-01,1.0,-0.4979674005366234,0.23209085649870853,-0.44751690630194896,0.4149859906409372,-0.3752270953679574,0.07036279995133685,-0.2176926704777274,0.012005049578579837,0.05058287634000349,-0.20561634791117125,23,-0.0034430079881871043,0.0035912731239284485,23,0.004090704423672991,0.026434214331003604,-0.09194333056755478
2008-08-01,1.0,-0.18278731580994792,-0.38085562209143253,0.1163566177201065,-0.011939331528033493,0.27080023324454305,-0.032887657233152394,-0.43530621565536926,0.026787658143737236,0.23169339110010406,-0.008309550961470976,21,-0.00648551127507258,0.004190813119322011,21,-0.014142428306175351,0.03944408165525305,-0.11617705773995984
2008-09-01,0.9999999999999999,0.01750921303231169,-0.21265834551607912,-0.12985755833599433,0.07960852070013576,-0.13318842242183662,-0.14633995555916246,0.21802578589985597,-0.018322587459445733,-0.11892727598932153,-0.026970734173230388,19,-0.006147786005916958,0.0018151653777814798,19,-0.004935735614766726,0.03693217217561118,-0.30442152060217625
2008-10-01,1.0,0.25284931953096795,0.3554499807202917,0.015204168155606634,0.5181068819708426,0.24589042186445886,0.3644779167772202,0.36234061469962814,0.2188609647841313,0.14257911521737968,-0.020478383348738236,20,-0.008099432009363576,0.0009532954976945816,20,-0.015483263373060496,0.03190046997635819,-0.3080240757561245
2008-11-01,1.0,0.4077247841459159,0.2675058569493596,0.39140796870963634,0.3677787080736056,0.37801615632497715,0.49374348083430375,0.19205805669533751,0.11219713952858609,0.3567560504859547,0.22383248662961078,20,-0.005980121158059929,0.002661562108392011,20,0.010035182633167534,0.03553910583920638,-0.21480658628885113
2008-12-01,0.9999999999999999,0.07308417845162223,0.08829803368770535,0.1694131676116419,-0.3126292226368161,0.06975824451620821,0.04596745497444119,-0.07295628793599106,0.02986834732586701,0.004008025460526266,0.2540841952076718,23,-0.004049889240835435,0.0007686986117720373,23,0.0027291788422120996,0.02836451050105351,-0.5517415679930118
2009-01-01,1.0,0.6653963166283385,0.5934872596518219,0.6309945594914859,0.4895341994987319,0.5915676570569383,0.6284550193017239,0.6472538790176839,0.5986128881756899,0.4725144690696049,0.4049132422675466,15,-0.0015329732611621266,0.0013201311701797537,15,0.00985066742694026,0.02114109208810525,-0.4360449263294157
2009-02-01,1.0,0.5805657918915568,0.38951703171305047,0.3147233877215692,0.44543501408732766,0.3979413855143966,0.22068060136610543,0.22902729688112683,0.2987545748665911,0.3559140405316331,0.25859914351483065,20,0.0023769497427582093,0.002018306807732396,20,0.004063151651566106,0.03495432462092614,-0.11433933453089065
2009-03-01,1.0,0.7134176230222925,0.42254633429781463,0.1802463324749411,0.05716566532972629,0.15357235147769957,0.21529713626376853,0.1674630056987872,0.01121832064716197,-0.018725478534806092,-0.1391225021035031,22,0.004083525427358627,0.003496516130038279,22,0.009130925942399405,0.020717700409216465,-0.30733379873704375
2009-04-01,0.9999999999999998,0.1424502555835601,0.07101978919894954,0.6956330584776635,0.06063125822765157,0.0741625609210793,0.3895236433462889,-0.18665864939936605,-0.13333792294106014,-0.08199746632570158,-0.2563023117022694,21,0.005707645253729215,0.0021255505290116647,21,0.0025968623724704144,0.02134969181232339,0.045902366729875695
2009-05-01,1.0,-0.3694557297732528,0.19081495330586135,-0.16628543623557887,0.09187362232296162,-0.14049643359537164,-0.0349262892694247,-0.1412331544218627,0.09711715008514596,0.21961722441402504,-0.12564676396978874,18,0.004860673227518444,0.00208755670505563,18,0.0037542188282448075,0.015724803212500155,-0.21927022127955242
2009-06-01,1.0,-0.13856160872452922,0.2384741997168341,-2.9100443884414833e-05,0.06540942776366888,-0.10503666098460844,-0.08428299985166972,0.004571460569587513,-0.2107604076981764,-0.12142754697913785,0.1614871706524794,22,0.004694757170977433,0.0008842784537208806,22,0.0021693293683278042,0.00820648487080674,-0.13599674351778163
2009-07-01,1.0,0.06698593156583907,0.03837092355689298,-0.06510784020340821,-0.018613445810485865,-0.15793069657488573,-0.2535340192467268,-0.27758147575218284,0.06759741722087814,0.1500272805203654,-0.09436093309240798,23,0.00365289215703241,0.0012648064003741553,23,0.00534272322673776,0.018779740185920442,-0.020354385461717764
2009-08-01,1.0,0.014996836719558742,0.11135988565537236,0.4512283959044357,0.14041110059441142,0.09107974748878264,0.3572457021443067,0.11355772560245964,0.08405057128952123,0.22075861579605252,-0.15320366356575985,21,0.0026208504554479425,0.0021286657053222273,21,-0.008371933753239929,0.03373503191828353,-0.37443604700165695
2009-09-01,1.0,0.4662203907073049,0.20201720938910633,0.0692881066745172,0.05462886913365305,-0.16381181742434003,-0.11615065107565675,-0.05619051019745407,-0.062431249902001454,-0.28189358575004264,-0.22723297627288505,22,0.00074656839414901,0.0029673187621520112,22,0.0012365171076776183,0.02059943981437069,0.18289999103043858
2009-10-01,1.0,0.05287732405581718,-0.13721090807572447,-0.16980412663028402,-0.11750425990908976,-0.29200749609490284,-0.18493338641200616,-0.11306803899799796,-0.2641980887027665,-0.44729110447959186,0.1267062750244096,16,0.002189601517285675,0.002366065061851451,16,0.007520022247107881,0.01691680178725543,-0.1753655292502269
2009-11-01,1.0,-0.0716576874349524,0.1681720109365821,-0.04628199824939431,-0.23073828700174656,-0.3088141205717146,-0.3143242580776374,-0.12224256264077396,-0.0975579324637955,-0.06614269288928157,0.2721338946021778,21,0.0030686788709150376,0.002502005433100823,21,0.007196237677546947,0.02362039340546478,-0.3625374694887612
2009-12-01,1.0,0.3730506226407011,0.060932449019642225,0.1125263249215602,-0.5295661340925041,-0.12793931647486406,-0.01978972708321953,0.09553639718890898,0.15589689556304479,0.17661714635203474,0.20671067798616155,23,0.0012290234713080224,0.00201181055132613,23,0.0012783192812473826,0.01914290333248075,0.1353801051310607
2010-01-01,1.0,0.2906684944265816,-0.12710025060193286,-0.27310240468284147,-0.1325487259171622,-0.38801936353199595,-0.6071211486690838,-0.19080139029802573,0.00013774213450379945,0.14946052793117678,0.1622451908813623,20,0.00243422994722312,0.0026665421339053625,20,-0.0011629717054808546,0.01836590200156472,0.30518019877680075
2010-02-01,1.0,-0.3258493975765607,0.18337017244711137,0.45686017514634064,-0.3020150822641057,0.2110246562375622,-0.45047289859309964,-0.45193907938967254,0.06325823919295524,-0.261921240529604,-0.16334324753663362,15,0.0036423772281823402,0.0015034168893029473,15,0.005414927939812014,0.01174503490177871,-0.10425426256101476
2010-03-01,1.0,0.5690669629275352,0.5797716054713329,0.213435830496605,0.3706216589200657,0.05972577648634985,0.23563565623275856,0.2757605322498606,-0.011082068870540966,0.32862074314263945,-0.058868707155859096,23,0.002681529341815704,0.0005528895098402891,23,0.0015487012572958996,0.012885442909190331,-0.28713405650272855
2010-04-01,1.0,0.1486596516193609,0.5043719950433663,0.18734438073391826,0.3802922080142083,0.43573178571912397,0.12138645406276742,0.5071712856983,-0.3374181755743149,0.48223117164125706,0.06579892848260614,21,0.0012673250547627331,0.0016447733900210161,21,-0.002998954013575114,0.018722397146083536,0.26979703248924547
2010-05-01,1.0,0.10968413925179149,-0.26223855711450156,0.276847002650811,-0.034290186655607104,-0.2504925220530425,0.3363624846190417,0.09057265105502199,-0.4445649433686639,-0.1998327070711521,-0.09983504558856887,20,-0.001573008119030628,0.0034811043113321793,20,-0.004356432016031769,0.02554383037876537,-0.14429719288408233
2010-06-01,0.9999999999999998,-0.30717422557134233,-0.16822998518958854,-0.13358067422255104,0.22354658806826946,-0.05930277198626428,-0.01431875102374892,0.09396497451714683,0.01030175354536678,-0.30027046373372623,0.08343592157724804,19,-0.00048513940686640286,0.0006078115140111846,19,-0.005577908340861368,0.021048782201663136,0.04218455914460406
2010-07-01,1.0,-0.530807502685223,0.27748078680560057,-0.16388402045101108,0.031656115499188654,-0.22331068953338482,0.2550143497911027,-0.2965315839847416,0.28512657025109434,-0.17493410080066038,0.25667557738694247,22,-0.0003480339036600135,0.0030700442201722785,22,0.006421619586032037,0.014955953114547003,-0.09902599611196944
2010-08-01,1.0,-0.6758607073964711,0.3093825489639431,-0.01700513325119606,-0.36422219109263476,0.4800501443004173,-0.41347430251033646,0.35400925567067765,-0.27259385355634563,0.2127100198842561,-0.2675423569967849,22,2.035838948476774e-05,0.002679061672137292,22,0.004590062325654269,0.01588416044289049,-0.23756461389796427
2010-09-01,1.0,-0.33036901717455047,-0.04492753506202835,0.0933383556467951,-0.09464085476681348,-0.155337188390199,-0.07971706759229868,0.1476075344642003,0.1309076662010967,-0.26664515456158183,0.07093124311331787,19,-9.312556907456971e-05,0.001968727913712479,19,0.00032699914648225766,0.014054606414874158,0.2894817277782146
2010-10-01,0.9999999999999998,-0.3426304815040701,0.3265320651257134,-0.10875270254364473,0.1284515683200071,0.03778682006254004,-0.18626622347843066,0.22296695125367375,-0.16847611839990484,0.2674557138514428,0.06789120628761165,16,0.0021295229448402937,0.002241355892931256,16,0.005330196053171168,0.015276227427258133,-0.09382669508146055
2010-11-01,1.0,0.05616701834457419,0.15400934777794542,-0.2597159751076572,-0.25401318598067035,-0.05979022098882493,-0.21800684743866688,0.2264177250873027,-0.11907376358896601,-0.04849147039588821,-0.04232093964181402,22,0.0029615213693295686,0.003144811632656221,22,0.0007197618349053455,0.02496839987122736,-0.04443070874056706
2010-12-01,1.0,-0.022789596111850188,0.5818631252321373,0.08419968464889407,0.4005632663448159,-0.1951636036455307,0.47828330051086154,-0.38470118494532046,0.20256225591843183,0.035040520837034426,0.12896370606020618,23,0.002800021450836847,0.0028611960044539544,23,-0.0011578511417352153,0.01533376476626496,0.016746074528701204
2011-01-01,1.0,-0.6736817092906022,0.5576627830220737,-0.4823496584060712,0.5001741720387938,-0.5415364078139271,0.5375280111516829,-0.5448390313160523,0.46487979881827746,-0.6425778672905945,0.7778332678870137,20,0.0006270551448906785,0.004680758225407701,20,-0.003399750107912784,0.01893453413800055,0.041833035197087136
2011-02-01,1.0,-0.6475309200858724,0.3818102748268356,-0.11000824021895314,-0.14194516299728244,0.14370431390629634,-0.1620206154500306,0.03551657691328927,-0.19271179021913484,0.07620042697456889,-0.18620004874868032,15,0.0015571916908101468,0.003275792380005878,15,0.00696740125427752,0.012584721553020452,0.025362747345008693
2011-03-01,1.0,-0.3144884499887524,0.3273614130278377,-0.37742147577759777,0.13972023423800445,-0.046863950007781395,0.16139951273709935,0.14622197535815767,-0.07669116985068965,-0.007077762564880341,-0.12804545105440143,23,0.0003779593434391653,0.0021599977276853892,23,-0.0005079648321887941,0.009831799754636786,-0.15751480088684552
2011-04-01,0.9999999999999998,0.4521401741305111,0.45376806324716024,0.3280181890765443,-0.13686522030980466,-0.2557780624828103,-0.16478936987341042,-0.1368943720469798,-0.1190194355556874,-0.28094572001443857,0.12367906468509857,19,-0.0007881370047840715,0.0020943635579714773,19,-0.0026303042928467234,0.01294384834003447,-0.05028299964558954
2011-05-01,1.0,0.2790336802316054,-0.01331610184658987,0.2213334891490996,0.07439295551548221,-0.08783874753401331,-0.14501985793044522,-0.3057052056697131,-0.392560892787519,-0.23466862863241342,-0.29435633203401385,21,-0.0008466934312559761,0.001649407660335987,21,-0.003597844979994572,0.015285016460057262,-0.07478859122674845
2011-06-01,1.0,0.440297461562574,0.4526917469384391,0.07356906911297079,0.29912799745729446,-0.06431277685614355,0.17708575325062284,0.14925547558324975,0.4514127671849077,0.18294575451174425,0.24326298691272044,21,-5.1001886812928025e-05,0.0018864209007587922,21,0.0021039002026224936,0.014156209284868047,-0.16906457643871847
2011-07-01,1.0,0.3899370975416569,0.3842066472637232,0.2990368071489409,0.3676237622243806,0.4175796710953358,0.22940040760639743,0.2939753212225413,-0.041937773343625834,0.08490925908320444,-0.255796276477707,21,0.00020887555556913775,0.0018769766563945494,21,0.0008826224603614612,0.014440416763688114,-0.04866067328370363
2011-08-01,1.0,0.1532762356228487,-0.01797622528684966,-0.35645645279571136,-0.21088308589842597,-0.4681913930595073,0.10682727905499141,-0.065864572890053,0.22097351577406946,0.31888727102895087,0.44292953774014693,23,-0.0011083575820152352,0.002414376855125648,23,-0.0014671182472466087,0.016398438582348608,0.22791541538609206
2011-09-01,1.0,-0.17088531823094438,-0.2150535889621175,-0.1280629662911671,0.28121230193433017,0.2479360588522308,-0.5175613544854998,-0.2492704517528736,0.04190241545807397,0.40102106033394697,-0.34910588479732535,21,-0.0021051011424001714,0.002753482822706258,21,-0.006636604117824331,0.01620314073362062,-0.10046132870375354
2011-10-01,1.0,0.21542529398091156,0.12360898242445643,0.006333793492753663,-0.43081835857313866,-0.43272936377780075,-0.31996734745887995,-0.09849987916811147,0.20271295688064128,0.18408692198803958,0.29709474794593965,16,-0.0010867279717885687,0.0031592502951162506,16,0.002576444788353732,0.01844628854094126,0.2684983087413215
2011-11-01,1.0,-0.19476596581918013,0.03469624425843104,0.26482113893889764,-0.11986828890440439,0.032933517401916655,0.16632825823444686,-0.15135570631769604,0.18659306080034696,-0.33465303223843507,-0.21424560233401832,22,-0.0004960602636772697,0.002340135073166001,22,-0.001986398224101384,0.01618400004811963,-0.21680094965769606
2011-12-01,1.0,-0.15210528061263107,0.04586022231163232,0.04575270556315424,0.11146942435834921,0.2255772138756102,0.1116548262861287,0.02503746064761597,0.4236328189905428,0.015882030087498413,0.23441740103937864,22,-0.0034716474699641687,0.0017761258766520658,22,-0.008468600423766147,0.018152156386060107,-0.19674375103100591
2012-01-01,0.9999999999999998,-0.08702854568070138,-0.21444208371458376,-0.21720444252763255,-0.06454783248528771,0.15403071676181043,-0.07910875714905521,-0.005475899801318635,-0.31340772510247944,0.2062472566371057,0.3588132840207178,15,-0.0029041674956337,0.004345487693312123,15,-0.0009638366309542869,0.029865073654693222,0.03201697851908808
2012-02-01,1.0,-0.6213785926026391,0.46039741662071515,-0.038348657433031445,0.3546816059812486,-0.3882265829515641,0.5048235589358383,0.06010882768426601,0.006839560056018535,0.24055359194735512,-0.2550097978021952,21,-0.0022482322533118712,0.0019106357902840677,21,0.00593098398049959,0.011406447806159398,0.15289387460640327
2012-03-01,1.0,-0.2618523337407218,-0.004932051625321551,-0.09306752702249148,0.13290797438318996,-0.13156722469058024,0.12628158701358574,-0.02880496364328741,-0.18845981890335442,-0.2906389003314194,0.4331011209081777,22,-0.0010471978936105483,0.002213973859117866,22,-0.0036541226246730365,0.019490355082541818,0.24628814770571783
2012-04-01,1.0,-0.5676940412777802,0.29515008761471884,-0.40270453683006135,0.12702208947493399,0.22677182842976923,-0.3198544439879678,0.18499869649442888,-0.10318522920547629,-0.2503067378781273,0.14437589489268562,17,-0.0013074478509059464,0.0016476067250170553,17,0.004413056174728524,0.013742055430543803,-0.0874414549475033
