交易日期,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2012-02-01,-1.0095933628420146,-1.6913192973350533,-0.7754402165693077,-0.901627584502425,,-1.4148802018250932,-0.7814583996600659,-0.9138037210172514,
2012-03-01,-1.0457827846141226,-1.8699641389321076,-0.9426085588345092,-0.9965873599707977,,-1.3939638482659624,-0.7601605287829044,-0.7323815167555635,
2012-04-01,-1.1208612661371578,-1.7893360571494632,-0.9019446024410874,-1.0764500485639734,,-1.4371776050915763,-0.8549119047041651,-1.086316622729791,
2012-05-01,-1.1547203750938533,-1.9998647815395427,-0.9728711170647885,-1.2691636464349583,,-1.346864657349276,-0.8788604175285198,-0.8816668745031441,
2012-06-01,-0.9676418431012292,-1.7395673040081623,-0.7814767054776046,-1.1262542694610382,,-1.201703101642499,-0.5859983355106244,-0.7918205863645562,
2012-07-01,-1.0468567181279158,-1.71918342545052,-1.017052479035733,-1.298979455492458,,-1.0519509383402428,-0.5994643520961068,-1.0154789022095434,
2012-08-01,-1.0128579234501327,-1.3795366182122786,-0.882664240244661,-1.2391222140563687,,-1.2196460870616441,-0.7429979133524125,-1.0341497116305403,
2012-09-01,-1.2572108553247308,-1.6301831935537998,-1.1319750262417045,-1.5097699732298775,,-1.4607157190694513,-1.0456674901644232,-1.1859229735462367,
2012-10-01,-1.5321089426055734,-1.8094510475975476,-1.2772633505563957,-1.7365727593926858,,-1.8503733068646862,-1.458901155490056,-1.4810612795891769,
2012-11-01,-1.5388548405363769,-1.933494043830894,-1.228592157505879,-1.7367114556940788,,-1.7523016245435674,-1.4184119061196734,-1.5845870993812765,
2012-12-01,-1.8775360796589533,-2.341078083820894,-1.5261922438154418,-2.1031349012216083,,-2.1046564456358454,-1.7061412436520478,-1.9049828036649898,
2013-01-01,-1.7656658918504835,-2.08692790806303,-1.3424867923157007,-2.0018736884281787,,-2.146527359702868,-1.722113043933149,-1.7150358025170829,
2013-02-01,-1.6706976825554896,-1.9121655088463347,-1.1508544258965625,-1.7359035334930837,,-2.232186248063571,-1.6083287413175729,-1.8057168815729208,
2013-03-01,-2.010986650758314,-2.1233917358490224,-1.5795630483391696,-2.2357591601254057,,-2.6248700745932245,-2.046252386243043,-1.8770527432571273,
2013-04-01,-2.2208263803260495,-2.189420729099566,-1.7035409531444943,-2.456040389065837,,-2.879643148796472,-2.3037304556084,-2.2135518500986375,
2013-05-01,-2.199368165571631,-2.4565272945250936,-1.6019959540632491,-2.1753874704179355,,-2.689284262767389,-2.3286760850012156,-2.365307170512012,
2013-06-01,-2.259900774344333,-2.3152648380407754,-1.6896745443869352,-2.3261094614743767,,-2.810466355729797,-2.478863303307206,-2.359995386984019,
2013-07-01,-2.415040679710997,-2.186989147119551,-1.7996612650929407,-2.5026460669846147,,-3.0951369042869623,-2.847794868022621,-2.4789850706164054,
2013-08-01,-2.4359058386757906,-2.115426991110459,-1.705446503463256,-2.5214576650960616,,-3.1731059568734126,-2.88980283597855,-2.631164323390115,
2013-09-01,-2.6973738147642017,-2.4076081380843717,-1.9547791213571868,-2.7836666220994424,,-3.3077819226425618,-2.896098451297701,-3.2552778769610584,
2013-10-01,-2.720471930731387,-2.7918098721671134,-2.1613678459238876,-2.7027509575003448,,-3.2180503307028587,-2.7069029896109127,-3.162918832340315,
2013-11-01,-2.7446155944942006,-2.8805527629148715,-2.300739100543844,-2.921615334297945,,-3.1895801154458585,-2.5601178036118273,-3.0360576940079684,
2013-12-01,-2.772294989801393,-2.8458794503240092,-2.3906816413418714,-2.992411133927394,,-3.169062428760049,-2.6767558747212346,-2.97994865359091,
