date_key,gain_whole_market_simple,gain_000852.SH_simple,bench_000852.SH
2005-04-13,0.19215892171016996,0.0,0.0
2005-04-14,0.20367119388804766,0.0,0.0
2005-04-15,0.19287229314834725,0.0,0.0
2005-04-18,0.17977704048340215,0.0,0.0
2005-04-19,0.17609395909598416,0.0,0.0
2005-04-20,0.18948725750460335,0.0,0.0
2005-04-21,0.19583650360989804,0.0,0.0
2005-04-22,0.19410986677077785,0.0,0.0
2005-04-25,0.18898921052156414,0.0,0.0
2005-04-26,0.19094937492244915,0.0,0.0
2005-04-27,0.20340677742150245,0.0,0.0
2005-04-28,0.21804067438353095,0.0,0.0
2005-04-29,0.21281318408272995,0.0,0.0
2005-05-09,0.19456644152514704,0.0,0.0
2005-05-10,0.18969103524129013,0.0,0.0
2005-05-11,0.18005170781220545,0.0,0.0
2005-05-12,0.20300431217462594,0.0,0.0
2005-05-13,0.19846778116173264,0.0,0.0
2005-05-16,0.21091991373799024,0.0,0.0
2005-05-17,0.20712246230926604,0.0,0.0
2005-05-18,0.20452492131474093,0.0,0.0
2005-05-19,0.20169495825040912,0.0,0.0
2005-05-20,0.20397373777848962,0.0,0.0
2005-05-23,0.18361706442807063,0.0,0.0
2005-05-24,0.18308842290124552,0.0,0.0
2005-05-25,0.18334610242928503,0.0,0.0
2005-05-26,0.17136031182809744,0.0,0.0
2005-05-27,0.17709655445194813,0.0,0.0
2005-05-30,0.18337657432717583,0.0,0.0
2005-05-31,0.18602378241419054,0.0,0.0
2005-06-01,0.16964895341282266,0.0,0.0
2005-06-02,0.14508808668959836,0.0,0.0
2005-06-03,0.14642832080283386,0.0,0.0
2005-06-06,0.17038503310813216,0.0,0.0
2005-06-07,0.17539054056062167,0.0,0.0
2005-06-08,0.09340012549377948,0.0,0.0
2005-06-09,0.08504660989407478,0.0,0.0
2005-06-10,0.06973668670056858,0.0,0.0
2005-06-13,0.060945305905952984,0.0,0.0
2005-06-14,0.053878772586656284,0.0,0.0
2005-06-15,0.04151378683355858,0.0,0.0
2005-06-16,0.057844534800601685,0.0,0.0
2005-06-17,0.05152018406980269,0.0,0.0
2005-06-20,0.02775939265570119,0.0,0.0
2005-06-21,0.04056232489884149,0.0,0.0
2005-06-22,0.04556037760557909,0.0,0.0
2005-06-23,0.053078300488741195,0.0,0.0
2005-06-24,0.0478852193907756,0.0,0.0
2005-06-27,0.0348595305571317,0.0,0.0
2005-06-28,0.026232009403728003,0.0,0.0
2005-06-29,0.021577728367667002,0.0,0.0
2005-06-30,0.004350195402199903,0.0,0.0
2005-07-01,-0.009712963602439596,0.0,0.0
2005-07-04,-0.008429626927083796,0.0,0.0
2005-07-05,-0.0005590892408612966,0.0,0.0
2005-07-06,0.008129406597025404,0.0,0.0
2005-07-07,0.009190963274625104,0.0,0.0
2005-07-08,-0.001671656533681596,0.0,0.0
2005-07-11,-0.0007782594255393959,0.0,0.0
2005-07-12,0.0351959327027844,0.0,0.0
2005-07-13,0.0411848313297198,0.0,0.0
2005-07-14,0.0479846443014652,0.0,0.0
2005-07-15,0.0547783389036625,0.0,0.0
2005-07-18,0.0569158903384939,0.0,0.0
2005-07-19,0.057679024275193905,0.0,0.0
2005-07-20,0.049571892407209106,0.0,0.0
2005-07-21,0.045020104204701004,0.0,0.0
2005-07-22,0.029511107930030707,0.0,0.0
2005-07-25,0.02421659237169991,0.0,0.0
