,count,mean,std,min,5%,50%,95%,max
"mycorr(signal,label)",1595.0,-0.01358147422931784,0.2271554860394979,-0.8527519027817619,-0.39299594619377615,-0.006295615319150849,0.37343509375717776,0.7188617348890263
