交易日期,000852.SH
2006/10/11,0.004870606259447441
2006/10/12,-0.008823291
2006/10/13,0.0054655964276489775
2006/10/16,-0.001096286
2006/10/17,-0.001125289
2006/10/18,0.00987587212917589
2006/10/19,0.002597957460914248
2006/10/20,-0.008485463
2006/10/23,-0.02755378
2006/10/24,0.023287369959154525
2006/10/25,-0.008363459
2006/10/26,-0.010521776
2006/10/27,-0.017084417
2006/10/30,-0.004014968
2006/10/31,0.01073777859368113
2006/11/1,0.004684919726971078
2006/11/2,-0.004026564
2006/11/3,0.005080499568160206
2006/11/6,-0.003179426
2006/11/7,-0.015274502
2006/11/8,-0.002955113
2006/11/9,0.012702207590419387
2006/11/10,-0.028651415
2006/11/13,-0.035112957
2006/11/14,0.013967110797999805
2006/11/15,0.013149305231622678
2006/11/16,-0.015915057
2006/11/17,0.008994614189744753
2006/11/20,-0.008170134
2006/11/21,0.006225900477151982
2006/11/22,0.0071502410389879915
2006/11/23,0.007240213896166223
2006/11/24,0.009164331605157432
2006/11/27,0.017229637300097633
2006/11/28,0.004426617272707041
2006/11/29,0.0071989605537416184
2006/11/30,0.01347074485630908
2006/12/1,0.005870961299846945
2006/12/4,0.014387038970796686
2006/12/5,0.00742461213844395
2006/12/6,-0.013787145
2006/12/7,-0.008500194
2006/12/8,-0.034937896
2006/12/11,0.025616473617657714
2006/12/12,0.003539152888337961
2006/12/13,0.004739162351851561
2006/12/14,0.012902506839257675
2006/12/15,0.009606459783215882
2006/12/18,0.01429960552509695
2006/12/19,0.008343382304438011
2006/12/20,0.021414463304017594
2006/12/21,-0.005295954
2006/12/22,-0.00660989
2006/12/25,0.010509017424553204
2006/12/26,-0.011052972
2006/12/27,0.0031336254098795037
2006/12/28,-0.026577077
2006/12/29,0.008758192765838632
2007/1/4,-0.002805089
2007/1/5,0.02438722265331426
2007/1/8,0.035169939682642024
2007/1/9,0.024124211249584967
2007/1/10,0.026668900809173366
2007/1/11,0.009784354616129323
2007/1/12,-0.032653503
2007/1/15,0.04095438446202996
2007/1/16,0.02573060358486111
2007/1/17,0.0016250339715140148
2007/1/18,0.026115045866707872
2007/1/19,0.03336004498816835
2007/1/22,0.03720519307644727
2007/1/23,0.007973290581556172
2007/1/24,0.0024948945594690116
2007/1/25,-0.038303534
2007/1/26,0.003575162913425523
2007/1/29,0.03375714183241253
2007/1/30,-0.007322296
2007/1/31,-0.042848689
2007/2/1,0.0021558025339112443
2007/2/2,-0.015288777
2007/2/5,0.01167312369034584
2007/2/6,0.026351132162789826
2007/2/7,0.012988055090519009
2007/2/8,0.018652386013484134
2007/2/9,0.00102181427354557
2007/2/12,0.02093756145173126
2007/2/13,0.015691450780736138
2007/2/14,0.02048441100320262
2007/2/15,0.028527124497415537
2007/2/16,0.024784184261116678
2007/2/26,0.04812417710615147
2007/2/27,-0.079864085
2007/2/28,0.04766729891214579
2007/3/1,-0.012354222
2007/3/2,0.017776279391763163
2007/3/5,0.0060671264124507115
2007/3/6,0.002737514611785974
2007/3/7,0.025246099943546978
2007/3/8,0.024074245358629027
2007/3/9,0.009480715934678021
2007/3/12,0.03431276542390136
2007/3/13,0.01317887364428813
2007/3/14,-0.002263207
2007/3/15,0.022349530073394772
2007/3/16,-0.018532078
2007/3/19,0.021040835942905754
2007/3/20,0.028062530869758375
2007/3/21,0.018505833780569973
2007/3/22,0.006869144648798942
2007/3/23,0.011606881973539221
2007/3/26,0.027389296296773277
2007/3/27,0.0182159715312587
2007/3/28,-0.006475286
2007/3/29,-0.041339969
2007/3/30,0.010408441254504939
2007/4/2,0.02363479951447944
2007/4/3,0.01296400967682281
2007/4/4,0.009219634404041133
2007/4/5,0.02126061062852585
2007/4/6,0.011421575725365408
2007/4/9,0.015070867713603487
2007/4/10,0.011338929718451777
2007/4/11,0.008649422946140685
2007/4/12,0.021287409894910875
2007/4/13,0.0069221418979372815
2007/4/16,0.02851080609315889
2007/4/17,0.025212188176586634
2007/4/18,0.02664962470463236
2007/4/19,-0.044952871
2007/4/20,0.047874794851184274
2007/4/23,0.04069206545303973
2007/4/24,0.004673828256666554
2007/4/25,0.001105750012142331
2007/4/26,0.010515892808891293
2007/4/27,-0.001658311
2007/4/30,0.010957302848678595
2007/5/8,0.0428055962139639
2007/5/9,0.012840490320984138
2007/5/10,0.008280580330741612
2007/5/11,-0.001111943
2007/5/14,0.007992293412362239
2007/5/15,-0.031422894
2007/5/16,0.018751021666364272
2007/5/17,0.027792188515180807
2007/5/18,0.01247546070937474
2007/5/21,0.02595628526838396
2007/5/22,0.021230067982755476
2007/5/23,0.028034336836860286
2007/5/24,-0.000299034
2007/5/25,0.00877501000948057
2007/5/28,0.014438060342325558
2007/5/29,0.007988221406259008
2007/5/30,-0.077264358
2007/5/31,-0.06373775
2007/6/1,-0.069580292
2007/6/4,-0.078111087
2007/6/5,-0.011398284
2007/6/6,0.009879241849332749
2007/6/7,0.043966296501242716
2007/6/8,0.020579117659313185
2007/6/11,0.013048455406383018
2007/6/12,0.0155806078769398
2007/6/13,0.04138103267646234
2007/6/14,-0.016029212
2007/6/15,-0.003641793
2007/6/18,0.03028405144330866
2007/6/19,0.02025256467110399
2007/6/20,-0.023146691
2007/6/21,-0.01205868
2007/6/22,-0.063191929
2007/6/25,-0.071942255
2007/6/26,0.01354327139141637
2007/6/27,0.024402170040464615
2007/6/28,-0.049772339
2007/6/29,-0.045501215
2007/7/2,0.022452764945995084
2007/7/3,0.014745201950110129
2007/7/4,-0.029626076
2007/7/5,-0.069578174
2007/7/6,0.06047928169448234
2007/7/9,0.030321376944184863
2007/7/10,-0.024764276
2007/7/11,0.009674700558308652
2007/7/12,0.010604209978701071
2007/7/13,-0.001843838
2007/7/16,-0.037654318
2007/7/17,0.01635900916998525
2007/7/18,-0.002007679
2007/7/19,0.007382838620443282
2007/7/20,0.03372904349135806
2007/7/23,0.05513790783645376
2007/7/24,0.01288392226957857
2007/7/25,0.03617863063540779
2007/7/26,0.02415442062437197
2007/7/27,0.028800841141341686
2007/7/30,0.024781330935182973
2007/7/31,0.017262800367401382
2007/8/1,-0.056841534
2007/8/2,0.03838161136997863
2007/8/3,0.00925995827847473
2007/8/6,0.017078289796043738
2007/8/7,0.001217978702264657
2007/8/8,-0.017721932
2007/8/9,0.006543739111695366
2007/8/10,-0.025734809
2007/8/13,-0.008818217
2007/8/14,0.030961404438593524
2007/8/15,-0.00646627
2007/8/16,0.009675032621377281
2007/8/17,-0.00267409
2007/8/20,0.03830759965693033
2007/8/21,0.009040218135377049
2007/8/22,0.014239852022035013
2007/8/23,0.01149122424900643
2007/8/24,0.007913702007506126
2007/8/27,-0.000662106
2007/8/28,0.005996178298779639
2007/8/29,-0.006283382
2007/8/30,0.03449524566884742
2007/8/31,0.010430176827854923
2007/9/3,0.02325665851167654
2007/9/4,-0.013723572
2007/9/5,0.00256335119787293
2007/9/6,0.013539740979200365
2007/9/7,-0.021686282
2007/9/10,0.024454175721295043
2007/9/11,-0.069221545
2007/9/12,0.008142735065721511
2007/9/13,0.015674807437171992
2007/9/14,0.014152176639660277
2007/9/17,0.020632341379746198
2007/9/18,0.012735500615623521
2007/9/19,-0.015225402
2007/9/20,0.007154545882639079
2007/9/21,-0.012120146
2007/9/24,0.00331313805732247
2007/9/25,-0.006500945
2007/9/26,-0.016947265
2007/9/27,0.006116104280144873
2007/9/28,0.01846314718492988
2007/10/8,-0.0006265
2007/10/9,0.0032983580637615663
2007/10/10,-0.001441829
2007/10/11,-0.017104617
2007/10/12,-0.030379644
2007/10/15,-0.002405005
2007/10/16,0.008945390949237774
2007/10/17,-0.000670067
2007/10/18,-0.019379638
2007/10/19,-0.009129721
2007/10/22,-0.028080505
2007/10/23,-0.002670113
2007/10/24,-0.023878243
2007/10/25,-0.07771926
2007/10/26,-0.01273037
2007/10/29,0.013727969059932153
2007/10/30,0.028132588820098333
2007/10/31,0.038608493340771
2007/11/1,-0.025564993
2007/11/2,-0.020500164
2007/11/5,0.017935820411319886
2007/11/6,0.012346103344838863
2007/11/7,-0.00192485
2007/11/8,-0.041810162
2007/11/9,-0.009056092
2007/11/12,-0.009405741
2007/11/13,0.0057371609287607634
2007/11/14,0.030157576867316432
2007/11/15,-0.004267122
2007/11/16,0.0041292534004931224
2007/11/19,0.020249012538129295
2007/11/20,0.008620261625339909
2007/11/21,-0.008294001
2007/11/22,-0.050142036
2007/11/23,0.01880660248164011
2007/11/26,-0.006127342
2007/11/27,-0.015115249
2007/11/28,-0.002571193
2007/11/29,0.023419264335074803
2007/11/30,-0.018010231
2007/12/3,0.008906298038941496
2007/12/4,0.006709800914713129
2007/12/5,0.015749840259235794
2007/12/6,0.011182068451667172
2007/12/7,0.0165092715673057
2007/12/10,0.02459771016535853
2007/12/11,0.012964832914961262
2007/12/12,0.010192974037158338
2007/12/13,-0.028520452
2007/12/14,0.01629243863118181
2007/12/17,0.007276361454418274
2007/12/18,-0.009435202
2007/12/19,0.01749442785260491
2007/12/20,0.010325010348678422
2007/12/21,0.01669156771735188
2007/12/24,0.014589219661026017
2007/12/25,0.010172948499189285
2007/12/26,0.019048495912998776
2007/12/27,0.0059512309880156156
2007/12/28,-0.001425514
2008/1/2,0.03140605535152163
2008/1/3,0.022234251863517417
2008/1/4,0.007773915982727158
2008/1/7,0.018476113332241553
2008/1/8,-0.026659307
2008/1/9,0.030174703122213032
2008/1/10,0.002110676261089765
2008/1/11,-0.005556219
2008/1/14,0.016075635932468333
2008/1/15,0.010771981456603534
2008/1/16,-0.008544537
2008/1/17,-0.022005893
2008/1/18,0.007651885436524822
2008/1/21,-0.043035105
2008/1/22,-0.086574687
2008/1/23,0.040727597038669044
2008/1/24,0.029705601728029343
2008/1/25,0.0015207907570355277
2008/1/28,-0.074276909
2008/1/29,0.018106146025160214
2008/1/30,0.006504853561896605
2008/1/31,-0.040525968
2008/2/1,-0.045562131
2008/2/4,0.07626426815840484
2008/2/5,0.004595398006519383
2008/2/13,0.0011123879031604293
2008/2/14,0.018952672676363757
2008/2/15,-0.003949383
2008/2/18,0.026206879436277565
2008/2/19,0.018392723120623643
2008/2/20,-0.004185579
2008/2/21,0.013265160598122576
2008/2/22,-0.019465492
2008/2/25,-0.033026788
2008/2/26,0.0007672464891229046
2008/2/27,0.02422199551722705
2008/2/28,0.0036572646371401027
2008/2/29,0.016200545025799536
2008/3/3,0.035563343162709
2008/3/4,0.0020561388985408913
2008/3/5,0.010855600317046583
2008/3/6,0.001153654373880812
2008/3/7,-0.015894779
2008/3/10,-0.028042711
2008/3/11,0.018656229174040282
2008/3/12,-0.022199797
2008/3/13,-0.041759469
2008/3/14,-0.006875226
2008/3/17,-0.079397927
2008/3/18,-0.071504347
2008/3/19,0.04754579504078251
2008/3/20,0.037792364446531154
2008/3/21,0.010403090190723064
2008/3/24,-0.01616109
2008/3/25,0.015224366156394815
2008/3/26,-0.003090491
2008/3/27,-0.056742149
2008/3/28,0.02748737350237935
2008/3/31,-0.05011122
2008/4/1,-0.087093306
2008/4/2,-0.064144006
2008/4/3,0.021996915536220192
2008/4/7,0.05805598793840745
2008/4/8,0.021372902200606815
2008/4/9,-0.057989086
2008/4/10,0.028620496137707677
2008/4/11,0.01430728750851092
2008/4/14,-0.062633386
2008/4/15,0.03040110594158141
2008/4/16,-0.023190424
2008/4/17,-0.039549046
2008/4/18,-0.054465507
2008/4/21,-0.004756714
2008/4/22,-0.015421831
2008/4/23,0.041187167832042904
2008/4/24,0.08024618078135255
2008/4/25,0.0026611509611322364
2008/4/28,-0.003191911
2008/4/29,0.0074281662549016
2008/4/30,0.03165339606305776
2008/5/5,0.030165219765786268
2008/5/6,0.0012985187891478775
2008/5/7,-0.040155693
2008/5/8,0.03227104711292385
2008/5/9,0.0012962082283237216
2008/5/12,0.02024739109016854
2008/5/13,0.007187842756083209
2008/5/14,0.02076603555453858
2008/5/15,-0.006428665
2008/5/16,-0.011096528
2008/5/19,0.004421342846081956
2008/5/20,-0.057651425
2008/5/21,0.026917699858331312
2008/5/22,-0.005025204
2008/5/23,-0.018946396
2008/5/26,-0.033832843
2008/5/27,0.0010042581385520622
2008/5/28,0.023179822310345665
2008/5/29,-0.019067164
2008/5/30,0.0015867311537306767
2008/6/2,0.013167030639689435
2008/6/3,-0.004626086
2008/6/4,-0.018332541
2008/6/5,-0.011192164
2008/6/6,-0.004070568
2008/6/10,-0.089970768
2008/6/11,-0.023064516
2008/6/12,-0.009830352
2008/6/13,-0.048644042
2008/6/16,-0.024287372
2008/6/17,-0.062736626
2008/6/18,0.05050310601569028
2008/6/19,-0.081220926
2008/6/20,0.015217301663599641
2008/6/23,-0.020298462
2008/6/24,0.026341008360454925
2008/6/25,0.05165732527400147
2008/6/26,0.011943995056539846
2008/6/27,-0.073489269
2008/6/30,-0.004143195
2008/7/1,-0.020874526
2008/7/2,0.01815724936628552
2008/7/3,0.04345972139154688
2008/7/4,-0.000636628
2008/7/7,0.053256790374955135
2008/7/8,0.01953915146683153
2008/7/9,0.027193344260888448
2008/7/10,-0.021430754
2008/7/11,-0.004575593
2008/7/14,0.022789765277786807
2008/7/15,-0.02227457
2008/7/16,-0.050259518
2008/7/17,-0.014399537
2008/7/18,0.029425749898140903
2008/7/21,0.042414881395018186
2008/7/22,0.006022259432835225
2008/7/23,-0.005531595
2008/7/24,0.02561646361175025
2008/7/25,-0.006457273
2008/7/28,0.01668310001906433
2008/7/29,-0.02054379
2008/7/30,-0.005318044
2008/7/31,-0.038170446
2008/8/1,0.014721214045159041
2008/8/4,-0.025552035
2008/8/5,-0.032974961
2008/8/6,-0.002713225
2008/8/7,0.004451721741451582
2008/8/8,-0.077396266
2008/8/11,-0.091196932
2008/8/12,-0.01951614
2008/8/13,-0.002058625
2008/8/14,0.007621896871485119
2008/8/15,-0.002892937
2008/8/18,-0.082066614
2008/8/19,0.01918437263621629
2008/8/20,0.08142973759085233
2008/8/21,-0.036588151
2008/8/22,-0.020676422
2008/8/25,-0.000350021
2008/8/26,-0.061231115
2008/8/27,0.0011159404423682553
2008/8/28,4.40247419120781e-05
2008/8/29,0.02965354147188415
2008/9/1,-0.028817439
2008/9/2,0.008783148160207602
2008/9/3,-0.003397056
2008/9/4,0.004738138685108761
2008/9/5,-0.056878406
2008/9/8,-0.055387986
2008/9/9,0.009036717340654582
2008/9/10,0.010576010897077518
2008/9/11,-0.024583408
2008/9/12,-0.000810891
2008/9/16,-0.022781132
2008/9/17,-0.017513799
2008/9/18,-0.030765459
2008/9/19,0.09311575276615844
2008/9/22,0.04457910730593774
2008/9/23,-0.069131132
2008/9/24,0.02436560930624045
2008/9/25,0.023000292541560233
2008/9/26,-0.001907045
2008/10/6,-0.033005071
2008/10/7,-0.002779961
2008/10/8,-0.023119636
2008/10/9,-0.014863553
2008/10/10,-0.078273285
2008/10/13,0.023967720072125626
2008/10/14,-0.034460176
2008/10/15,-0.008602681
2008/10/16,-0.058269403
2008/10/17,0.015389526064068307
2008/10/20,0.03682113370675222
2008/10/21,0.0035490675121052193
2008/10/22,-0.019320157
2008/10/23,0.01052078289974812
2008/10/24,-0.014215396
2008/10/27,-0.080704277
2008/10/28,0.025683551104921466
2008/10/29,-0.04434322
2008/10/30,0.007558593852753911
2008/10/31,-0.021198827
2008/11/3,-0.013151588
2008/11/4,-0.010156708
2008/11/5,0.03510261035136584
2008/11/6,-0.012476967
2008/11/7,0.01901007722497336
2008/11/10,0.07300960318589586
2008/11/11,-0.00516481
2008/11/12,0.02999508612772484
2008/11/13,0.0446270306013622
2008/11/14,0.05034650941155024
2008/11/17,0.050776029398036854
2008/11/18,-0.075399435
2008/11/19,0.06547601844238714
2008/11/20,0.0011430434358553536
2008/11/21,-0.00966025
2008/11/24,-0.038640241
2008/11/25,-0.007108697
2008/11/26,0.0016902036347473451
2008/11/27,0.01234472831042311
2008/11/28,-0.011058592
2008/12/1,0.04672117200715954
2008/12/2,0.021969615778594086
2008/12/3,0.03786359685221428
2008/12/4,2.613989549415588e-05
2008/12/5,0.030682780234092554
2008/12/8,0.04063520049237501
2008/12/9,-0.026134351
2008/12/10,0.03422630080983149
2008/12/11,-0.028178327
2008/12/12,-0.04946091
2008/12/15,0.020705764146992447
2008/12/16,0.013934129506365717
2008/12/17,0.015883351687089327
2008/12/18,0.01672855738717172
2008/12/19,0.008226619734176033
2008/12/22,0.004288059417883194
2008/12/23,-0.068144477
2008/12/24,-0.022399
2008/12/25,0.001423292684696478
2008/12/26,-0.010836224
2008/12/29,-0.002329779
2008/12/30,-0.004048686
2008/12/31,-0.019011712
2009/1/5,0.04761331409290418
2009/1/6,0.0321680221354453
2009/1/7,0.006193993750026412
2009/1/8,-0.021889919
2009/1/9,0.02883749557501832
2009/1/12,0.011599381841001021
2009/1/13,-0.031237471
2009/1/14,0.04201780925081906
2009/1/15,0.012234003444493706
2009/1/16,0.0048730515532693424
2009/1/19,-0.002126641
2009/1/20,0.012299504343623981
2009/1/21,-0.001668539
2009/1/22,0.01520263364580383
2009/1/23,-0.008356627
2009/2/2,0.03306109210272489
2009/2/3,0.02730324049183163
2009/2/4,0.018746099852130157
2009/2/5,-0.011740035
2009/2/6,0.042033104407899424
2009/2/9,0.030742477886442316
2009/2/10,0.0270748151719948
2009/2/11,0.0010597694997394554
2009/2/12,0.01812402255124536
2009/2/13,0.031998081623698583
2009/2/16,0.020260045687808304
2009/2/17,-0.038996127
2009/2/18,-0.035755831
2009/2/19,0.02383031625638915
2009/2/20,0.03185389026986014
2009/2/23,0.03306873538790657
2009/2/24,-0.04124265
2009/2/25,0.0106825491421847
2009/2/26,-0.073681967
2009/2/27,-0.067158597
2009/3/2,0.031197807468621823
2009/3/3,0.011500081737145451
2009/3/4,0.056242027170795815
2009/3/5,0.009141891250458313
2009/3/6,-0.006426639
2009/3/9,-0.047826668
2009/3/10,0.023779266999868775
2009/3/11,-0.002346196
2009/3/12,0.004245676276784856
2009/3/13,-0.009108485
2009/3/16,0.013667748648498223
2009/3/17,0.035759981105972526
2009/3/18,0.011254048745596242
2009/3/19,0.023661989686452865
2009/3/20,-0.005533875
2009/3/23,0.01874590383675366
2009/3/24,0.0075876839767285605
2009/3/25,-0.022990196
2009/3/26,0.024308684087334585
2009/3/27,0.009401033968549853
2009/3/30,0.004328364698003429
2009/3/31,0.010290240152832022
2009/4/1,0.01470215299761429
2009/4/2,0.0018541198245038046
2009/4/3,-0.004490784
2009/4/7,0.01585839346515118
2009/4/8,-0.033175426
2009/4/9,0.021654020741535576
2009/4/10,0.029347921904967256
2009/4/13,0.01144848423459267
2009/4/14,0.01679867260875967
2009/4/15,0.013432744262497933
2009/4/16,0.005966620308573831
2009/4/17,-0.015332156
2009/4/20,0.0259146403549526
2009/4/21,-0.001551223
2009/4/22,-0.052054942
2009/4/23,0.006933026182975595
2009/4/24,-0.008052062
2009/4/27,-0.040762095
2009/4/28,0.011330236050316618
2009/4/29,0.02172698822481525
2009/4/30,0.012984776355981964
2009/5/4,0.03242722155664453
2009/5/5,0.01537062060224665
2009/5/6,0.018509865761520014
2009/5/7,-0.006590424
2009/5/8,0.0018874144232911836
2009/5/11,-0.041125371
2009/5/12,0.024559210312227214
2009/5/13,0.009160789813744933
2009/5/14,0.007481299976936437
2009/5/15,0.007001732531019088
2009/5/18,0.00929945477120754
2009/5/19,0.009441952078679134
2009/5/20,-0.004942189
2009/5/21,-0.017872607
2009/5/22,-0.001888068
2009/5/25,0.0002717477186755022
2009/5/26,0.004545548342497906
2009/5/27,3.774047761015633e-05
2009/6/1,0.014477961059862873
2009/6/2,0.00506150158022271
2009/6/3,0.007429746882836758
2009/6/4,-0.003145833
2009/6/5,-0.003947801
2009/6/8,0.00027435730432624707
2009/6/9,0.006644767252938433
2009/6/10,0.011098555117593598
2009/6/11,-0.006138464
2009/6/12,-0.019862283
2009/6/15,0.012621591239230638
2009/6/16,-0.002599599
2009/6/17,0.013359102700694637
2009/6/18,0.005307959697794024
2009/6/19,0.002533510023365752
2009/6/22,-0.006773376
2009/6/23,-0.000427708
2009/6/24,0.01144238336878948
2009/6/25,0.0017831219539756723
2009/6/26,0.004958016440565267
2009/6/29,0.00253520256714369
2009/6/30,-0.008907468
2009/7/1,0.006610586628655486
2009/7/2,0.009693071739645998
2009/7/3,0.009935960832255902
2009/7/6,-0.001932486
2009/7/7,0.004671323119212665
2009/7/8,0.013324136664965907
2009/7/9,0.020699937962320433
2009/7/10,0.004200087366579433
2009/7/13,0.008675632996304333
2009/7/14,0.016672312495622968
2009/7/15,0.009859665770597345
2009/7/16,-0.003356326
2009/7/17,0.005656946180203358
2009/7/20,0.017426380744432306
2009/7/21,-0.026132205
2009/7/22,0.014679961485101223
2009/7/23,0.012340829620784928
2009/7/24,-0.007991099
2009/7/27,0.01967585469045369
2009/7/28,0.012991625037081069
2009/7/29,-0.066275182
2009/7/30,0.01170012137990611
2009/7/31,0.029755497947915103
2009/8/3,0.01772762886845393
2009/8/4,0.00975268460726537
2009/8/5,0.006408333191519065
2009/8/6,-0.013403414
2009/8/7,-0.028108677
2009/8/10,0.008585547853458523
2009/8/11,0.006837859128939139
2009/8/12,-0.051219903
2009/8/13,0.001635359541640876
2009/8/14,-0.051874954
2009/8/17,-0.071440953
2009/8/18,0.017022281437752147
2009/8/19,-0.052369771
2009/8/20,0.03836118144412648
2009/8/21,0.03227788895752795
2009/8/24,0.024845183573728388
2009/8/25,-0.011710523
2009/8/26,0.030964969245538983
2009/8/27,0.011272645029281502
