交易日期,close,logret,pred_t,next_day_ret
2006-03-31,923.19,-0.0008228938173461426,-0.00903177261352539,0.014143594576218894
2006-04-03,936.34,0.014143594576218894,-0.004656735807657242,0.01158439151640286
2006-04-04,947.25,0.01158439151640286,0.0037677399814128876,0.008148290582020068
2006-04-05,955.0,0.008148290582020068,0.004686117172241211,-0.0028102277161125375
2006-04-06,952.32,-0.0028102277161125375,-0.001173708587884903,0.009531047821000102
2006-04-07,961.44,0.009531047821000102,-0.003817923367023468,0.019395883337114502
2006-04-10,980.27,0.019395883337114502,0.00030026212334632874,0.0019058204615858576
2006-04-11,982.14,0.0019058204615858576,0.002494160085916519,0.004277396805559603
2006-04-12,986.35,0.004277396805559603,0.004706863313913345,-0.026734285796491047
2006-04-13,960.33,-0.026734285796491047,0.010585848242044449,0.01730179113753477
2006-04-14,977.09,0.01730179113753477,0.005636163055896759,0.01129622042050005
2006-04-17,988.19,0.01129622042050005,-0.0023241713643074036,-0.0018637257615437299
2006-04-18,986.35,-0.0018637257615437299,-0.004663795232772827,-0.003412314034435676
2006-04-19,982.99,-0.003412314034435676,0.005483299493789673,-0.012468172573189178
2006-04-20,970.81,-0.012468172573189178,-0.008068427443504333,0.001780431169886024
2006-04-21,972.54,0.001780431169886024,-0.011700667440891266,-0.022470752645615176
2006-04-24,950.93,-0.022470752645615176,0.010117188096046448,-0.005705412402538687
2006-04-25,945.52,-0.005705412402538687,0.012887261807918549,0.011232055488017837
2006-04-26,956.2,0.011232055488017837,-0.005075789988040924,0.0014526152236336342
2006-04-27,957.59,0.0014526152236336342,-0.0034694820642471313,0.008008862911534378
2006-04-28,965.29,0.008008862911534378,0.0033225715160369873,0.028503479306840565
2006-05-08,993.2,0.028503479306840565,0.005320198833942413,0.029386743756876908
2006-05-09,1022.82,0.029386743756876908,0.0019473955035209656,0.014664826681367036
2006-05-10,1037.93,0.014664826681367036,0.002013564109802246,-0.004296596855144403
2006-05-11,1033.48,-0.004296596855144403,0.027056127786636353,0.03114103946561497
2006-05-12,1066.17,0.03114103946561497,0.014255620539188385,0.03929574527644417
2006-05-15,1108.9,0.03929574527644417,0.010383732616901398,-0.02572254128791715
2006-05-16,1080.74,-0.02572254128791715,0.02336832880973816,0.019199372752387357
2006-05-17,1101.69,0.019199372752387357,0.022920966148376465,0.017803877118580013
2006-05-18,1121.48,0.017803877118580013,0.02248305082321167,0.02827291945113314
2006-05-19,1153.64,0.02827291945113314,0.012561887502670288,0.02572296496649433
2006-05-22,1183.7,0.02572296496649433,0.010933175683021545,-0.03865248736385221
2006-05-23,1138.82,-0.03865248736385221,0.007236529141664505,-0.017164078348537677
2006-05-24,1119.44,-0.017164078348537677,0.00992567464709282,0.018506672564700868
2006-05-25,1140.35,0.018506672564700868,0.011652681976556778,0.025907803587395965
2006-05-26,1170.28,0.025907803587395965,0.018587380647659302,0.024086361683170094
2006-05-29,1198.81,0.024086361683170094,0.014997132122516632,0.016479934838272176
2006-05-30,1218.73,0.016479934838272176,0.0069907791912555695,0.004339360654835739
2006-05-31,1224.03,0.004339360654835739,-0.00304485484957695,0.043335438157899205
2006-06-01,1278.24,0.043335438157899205,0.0045924074947834015,0.007466734611613898
2006-06-02,1287.82,0.007466734611613898,0.013764023780822754,0.027291096990877672
2006-06-05,1323.45,0.027291096990877672,0.0029553398489952087,-0.0007029558447725419
2006-06-06,1322.52,-0.0007029558447725419,-0.007537186145782471,-0.06046773668532657
2006-06-07,1244.92,-0.06046773668532657,0.01695941388607025,-0.002171169343619328
2006-06-08,1242.22,-0.002171169343619328,0.010668262839317322,-0.022905276500322
2006-06-09,1214.09,-0.022905276500322,0.011659666895866394,-0.0019209767434130675
2006-06-12,1211.76,-0.0019209767434130675,-0.0037519149482250214,0.006850778279426555
2006-06-13,1220.09,0.006850778279426555,-0.003070615231990814,-0.001525640900927486
2006-06-14,1218.23,-0.001525640900927486,0.0013329870998859406,0.0078086749655236955
2006-06-15,1227.78,0.0078086749655236955,-0.001539081335067749,0.021776506119488413
2006-06-16,1254.81,0.021776506119488413,0.008562169969081879,0.011126811735852126
2006-06-19,1268.85,0.011126811735852126,0.0010726451873779297,0.01282671222153593
2006-06-20,1285.23,0.01282671222153593,-0.0032342076301574707,-0.005281462061925025
2006-06-21,1278.46,-0.005281462061925025,0.001101851463317871,0.0018833059529827462
2006-06-22,1280.87,0.0018833059529827462,0.005311861634254456,0.01309246117661151
2006-06-23,1297.75,0.01309246117661151,0.0022893808782100677,0.016582987376735796
2006-06-26,1319.45,0.016582987376735796,-0.0037905462086200714,0.0043257699930576935
2006-06-27,1325.17,0.0043257699930576935,0.002606157213449478,0.0009202130716186935
2006-06-28,1326.39,0.0009202130716186935,0.0008543804287910461,0.016984149617522794
2006-06-29,1349.11,0.016984149617522794,-0.0039583779871463776,-0.009271150677377946
2006-06-30,1336.66,-0.009271150677377946,-0.0005379542708396912,0.014579065852519299
2006-07-03,1356.29,0.014579065852519299,-0.004103485494852066,-0.00600491366106394
2006-07-04,1348.17,-0.00600491366106394,0.0013099722564220428,-0.002108781178724168
2006-07-05,1345.33,-0.002108781178724168,-0.006999414414167404,0.0270588008491393
2006-07-06,1382.23,0.0270588008491393,0.0041639842092990875,0.001026798071326628
2006-07-07,1383.65,0.001026798071326628,-0.005121096968650818,0.015376422633697148
2006-07-10,1405.09,0.015376422633697148,-0.0005296915769577026,0.008652295517069841
2006-07-11,1417.3,0.008652295517069841,0.0035925880074501038,-0.0009670941693944186
2006-07-12,1415.93,-0.0009670941693944186,-0.006507515907287598,-0.07440627128040683
2006-07-13,1314.4,-0.07440627128040683,0.013890910893678665,0.008515073949125665
2006-07-14,1325.64,0.008515073949125665,0.012998130172491074,0.019068121067648082
2006-07-17,1351.16,0.019068121067648082,-0.004856377840042114,0.00820362447819125
2006-07-18,1362.29,0.00820362447819125,0.0007466301321983337,-0.018342477792866387
2006-07-19,1337.53,-0.018342477792866387,-0.0023739971220493317,0.009909394503375165
2006-07-20,1350.85,0.009909394503375165,-0.0038020387291908264,0.0013094284404147093
2006-07-21,1352.62,0.0013094284404147093,-0.005329661071300507,-0.0013834586447717505
2006-07-24,1350.75,-0.0013834586447717505,-0.005215305835008621,0.01407045090361971
2006-07-25,1369.89,0.01407045090361971,0.002760898321866989,0.009661981102659315
2006-07-26,1383.19,0.009661981102659315,-0.0040942467749118805,-0.005836881631083616
2006-07-27,1375.14,-0.005836881631083616,-0.0008625388145446777,-0.006244275720020505
2006-07-28,1366.58,-0.006244275720020505,-0.003298439085483551,-0.0425437068557355
2006-07-31,1309.66,-0.0425437068557355,-0.008392348885536194,-0.017958811013503204
2006-08-01,1286.35,-0.017958811013503204,-0.0033013783395290375,-0.010110408966030986
2006-08-02,1273.41,-0.010110408966030986,-0.0022556260228157043,-0.0030122044490294687
2006-08-03,1269.58,-0.0030122044490294687,-0.0074679553508758545,-0.0388521552343281
2006-08-04,1221.2,-0.0388521552343281,-0.007559198886156082,-0.029762147513548262
2006-08-07,1185.39,-0.029762147513548262,-0.0012302473187446594,0.034418828449962614
2006-08-08,1226.9,0.034418828449962614,0.004515506327152252,0.005851296662000483
2006-08-09,1234.1,0.005851296662000483,0.0054311975836753845,0.015956609530509223
2006-08-10,1253.95,0.015956609530509223,-0.0022638514637947083,0.005725434112637015
2006-08-11,1261.15,0.005725434112637015,-0.005797520279884338,-0.03392752721083026
2006-08-14,1219.08,-0.03392752721083026,-0.0027312710881233215,0.01980938260862998
2006-08-15,1243.47,0.01980938260862998,-0.002470351755619049,0.014942448943976032
2006-08-16,1262.19,0.014942448943976032,-0.004959877580404282,-0.0053462681707607115
2006-08-17,1255.46,-0.0053462681707607115,-0.0020144544541835785,-0.007210551245578537
2006-08-18,1246.44,-0.007210551245578537,-0.0009622089564800262,0.00935884815474975
2006-08-21,1258.16,0.00935884815474975,0.0010241195559501648,0.01030313342633808
2006-08-22,1271.19,0.01030313342633808,-0.005320753902196884,-0.0022523951054787337
2006-08-23,1268.33,-0.0022523951054787337,0.006600387394428253,0.014154318522998808
2006-08-24,1286.41,0.014154318522998808,0.007948040962219238,0.00013214198286601344
2006-08-25,1286.58,0.00013214198286601344,-0.0031998753547668457,0.02279165206920047
2006-08-28,1316.24,0.02279165206920047,0.003023725003004074,-0.0004407462360948848
2006-08-29,1315.66,-0.0004407462360948848,0.0058568306267261505,0.01023881663813937
2006-08-30,1329.2,0.01023881663813937,-0.007021758705377579,0.005334826628122982
2006-08-31,1336.31,0.005334826628122982,0.00110616534948349,-0.0193659976213792
2006-09-01,1310.68,-0.0193659976213792,-0.0014938339591026306,0.024501295340751288
2006-09-04,1343.19,0.024501295340751288,-0.002196080982685089,0.0012648434768625753
2006-09-05,1344.89,0.0012648434768625753,0.0004958845674991608,0.007843409822009739
2006-09-06,1355.48,0.007843409822009739,-0.0033621080219745636,-0.01584625948869191
2006-09-07,1334.17,-0.01584625948869191,0.0024973973631858826,0.002657296587019327
2006-09-08,1337.72,0.002657296587019327,-0.01062869280576706,0.00838949205670258
2006-09-11,1348.99,0.00838949205670258,-0.004271909594535828,0.005212523308504692
2006-09-12,1356.04,0.005212523308504692,-0.004315551370382309,-0.012593344446338653
2006-09-13,1339.07,-0.012593344446338653,-0.001706056296825409,0.0018354104980899085
2006-09-14,1341.53,0.0018354104980899085,0.001249317079782486,0.009636394370207451
2006-09-15,1354.52,0.009636394370207451,-0.0024535544216632843,0.015348342863664011
2006-09-18,1375.47,0.015348342863664011,-0.0034472793340682983,0.0022367312394933215
2006-09-19,1378.55,0.0022367312394933215,-0.005189497023820877,0.00485562551949875
2006-09-20,1385.26,0.00485562551949875,-0.00542667880654335,0.0035597740314291973
2006-09-21,1390.2,0.0035597740314291973,-0.0013396069407463074,-0.00961302621605877
2006-09-22,1376.9,-0.00961302621605877,-0.0002462342381477356,0.0030456876335562028
2006-09-25,1381.1,0.0030456876335562028,-0.00528402253985405,0.00044881679617751643
2006-09-26,1381.72,0.00044881679617751643,-0.00887874886393547,0.00675132397047445
2006-09-27,1391.08,0.00675132397047445,-0.0017463639378547668,0.005898834115955238
2006-09-28,1399.31,0.005898834115955238,-0.0016389228403568268,0.008680795363665164
2006-09-29,1411.51,0.008680795363665164,0.0026561282575130463,0.01566123459086743
2006-10-09,1433.79,0.01566123459086743,-0.0008727796375751495,0.004210708364615415
2006-10-10,1439.84,0.004210708364615415,-0.00022558867931365967,0.004870606259447441
2006-10-11,1446.87,0.004870606259447441,-0.003241702914237976,-0.008823290598502521
2006-10-12,1434.16,-0.008823290598502521,0.0037143826484680176,0.0054655964276489775
2006-10-13,1442.02,0.0054655964276489775,0.006525788456201553,-0.0010962859212218113
2006-10-16,1440.44,-0.0010962859212218113,-0.0034167952835559845,-0.0011252892555360244
2006-10-17,1438.82,-0.0011252892555360244,-0.006178818643093109,0.00987587212917589
2006-10-18,1453.1,0.00987587212917589,-0.00981716439127922,0.002597957460914248
2006-10-19,1456.88,0.002597957460914248,-0.0011668987572193146,-0.008485463380778683
2006-10-20,1444.57,-0.008485463380778683,-0.0035628080368041992,-0.027553780407095146
2006-10-23,1405.31,-0.027553780407095146,0.009963702410459518,0.023287369959154525
2006-10-24,1438.42,0.023287369959154525,0.0033358410000801086,-0.00836345917831166
2006-10-25,1426.44,-0.00836345917831166,0.0007001757621765137,-0.010521776450378034
2006-10-26,1411.51,-0.010521776450378034,0.0051483698189258575,-0.01708441723456069
2006-10-27,1387.6,-0.01708441723456069,0.0018196068704128265,-0.0040149676267782625
2006-10-30,1382.04,-0.0040149676267782625,0.005209416151046753,0.01073777859368113
2006-10-31,1396.96,0.01073777859368113,0.0027741119265556335,0.004684919726971078
2006-11-01,1403.52,0.004684919726971078,-0.0016998276114463806,-0.0040265635897826805
2006-11-02,1397.88,-0.0040265635897826805,0.00845291092991829,0.005080499568160206
2006-11-03,1405.0,0.005080499568160206,-0.004131529480218887,-0.003179426247414269
2006-11-06,1400.54,-0.003179426247414269,0.0007102489471435547,-0.015274502410863802
2006-11-07,1379.31,-0.015274502410863802,0.004580099135637283,-0.002955112785636471
2006-11-08,1375.24,-0.002955112785636471,0.018075168132781982,0.012702207590419387
2006-11-09,1392.82,0.012702207590419387,-0.005370933562517166,-0.02865141547452523
2006-11-10,1353.48,-0.02865141547452523,0.0010100789368152618,-0.03511295739078582
2006-11-13,1306.78,-0.03511295739078582,-0.005145378410816193,0.013967110797999805
2006-11-14,1325.16,0.013967110797999805,0.009941063821315765,0.013149305231622678
2006-11-15,1342.7,0.013149305231622678,-0.0059854015707969666,-0.015915057034318607
2006-11-16,1321.5,-0.015915057034318607,-0.013490810990333557,0.008994614189744753
2006-11-17,1333.44,0.008994614189744753,0.009490776807069778,-0.00817013388707314
2006-11-20,1322.59,-0.00817013388707314,-0.0035508349537849426,0.006225900477151982
2006-11-21,1330.85,0.006225900477151982,0.007928561419248581,0.0071502410389879915
2006-11-22,1340.4,0.0071502410389879915,0.0018978528678417206,0.007240213896166223
2006-11-23,1350.14,0.007240213896166223,-0.002574872225522995,0.009164331605157432
2006-11-24,1362.57,0.009164331605157432,-0.005425665527582169,0.017229637300097633
2006-11-27,1386.25,0.017229637300097633,0.0015345513820648193,0.004426617272707041
2006-11-28,1392.4,0.004426617272707041,-0.006047915667295456,0.0071989605537416184
2006-11-29,1402.46,0.0071989605537416184,-0.002856329083442688,0.01347074485630908
2006-11-30,1421.48,0.01347074485630908,0.005175769329071045,0.005870961299846945
2006-12-01,1429.85,0.005870961299846945,0.004383288323879242,0.014387038970796686
2006-12-04,1450.57,0.014387038970796686,-0.006002277135848999,0.00742461213844395
2006-12-05,1461.38,0.00742461213844395,-0.0040368251502513885,-0.01378714458105356
2006-12-06,1441.37,-0.01378714458105356,0.02088622748851776,-0.008500194010486656
2006-12-07,1429.17,-0.008500194010486656,-0.0021003298461437225,-0.03493789587088755
2006-12-08,1380.1,-0.03493789587088755,-0.004486151039600372,0.025616473617657714
2006-12-11,1415.91,0.025616473617657714,-0.00296715646982193,0.003539152888337961
2006-12-12,1420.93,0.003539152888337961,-0.0019940845668315887,0.004739162351851561
2006-12-13,1427.68,0.004739162351851561,0.0009455382823944092,0.012902506839257675
2006-12-14,1446.22,0.012902506839257675,-0.0008240751922130585,0.009606459783215882
2006-12-15,1460.18,0.009606459783215882,-0.004212837666273117,0.01429960552509695
2006-12-18,1481.21,0.01429960552509695,-0.0007199756801128387,0.008343382304438011
2006-12-19,1493.62,0.008343382304438011,0.015156108886003494,0.021414463304017594
2006-12-20,1525.95,0.021414463304017594,0.012943979352712631,-0.005295954346033352
2006-12-21,1517.89,-0.005295954346033352,0.002542976289987564,-0.006609889951579026
2006-12-22,1507.89,-0.006609889951579026,0.01134270429611206,0.010509017424553204
2006-12-25,1523.82,0.010509017424553204,0.006111513823270798,-0.011052971586611116
2006-12-26,1507.07,-0.011052971586611116,-0.0048277899622917175,0.0031336254098795037
2006-12-27,1511.8,0.0031336254098795037,0.0015366226434707642,-0.026577076587015497
2006-12-28,1472.15,-0.026577076587015497,-0.0028971806168556213,0.008758192765838632
2006-12-29,1485.1,0.008758192765838632,-0.008918914943933487,-0.0028050887565602848
2007-01-04,1480.94,-0.0028050887565602848,0.0005656406283378601,0.02438722265331426
2007-01-05,1517.5,0.02438722265331426,0.004637632519006729,0.035169939682642024
2007-01-08,1571.82,0.035169939682642024,0.004955917596817017,0.024124211249584967
2007-01-09,1610.2,0.024124211249584967,-0.0012190602719783783,0.026668900809173366
2007-01-10,1653.72,0.026668900809173366,0.00880749523639679,0.009784354616129323
2007-01-11,1669.98,0.009784354616129323,0.013481654226779938,-0.032653503136949764
2007-01-12,1616.33,-0.032653503136949764,0.02547644078731537,0.04095438446202996
2007-01-15,1683.9,0.04095438446202996,0.018685005605220795,0.02573060358486111
2007-01-16,1727.79,0.02573060358486111,0.010730456560850143,0.0016250339715140148
2007-01-17,1730.6,0.0016250339715140148,0.011386249214410782,0.026115045866707872
2007-01-18,1776.39,0.026115045866707872,0.014204602688550949,0.03336004498816835
2007-01-19,1836.65,0.03336004498816835,0.01923060044646263,0.03720519307644727
2007-01-22,1906.27,0.03720519307644727,0.004223145544528961,0.007973290581556172
2007-01-23,1921.53,0.007973290581556172,0.011077523231506348,0.0024948945594690116
2007-01-24,1926.33,0.0024948945594690116,0.005463201552629471,-0.038303534102409255
2007-01-25,1853.94,-0.038303534102409255,0.015674754977226257,0.003575162913425523
2007-01-26,1860.58,0.003575162913425523,0.014898870140314102,0.03375714183241253
2007-01-29,1924.46,0.03375714183241253,0.01950465515255928,-0.007322295733207458
2007-01-30,1910.42,-0.007322295733207458,-0.00319855660200119,-0.04284868892942214
2007-01-31,1830.29,-0.04284868892942214,-0.0034159421920776367,0.0021558025339112443
2007-02-01,1834.24,0.0021558025339112443,0.0012825541198253632,-0.015288776507169418
2007-02-02,1806.41,-0.015288776507169418,-0.0018877945840358734,0.01167312369034584
2007-02-05,1827.62,0.01167312369034584,0.012771479785442352,0.026351132162789826
2007-02-06,1876.42,0.026351132162789826,0.008554346859455109,0.012988055090519009
2007-02-07,1900.95,0.012988055090519009,0.006303995847702026,0.018652386013484134
2007-02-08,1936.74,0.018652386013484134,0.0060127004981040955,0.00102181427354557
2007-02-09,1938.72,0.00102181427354557,0.006835464388132095,0.02093756145173126
2007-02-12,1979.74,0.02093756145173126,0.003852684050798416,0.015691450780736138
2007-02-13,2011.05,0.015691450780736138,0.0025554001331329346,0.02048441100320262
2007-02-14,2052.67,0.02048441100320262,0.00401456281542778,0.028527124497415537
2007-02-15,2112.07,0.028527124497415537,0.006253790110349655,0.024784184261116678
2007-02-16,2165.07,0.024784184261116678,-0.00012706592679023743,0.04812417710615147
2007-02-26,2271.81,0.04812417710615147,-0.00015867501497268677,-0.07986408486226845
2007-02-27,2097.43,-0.07986408486226845,0.028120167553424835,0.04766729891214579
2007-02-28,2199.83,0.04766729891214579,0.013164948672056198,-0.012354221598616516
2007-03-01,2172.82,-0.012354221598616516,0.0063531361520290375,0.017776279391763163
2007-03-02,2211.79,0.017776279391763163,0.0036208555102348328,0.0060671264124507115
2007-03-05,2225.25,0.0060671264124507115,0.005761262029409409,0.002737514611785974
2007-03-06,2231.35,0.002737514611785974,-0.0009856857359409332,0.025246099943546978
2007-03-07,2288.4,0.025246099943546978,0.0038404054939746857,0.024074245358629027
2007-03-08,2344.16,0.024074245358629027,0.006649896502494812,0.009480715934678021
2007-03-09,2366.49,0.009480715934678021,-0.0005822405219078064,0.03431276542390136
2007-03-12,2449.1,0.03431276542390136,0.0016281306743621826,0.01317887364428813
2007-03-13,2481.59,0.01317887364428813,-0.00915878638625145,-0.002263206528433695
2007-03-14,2475.98,-0.002263206528433695,0.0075286030769348145,0.022349530073394772
2007-03-15,2531.94,0.022349530073394772,0.004740506410598755,-0.018532077645172357
2007-03-16,2485.45,-0.018532077645172357,0.012164752930402756,0.021040835942905754
2007-03-19,2538.3,0.021040835942905754,0.0022055692970752716,0.028062530869758375
2007-03-20,2610.54,0.028062530869758375,0.0028479918837547302,0.018505833780569973
2007-03-21,2659.3,0.018505833780569973,-0.00027195364236831665,0.006869144648798942
2007-03-22,2677.63,0.006869144648798942,-0.0013089850544929504,0.011606881973539221
2007-03-23,2708.89,0.011606881973539221,0.003627810627222061,0.027389296296773277
2007-03-26,2784.11,0.027389296296773277,-0.0024834461510181427,0.0182159715312587
2007-03-27,2835.29,0.0182159715312587,0.00028242915868759155,-0.006475285704946034
2007-03-28,2816.99,-0.006475285704946034,-0.002174176275730133,-0.041339968609608084
2007-03-29,2702.91,-0.041339968609608084,0.003861069679260254,0.010408441254504939
2007-03-30,2731.19,0.010408441254504939,0.003310728818178177,0.02363479951447944
2007-04-02,2796.51,0.02363479951447944,-0.0002847537398338318,0.01296400967682281
2007-04-03,2833.0,0.01296400967682281,-0.00024472177028656006,0.009219634404041133
2007-04-04,2859.24,0.009219634404041133,0.006975226104259491,0.02126061062852585
2007-04-05,2920.68,0.02126061062852585,0.004090670496225357,0.011421575725365408
2007-04-06,2954.23,0.011421575725365408,-3.6172568798065186e-05,0.015070867713603487
2007-04-09,2999.09,0.015070867713603487,0.003105808049440384,0.011338929718451777
2007-04-10,3033.29,0.011338929718451777,0.0043862685561180115,0.008649422946140685
2007-04-11,3059.64,0.008649422946140685,-0.0010087266564369202,0.021287409894910875
2007-04-12,3125.47,0.021287409894910875,0.0037451833486557007,0.0069221418979372815
2007-04-13,3147.18,0.0069221418979372815,0.00423792377114296,0.02851080609315889
2007-04-16,3238.2,0.02851080609315889,-0.0007795989513397217,0.025212188176586634
2007-04-17,3320.88,0.025212188176586634,0.003032322973012924,0.02664962470463236
2007-04-18,3410.57,0.02664962470463236,0.002141430974006653,-0.0449528707448972
2007-04-19,3260.65,-0.0449528707448972,0.016056649386882782,0.047874794851184274
2007-04-20,3420.55,0.047874794851184274,0.008053980767726898,0.04069206545303973
2007-04-23,3562.61,0.04069206545303973,0.0031024962663650513,0.004673828256666554
2007-04-24,3579.3,0.004673828256666554,0.004400681704282761,0.001105750012142331
2007-04-25,3583.26,0.001105750012142331,0.004413880407810211,0.010515892808891293
2007-04-26,3621.14,0.010515892808891293,0.0032639726996421814,-0.001658311003719538
2007-04-27,3615.14,-0.001658311003719538,-0.006044942885637283,0.010957302848678595
2007-04-30,3654.97,0.010957302848678595,0.00332699716091156,0.0428055962139639
2007-05-08,3814.82,0.0428055962139639,0.006948806345462799,0.012840490320984138
