交易日期,000016.SH-行情统计-20251203,000300.SH-行情统计-20251203,000510.SH-行情统计-20251203,000688.SH-行情统计-20251203,000852.SH-行情统计-20251203,000905.SH-行情统计-20251203,399006.SZ-行情统计-20251203,932000.CSI-行情统计-20251203
2005-04-11,-0.008531608715366401,,,,,,,
2005-04-12,-0.014971537230265564,,,,,,,
2005-04-13,0.0209659486603051,,,,,,,
2005-04-14,-0.011512272177877758,,,,,,,
2005-04-15,-0.010798900739700468,,,,,,,
2005-04-18,-0.013095252664945156,,,,,,,
2005-04-19,0.003683081387418019,,,,,,,
2005-04-20,-0.013393298408619247,,,,,,,
2005-04-21,-0.006349246105294748,,,,,,,
2005-04-22,0.0017266368391202214,,,,,,,
2005-04-25,-0.005120656249213762,,,,,,,
2005-04-26,0.0019601644008850894,,,,,,,
2005-04-27,-0.01245740249905336,,,,,,,
2005-04-28,0.014633896962028548,,,,,,,
2005-04-29,-0.005227490300801052,,,,,,,
2005-05-09,-0.018246742557582962,,,,,,,
2005-05-10,0.0048754062838569645,,,,,,,
2005-05-11,-0.009639327429084799,,,,,,,
2005-05-12,-0.022952604362420526,,,,,,,
2005-05-13,0.004536531012893308,,,,,,,
2005-05-16,-0.012452132576257657,,,,,,,
2005-05-17,0.00379745142872423,,,,,,,
2005-05-18,0.002597540994525138,,,,,,,
2005-05-19,0.0028299630643318086,,,,,,,
2005-05-20,-0.0022787795280805323,,,,,,,
2005-05-23,-0.02035667335041902,,,,,,,
2005-05-24,-0.0005286415268251909,,,,,,,
2005-05-25,0.0002576795280395672,,,,,,,
2005-05-26,-0.011985790601187651,,,,,,,
2005-05-27,-0.005736242623850751,,,,,,,
2005-05-30,0.006280019875227749,,,,,,,
2005-05-31,0.0026472080870147963,,,,,,,
2005-06-01,-0.016374829001367996,,,,,,,
2005-06-02,-0.02456086672322433,,,,,,,
2005-06-03,-0.0013402341132355833,,,,,,,
2005-06-06,0.02395671230529839,,,,,,,
2005-06-07,-0.0050055074524895105,,,,,,,
2005-06-08,0.08199041506684224,,,,,,,
2005-06-09,0.008353515599704764,,,,,,,
2005-06-10,-0.015309923193506214,,,,,,,
2005-06-13,-0.00879138079461561,,,,,,,
2005-06-14,-0.007066533319296742,,,,,,,
2005-06-15,-0.012364985753097746,,,,,,,
2005-06-16,0.016330747967043147,,,,,,,
2005-06-17,0.0063243507307990665,,,,,,,
2005-06-20,0.02376079141410159,,,,,,,
2005-06-21,-0.01280293224314033,,,,,,,
2005-06-22,0.004998052706737699,,,,,,,
2005-06-23,-0.007517922883162109,,,,,,,
2005-06-24,0.005193081097965679,,,,,,,
2005-06-27,0.013025688833643967,,,,,,,
2005-06-28,-0.008627521153403706,,,,,,,
2005-06-29,-0.004654281036061025,,,,,,,
2005-06-30,-0.017227532965467196,,,,,,,
2005-07-01,-0.014063159004639503,,,,,,,
2005-07-04,-0.0012833366753558506,,,,,,,
2005-07-05,-0.00787053768622259,,,,,,,
2005-07-06,-0.008688495837886778,,,,,,,
2005-07-07,0.0010615566775997731,,,,,,,
2005-07-08,-0.010862619808306717,,,,,,,
2005-07-11,-0.0008933971081422909,,,,,,,
2005-07-12,0.03597419212832387,,,,,,,
2005-07-13,-0.005988898626935413,,,,,,,
2005-07-14,0.006799812971745478,,,,,,,
2005-07-15,-0.006793694602197364,,,,,,,
2005-07-18,-0.0021375514348314084,,,,,,,
2005-07-19,0.0007631339367000223,,,,,,,
2005-07-20,0.00810713186798484,,,,,,,
2005-07-21,0.0045517882025081224,,,,,,,
2005-07-22,0.015508996274670395,,,,,,,
2005-07-25,-0.005294515558330826,,,,,,,
2005-07-26,0.021055384816582867,,,,,,,
2005-07-27,0.015036823567083024,,,,,,,
2005-07-28,-0.00333127231889363,,,,,,,
2005-07-29,-0.0015445970753941163,,,,,,,
2005-08-01,0.001737189810177231,,,,,,,
2005-08-02,0.009303797468354524,,,,,,,
2005-08-03,0.0004891202106980241,,,,,,,
2005-08-04,-0.0032466718479705614,,,,,,,
2005-08-05,0.021605986291894697,,,,,,,
2005-08-08,0.0004801004517869245,,,,,,,
2005-08-09,0.002325524165764259,,,,,,,
2005-08-10,0.009268238789113648,,,,,,,
2005-08-11,0.01226038727255041,,,,,,,
