date,whole_market,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2008-10-01,-2.227783436303221,-2.4649461499695233,-0.17104377069575555,0.20027891973246792,,-1.577400355039851,-0.4476520237665233,,
2008-11-01,-2.4087464726814396,-2.580001395690525,-0.32636679534416274,0.0571071725361163,,-1.8137511813251208,-0.7025663618065847,,
2008-12-01,-2.1706439789551757,-2.6202848759139075,-0.11046229800922391,0.366459016768745,,-1.4986324380508305,-0.3121454977937397,,
2009-01-01,-2.191768758377499,-2.731154305210838,-0.13051336626711366,0.3720876260060914,,-1.541156311762078,-0.24995363287663513,,
2009-02-01,-2.0827418056314184,-2.883959942041357,0.016554860920657194,0.4927772527915491,,-1.374882638048453,0.013955239997434976,,
2009-03-01,-2.0091087727653836,-2.911283743731135,0.17967438505750669,0.6346417551585664,,-1.3277890649009665,0.05736660636603391,,
2009-04-01,-2.1233628974702756,-2.953157258449492,0.04257980592058369,0.49448924808461203,,-1.433666173071235,-0.08890630805892402,,
2009-05-01,-1.9384912556322862,-2.842515782992251,0.12681438037361165,0.7039749471891856,,-1.1889448944348058,0.18636887347975112,,
2009-06-01,-2.023173337740368,-3.0230973580630587,0.13694392436086783,0.7370047546399938,,-1.2806353922019387,-0.007928815660781463,,
2009-07-01,-2.1962178010197753,-3.1931839044371277,0.013371065964152246,0.6226940433893657,,-1.590216963445725,-0.15559944479261945,,
2009-08-01,-2.074756999567691,-3.1054843967612307,0.07509647369639105,0.6662914530165328,,-1.32357803088491,-0.007956695128316732,,
2009-09-01,-1.653036546008628,-2.9782923655836546,0.4510128821311976,1.0486018898208542,,-0.7442587535710944,0.6359074189364791,,
2009-10-01,-1.7101289563573991,-3.2533608649884225,0.41125400287182906,1.033605938785595,,-0.7673383739813867,0.703348317302311,,
2009-11-01,-2.097960769804111,-3.73590835318435,0.0024722725279232027,0.6786101419686827,,-1.1042493584890671,0.34742524993317714,,
2009-12-01,-2.1123171037531385,-3.690474921854606,-0.15014736271965287,0.5095041958434564,,-0.9374592826097823,0.38514565435181425,,
2010-01-01,-1.886364726416511,-3.350406512555089,0.24909933418177535,0.8724970331886557,,-0.9683748802861755,0.44351519516519955,,
2010-02-01,-1.8903887008669042,-3.64124581762735,0.1611393459780106,0.7551529971222912,,-0.898138916827148,0.8493026887965964,,
2010-03-01,-1.9651557801343191,-3.820382857619612,0.35109176229368144,0.9679867393161378,,-1.2740069494555644,0.6276862065706834,,
2010-04-01,-2.0650239615916615,-3.836576500610532,0.19491424313321568,0.813052302134369,,-1.3345530810765056,0.516197030238067,,
2010-05-01,-2.4510695351589056,-4.247700478525946,-0.3269280466167367,0.265952303360931,,-1.508408510625302,0.23989085838944751,,
2010-06-01,-2.717846480427675,-4.498037404890048,-0.6694418057581575,-0.07623321161328689,,-1.6345243325406646,-0.032841845559297644,,
2010-07-01,-2.3406344737459523,-4.140632203689805,-0.26574719189573903,0.25294355275516034,,-1.2069452788934067,0.3353625547709497,,
2010-08-01,-2.405265764291244,-4.068375286277872,-0.3336224092568744,0.21374779483232548,,-1.3006951390059596,0.14077002002908218,,
2010-09-01,-2.3748591157259766,-4.17767932363641,-0.1929385845356196,0.3023237455156116,,-1.2744140481039579,0.14656643390741458,,
2010-10-01,-2.672761948856897,-4.509018372915013,-0.6389635769544367,-0.10712930356850153,,-1.374224325684828,-0.056320363384783995,,
2010-11-01,-2.4972278310489675,-4.147098289111045,-0.2458354012655004,0.18243062919911285,,-1.3733692634037018,-0.22411302888678247,,
2010-12-01,-2.430000787916244,-4.098561806583327,-0.14934321590876293,0.26667220617962867,,-1.2487527234852829,-0.24186459800655588,,
2011-01-01,-2.5097324019773004,-4.190647623362375,-0.2166672516811054,0.08211635887896193,,-1.3413882937159134,-0.20392139822914943,,
2011-02-01,-2.466271282272729,-3.8765982871582145,-0.20928882869705323,0.3954513027543388,,-1.6434100199482617,-0.3193567765375333,,
2011-03-01,-2.528452661119178,-4.098281053983484,-0.3582445034566784,0.4443927433137321,,-1.7013109722069655,-0.25066571748557376,,
2011-04-01,-2.1168236992976266,-3.752584611804659,-0.006036364460334509,0.8161690711398422,,-1.5445218970326815,-0.007361930731826921,1.0,
