Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
932000.CSI,2013/12/31,1,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,85975.01,10047446.043,44561,20131231180000000
932000.CSI,2014/01/02,1,1000.0,999.14,1016.49,999.14,1016.45,16.45,1.6453,95357.89,10892583.863,44561,20140102180000000
932000.CSI,2014/01/03,1,1016.45,1013.66,1015.77,1009.16,1012.98,-3.47,-0.3415,102109.18,12350598.677,44561,20140103180000000
932000.CSI,2014/01/06,1,1012.98,1010.05,1010.05,982.72,982.86,-30.12,-2.9739,90902.24,10440757.987,44561,20140106180000000
932000.CSI,2014/01/07,1,982.86,978.64,990.75,976.86,990.75,7.89,0.8029,73192.59,8069644.027,44561,20140107180000000
932000.CSI,2014/01/08,1,990.75,991.58,999.98,991.52,996.5,5.75,0.5805,87587.74,10338207.822,44561,20140108180000000
932000.CSI,2014/01/09,1,996.5,994.83,999.32,978.68,978.68,-17.82,-1.7884,87459.66,10231848.282,44561,20140109180000000
932000.CSI,2014/01/10,1,978.68,974.3,974.81,960.05,962.59,-16.09,-1.6441,75192.42,8323573.379,44561,20140110180000000
932000.CSI,2014/01/13,1,962.59,962.42,970.22,958.91,965.75,3.16,0.3283,58276.43,6674440.575,44561,20140113180000000
932000.CSI,2014/01/14,1,965.75,966.13,985.82,965.22,985.82,20.07,2.0786,73274.98,8580763.381,44561,20140114180000000
932000.CSI,2014/01/15,1,985.82,985.44,994.38,985.44,994.38,8.56,0.8686,79245.41,9871135.948,44561,20140115180000000
932000.CSI,2014/01/16,1,994.38,995.43,1001.47,993.28,997.66,3.27,0.3291,89535.52,11314120.958,44561,20140116180000000
932000.CSI,2014/01/17,1,997.66,996.27,999.12,991.41,992.96,-4.7,-0.4708,77537.37,9481575.81,44561,20140117180000000
932000.CSI,2014/01/20,1,992.96,992.0,994.38,981.41,987.69,-5.28,-0.5312,76394.88,9374527.821,44561,20140120180000000
932000.CSI,2014/01/21,1,987.69,986.12,1006.51,986.12,1006.51,18.82,1.9057,82595.92,10428012.468,44561,20140121180000000
932000.CSI,2014/01/22,1,1006.51,1006.68,1024.53,1006.68,1024.53,18.02,1.7907,105744.49,13061038.037,44561,20140122180000000
932000.CSI,2014/01/23,1,1024.53,1023.81,1039.02,1023.81,1036.04,11.5,1.1228,108584.43,13842929.823,44561,20140123180000000
932000.CSI,2014/01/24,1,1036.04,1035.56,1050.29,1035.56,1046.76,10.73,1.0354,106286.66,13648166.75,44561,20140124180000000
932000.CSI,2014/01/27,1,1046.76,1042.82,1054.53,1039.38,1046.38,-0.39,-0.0368,99670.3,13397071.329,44561,20140127180000000
932000.CSI,2014/01/28,1,1046.38,1045.83,1050.25,1032.72,1042.83,-3.55,-0.3393,83310.89,10651913.812,44561,20140128180000000
932000.CSI,2014/01/29,1,1042.83,1043.7,1054.24,1043.7,1053.92,11.09,1.0633,76673.97,10023034.548,44561,20140129180000000
932000.CSI,2014/01/30,1,1053.92,1052.95,1054.7,1047.81,1050.07,-3.84,-0.3645,61422.63,7992921.583,44561,20140130180000000
932000.CSI,2014/02/07,1,1050.07,1044.77,1069.16,1044.77,1069.16,19.08,1.8173,76635.87,9441890.838,44561,20140207180000000
932000.CSI,2014/02/10,1,1069.16,1071.37,1097.95,1071.37,1097.95,28.79,2.6932,121048.08,14842105.87,44561,20140210180000000
932000.CSI,2014/02/11,1,1097.95,1099.04,1107.41,1089.0,1103.61,5.66,0.5157,122681.51,15008146.802,44561,20140211180000000
932000.CSI,2014/02/12,1,1103.61,1104.75,1122.47,1101.04,1122.47,18.86,1.7085,129473.74,15734549.062,44561,20140212180000000
932000.CSI,2014/02/13,1,1122.47,1121.29,1122.91,1102.08,1102.08,-20.39,-1.8168,129940.45,15480558.291,44561,20140213180000000
932000.CSI,2014/02/14,1,1102.08,1101.76,1128.33,1101.23,1128.33,26.25,2.382,114003.77,14110359.453,44561,20140214180000000
932000.CSI,2014/02/17,1,1128.33,1131.06,1153.58,1131.06,1153.58,25.25,2.238,132112.21,16460768.803,44561,20140217180000000
932000.CSI,2014/02/18,1,1153.58,1153.91,1159.84,1148.92,1155.74,2.16,0.1873,142141.89,18162927.835,44561,20140218180000000
932000.CSI,2014/02/19,1,1155.74,1154.05,1162.35,1149.21,1156.69,0.95,0.0821,131545.61,16215178.545,44561,20140219180000000
932000.CSI,2014/02/20,1,1156.69,1155.99,1155.99,1133.76,1137.07,-19.62,-1.6958,124359.94,14553863.07,44561,20140220180000000
932000.CSI,2014/02/21,1,1137.07,1135.25,1143.75,1126.88,1137.61,0.54,0.0473,99412.72,12540775.246,44561,20140221180000000
932000.CSI,2014/02/24,1,1137.61,1135.17,1151.38,1128.66,1151.38,13.77,1.2104,102175.07,12978670.212,44561,20140224180000000
932000.CSI,2014/02/25,1,1151.38,1153.58,1161.54,1101.38,1106.5,-44.88,-3.8979,147379.39,19119778.595,44561,20140225180000000
932000.CSI,2014/02/26,1,1106.5,1100.27,1113.68,1079.6,1113.68,7.18,0.6488,104664.33,13362806.09,44561,20140226180000000
932000.CSI,2014/02/27,1,1113.68,1116.89,1130.45,1095.62,1095.94,-17.74,-1.5931,111379.3,14718150.668,44561,20140227180000000
932000.CSI,2014/02/28,1,1095.94,1091.74,1108.0,1081.08,1108.0,12.07,1.1009,93000.26,11330618.141,44561,20140228180000000
932000.CSI,2014/03/03,1,1108.0,1106.02,1133.22,1106.02,1133.13,25.13,2.2677,106585.77,12392900.24,44561,20140303180000000
932000.CSI,2014/03/04,1,1133.13,1129.68,1135.22,1119.41,1134.52,1.39,0.1226,102766.06,12369133.324,44561,20140304180000000
932000.CSI,2014/03/05,1,1134.52,1136.83,1142.52,1132.21,1135.02,0.5,0.0442,97298.92,11558820.381,44561,20140305180000000
932000.CSI,2014/03/06,1,1135.02,1134.02,1138.85,1123.38,1138.52,3.5,0.3081,95199.67,11552386.007,44561,20140306180000000
932000.CSI,2014/03/07,1,1138.52,1137.63,1143.18,1131.13,1135.98,-2.54,-0.2228,94942.33,11368567.117,44561,20140307180000000
932000.CSI,2014/03/10,1,1135.98,1126.85,1126.85,1092.77,1092.77,-43.21,-3.8036,97858.95,10837019.488,44561,20140310180000000
932000.CSI,2014/03/11,1,1092.77,1086.37,1096.53,1077.96,1088.08,-4.69,-0.429,85185.76,9318838.781,44561,20140311180000000
932000.CSI,2014/03/12,1,1088.08,1083.73,1091.23,1066.74,1084.81,-3.28,-0.3013,85436.96,8820999.833,44561,20140312180000000
932000.CSI,2014/03/13,1,1084.81,1082.27,1098.63,1082.27,1098.63,13.82,1.2744,75863.64,8309453.804,44561,20140313180000000
932000.CSI,2014/03/14,1,1098.63,1094.39,1100.69,1090.9,1097.95,-0.68,-0.0619,73457.21,8127689.766,44561,20140314180000000
932000.CSI,2014/03/17,1,1097.95,1097.83,1124.79,1097.83,1124.79,26.84,2.4442,84397.95,9593509.678,44561,20140317180000000
932000.CSI,2014/03/18,1,1124.79,1126.14,1139.76,1126.14,1133.22,8.43,0.7495,97610.71,11578740.554,44561,20140318180000000
932000.CSI,2014/03/19,1,1133.22,1132.08,1139.15,1126.35,1139.15,5.93,0.5236,93889.58,10331776.772,44561,20140319180000000
932000.CSI,2014/03/20,1,1139.15,1136.84,1141.31,1106.6,1106.6,-32.55,-2.8572,108283.13,11722452.942,44561,20140320180000000
932000.CSI,2014/03/21,1,1106.6,1098.64,1123.49,1092.76,1123.49,16.89,1.5264,100701.27,10302064.572,44561,20140321180000000
932000.CSI,2014/03/24,1,1123.49,1123.37,1128.11,1119.68,1123.12,-0.37,-0.0332,99188.88,9957602.342,44561,20140324180000000
932000.CSI,2014/03/25,1,1123.12,1120.21,1125.14,1115.14,1121.28,-1.84,-0.164,99792.89,10298907.851,44561,20140325180000000
932000.CSI,2014/03/26,1,1121.28,1120.92,1129.53,1120.92,1129.53,8.25,0.7359,90448.85,9618368.633,44561,20140326180000000
932000.CSI,2014/03/27,1,1129.53,1127.32,1127.32,1104.23,1104.23,-25.3,-2.2396,104167.53,10998298.658,44561,20140327180000000
932000.CSI,2014/03/28,1,1104.23,1100.58,1102.63,1072.13,1074.21,-30.03,-2.7192,104831.94,10626354.257,44561,20140328180000000
932000.CSI,2014/03/31,1,1074.21,1071.94,1076.46,1062.26,1068.61,-5.59,-0.5207,74179.64,7401520.209,44561,20140331180000000
932000.CSI,2014/04/01,1,1068.61,1067.02,1088.12,1067.02,1088.12,19.51,1.8253,68499.99,6951398.971,44561,20140401180000000
932000.CSI,2014/04/02,1,1088.12,1088.33,1090.26,1081.14,1084.54,-3.58,-0.3292,74718.21,7615121.867,44561,20140402180000000
932000.CSI,2014/04/03,1,1084.54,1083.6,1092.83,1082.42,1088.79,4.25,0.3921,72623.31,7479142.236,44561,20140403180000000
932000.CSI,2014/04/04,1,1088.79,1087.05,1099.82,1085.4,1099.82,11.03,1.013,67991.32,7174415.797,44561,20140404180000000
932000.CSI,2014/04/08,1,1099.82,1095.06,1109.34,1094.11,1109.34,9.52,0.8656,77540.51,8270074.472,44561,20140408180000000
932000.CSI,2014/04/09,1,1109.34,1109.77,1124.46,1109.77,1124.46,15.12,1.3629,85004.24,9577629.138,44561,20140409180000000
932000.CSI,2014/04/10,1,1124.46,1125.54,1135.44,1125.54,1128.46,4.0,0.3555,99855.8,11677212.366,44561,20140410180000000
932000.CSI,2014/04/11,1,1128.46,1123.11,1128.51,1117.45,1126.78,-1.68,-0.1486,95843.23,10529616.123,44561,20140411180000000
932000.CSI,2014/04/14,1,1126.78,1126.66,1138.78,1126.66,1138.78,12.0,1.065,91318.94,9965397.747,44561,20140414180000000
932000.CSI,2014/04/15,1,1138.78,1138.27,1138.53,1132.29,1133.99,-4.79,-0.4207,98300.88,10864586.181,44561,20140415180000000
932000.CSI,2014/04/16,1,1133.99,1131.23,1135.82,1127.83,1134.67,0.68,0.06,86917.35,9389427.338,44561,20140416180000000
932000.CSI,2014/04/17,1,1134.67,1134.48,1139.2,1134.48,1136.92,2.25,0.198,87570.59,9189909.351,44561,20140417180000000
932000.CSI,2014/04/18,1,1136.92,1133.77,1143.29,1133.37,1143.29,6.38,0.5608,83706.64,8972439.597,44561,20140418180000000
932000.CSI,2014/04/21,1,1143.29,1135.59,1142.08,1124.28,1124.96,-18.34,-1.6037,91073.44,9781931.867,44561,20140421180000000
932000.CSI,2014/04/22,1,1124.96,1120.85,1123.48,1099.3,1114.1,-10.86,-0.9652,88282.25,9438064.057,44561,20140422180000000
932000.CSI,2014/04/23,1,1114.1,1112.6,1116.9,1105.9,1111.05,-3.05,-0.274,70397.65,7427589.556,44561,20140423180000000
932000.CSI,2014/04/24,1,1111.05,1109.45,1112.0,1101.68,1106.07,-4.97,-0.4476,79081.22,8199639.689,44561,20140424180000000
932000.CSI,2014/04/25,1,1106.07,1104.14,1106.23,1082.67,1082.67,-23.41,-2.1161,95330.78,9367136.981,44561,20140425180000000
932000.CSI,2014/04/28,1,1082.67,1076.24,1076.24,1046.6,1046.67,-36.0,-3.3251,87344.67,8515095.303,44561,20140428180000000
932000.CSI,2014/04/29,1,1046.67,1042.56,1060.57,1042.56,1060.57,13.9,1.3281,67551.35,6497435.787,44561,20140429180000000
932000.CSI,2014/04/30,1,1060.57,1059.23,1071.14,1059.23,1071.14,10.57,0.9966,67275.96,6420556.252,44561,20140430180000000
932000.CSI,2014/05/05,1,1071.14,1068.94,1087.75,1068.44,1087.75,16.62,1.5513,77935.84,7730593.893,44561,20140505180000000
932000.CSI,2014/05/06,1,1087.75,1086.87,1099.98,1086.87,1097.29,9.54,0.877,85984.5,9148837.454,44561,20140506180000000
932000.CSI,2014/05/07,1,1097.29,1093.43,1093.43,1077.56,1077.56,-19.74,-1.7988,85271.76,8885389.393,44561,20140507180000000
932000.CSI,2014/05/08,1,1077.56,1075.15,1089.23,1073.28,1079.15,1.6,0.1483,79069.8,7967760.673,44561,20140508180000000
932000.CSI,2014/05/09,1,1079.15,1077.02,1077.02,1062.46,1071.26,-7.9,-0.7318,76481.93,7613662.138,44561,20140509180000000
932000.CSI,2014/05/12,1,1071.26,1075.1,1092.22,1073.39,1092.22,20.96,1.957,87148.63,8396462.976,44561,20140512180000000
932000.CSI,2014/05/13,1,1092.22,1091.71,1096.33,1089.68,1092.25,0.03,0.0024,80043.78,7705854.223,44561,20140513180000000
932000.CSI,2014/05/14,1,1092.25,1092.04,1097.01,1090.82,1095.99,3.75,0.3431,70444.12,7249931.487,44561,20140514180000000
932000.CSI,2014/05/15,1,1095.99,1094.09,1094.4,1074.64,1074.72,-21.27,-1.9408,75345.62,7637653.165,44561,20140515180000000
932000.CSI,2014/05/16,1,1074.72,1071.91,1072.43,1060.01,1071.72,-3.0,-0.2792,66121.02,6631456.287,44561,20140516180000000
932000.CSI,2014/05/19,1,1071.72,1069.77,1069.77,1061.32,1068.92,-2.8,-0.2612,54296.01,5276808.86,44561,20140519180000000
932000.CSI,2014/05/20,1,1068.92,1073.5,1084.44,1073.5,1077.17,8.25,0.7719,59969.53,6447240.231,44561,20140520180000000
932000.CSI,2014/05/21,1,1077.17,1075.85,1089.12,1068.21,1089.12,11.95,1.1092,59497.61,6427787.142,44561,20140521180000000
932000.CSI,2014/05/22,1,1089.12,1089.19,1097.39,1088.57,1088.57,-0.55,-0.0506,72357.75,7786984.679,44561,20140522180000000
932000.CSI,2014/05/23,1,1088.57,1087.57,1099.91,1086.22,1099.91,11.34,1.0417,64231.95,7147177.85,44561,20140523180000000
932000.CSI,2014/05/26,1,1099.91,1102.47,1117.17,1102.47,1117.17,17.26,1.5688,75975.19,8992262.874,44561,20140526180000000
932000.CSI,2014/05/27,1,1117.17,1118.23,1121.06,1115.61,1118.88,1.71,0.1534,80219.61,9142313.536,44561,20140527180000000
932000.CSI,2014/05/28,1,1118.88,1117.51,1131.47,1116.71,1131.47,12.59,1.125,96499.78,10744381.102,44561,20140528180000000
932000.CSI,2014/05/29,1,1131.47,1130.57,1131.56,1118.48,1118.65,-12.82,-1.133,90964.25,10313690.229,44561,20140529180000000
932000.CSI,2014/05/30,1,1118.65,1117.87,1123.18,1112.93,1121.91,3.26,0.2916,79756.35,9004545.049,44561,20140530180000000
932000.CSI,2014/06/03,1,1121.91,1121.36,1124.96,1119.21,1119.21,-2.7,-0.2404,77911.39,8762026.785,44561,20140603180000000
932000.CSI,2014/06/04,1,1119.21,1116.8,1116.8,1104.34,1113.69,-5.53,-0.4937,79914.84,8582685.222,44561,20140604180000000
932000.CSI,2014/06/05,1,1113.69,1111.88,1128.55,1110.7,1128.55,14.86,1.3347,88186.28,9783877.243,44561,20140605180000000
932000.CSI,2014/06/06,1,1128.55,1127.79,1130.99,1121.79,1127.04,-1.52,-0.1344,99248.65,11177636.232,44561,20140606180000000
932000.CSI,2014/06/09,1,1127.04,1124.41,1129.53,1123.39,1125.25,-1.79,-0.1585,88674.83,9896989.448,44561,20140609180000000
932000.CSI,2014/06/10,1,1125.25,1124.65,1140.0,1120.47,1140.0,14.75,1.3106,95607.05,11103547.001,44561,20140610180000000
932000.CSI,2014/06/11,1,1140.0,1137.78,1147.78,1137.78,1147.69,7.69,0.6747,104820.36,12673690.919,44561,20140611180000000
932000.CSI,2014/06/12,1,1147.69,1144.76,1151.86,1143.21,1150.15,2.46,0.2147,113209.48,13251632.729,44561,20140612180000000
932000.CSI,2014/06/13,1,1150.15,1148.61,1160.38,1148.61,1159.54,9.38,0.8159,113344.83,13427136.642,44561,20140613180000000
932000.CSI,2014/06/16,1,1159.54,1159.5,1166.26,1159.5,1166.26,6.72,0.5796,106002.35,11222636.397,44561,20140616180000000
932000.CSI,2014/06/17,1,1166.26,1163.93,1163.93,1157.56,1158.76,-7.5,-0.643,104112.28,10479613.589,44561,20140617180000000
932000.CSI,2014/06/18,1,1158.76,1157.05,1157.05,1147.36,1147.87,-10.89,-0.9399,108847.36,10323846.614,44561,20140618180000000
932000.CSI,2014/06/19,1,1147.87,1145.81,1147.88,1111.61,1116.83,-31.04,-2.704,105332.51,9533869.283,44561,20140619180000000
932000.CSI,2014/06/20,1,1116.83,1114.78,1130.11,1114.78,1130.11,13.28,1.1888,76020.01,7136810.787,44561,20140620180000000
932000.CSI,2014/06/23,1,1130.11,1131.73,1145.61,1131.73,1143.4,13.29,1.176,86966.5,8718280.503,44561,20140623180000000
932000.CSI,2014/06/24,1,1143.4,1142.82,1151.56,1142.82,1151.56,8.16,0.7137,87266.01,8834552.153,44561,20140624180000000
932000.CSI,2014/06/25,1,1151.56,1150.19,1150.19,1143.77,1148.35,-3.21,-0.2788,84821.74,8246790.044,44561,20140625180000000
932000.CSI,2014/06/26,1,1148.35,1147.94,1167.09,1147.94,1166.15,17.8,1.5504,106510.16,10622412.333,44561,20140626180000000
932000.CSI,2014/06/27,1,1166.15,1165.39,1181.38,1165.39,1178.36,12.21,1.0474,119744.23,11631562.756,44561,20140627180000000
932000.CSI,2014/06/30,1,1178.36,1180.21,1189.85,1178.01,1189.85,11.48,0.9743,119813.75,11879906.763,44561,20140630180000000
932000.CSI,2014/07/01,1,1189.85,1191.19,1196.61,1190.97,1196.61,6.76,0.5682,130781.4,12612863.991,44561,20140701180000000
932000.CSI,2014/07/02,1,1196.61,1196.96,1205.84,1192.26,1205.84,9.23,0.7713,144477.8,13632496.53,44561,20140702180000000
932000.CSI,2014/07/03,1,1205.84,1206.03,1211.82,1204.37,1210.47,4.64,0.3844,141819.98,13125287.229,44561,20140703180000000
932000.CSI,2014/07/04,1,1210.47,1210.13,1215.38,1208.68,1213.15,2.68,0.2215,132630.53,12636779.272,44561,20140704180000000
932000.CSI,2014/07/07,1,1213.15,1213.12,1217.64,1208.67,1217.64,4.48,0.3695,131006.98,11944789.837,44561,20140707180000000
932000.CSI,2014/07/08,1,1217.64,1216.37,1228.27,1210.83,1228.27,10.64,0.8735,132035.23,12027759.889,44561,20140708180000000
932000.CSI,2014/07/09,1,1228.27,1225.52,1231.23,1211.47,1211.47,-16.81,-1.3684,159757.06,14504645.281,44561,20140709180000000
932000.CSI,2014/07/10,1,1211.47,1208.97,1221.96,1208.97,1217.23,5.77,0.4759,132932.94,11667664.182,44561,20140710180000000
932000.CSI,2014/07/11,1,1217.23,1217.23,1228.08,1217.23,1226.68,9.45,0.7764,123452.04,10631357.011,44561,20140711180000000
932000.CSI,2014/07/14,1,1226.68,1227.22,1243.36,1227.22,1243.36,16.68,1.3598,131961.79,11845979.474,44561,20140714180000000
932000.CSI,2014/07/15,1,1243.36,1243.5,1244.25,1227.16,1236.28,-7.08,-0.5693,144876.76,13091242.686,44561,20140715180000000
932000.CSI,2014/07/16,1,1236.28,1235.74,1236.65,1219.03,1222.61,-13.68,-1.1063,139336.72,11644684.772,44561,20140716180000000
932000.CSI,2014/07/17,1,1222.61,1220.75,1220.75,1211.67,1220.45,-2.15,-0.1761,102998.79,8565086.396,44561,20140717180000000
932000.CSI,2014/07/18,1,1220.45,1216.44,1224.67,1216.44,1219.17,-1.29,-0.1056,97397.2,8157974.493,44561,20140718180000000
932000.CSI,2014/07/21,1,1219.17,1218.23,1218.96,1210.5,1216.84,-2.33,-0.1907,94280.72,8494011.256,44561,20140721180000000
932000.CSI,2014/07/22,1,1216.84,1214.98,1232.05,1214.98,1232.05,15.21,1.2496,117652.99,10032578.023,44561,20140722180000000
932000.CSI,2014/07/23,1,1232.05,1233.46,1235.09,1215.66,1219.81,-12.23,-0.993,138455.22,11169871.824,44561,20140723180000000
932000.CSI,2014/07/24,1,1219.81,1217.86,1221.15,1203.16,1211.7,-8.11,-0.6648,139036.24,10809375.5,44561,20140724180000000
932000.CSI,2014/07/25,1,1211.7,1209.55,1220.61,1209.55,1220.61,8.91,0.7351,115825.94,8945877.518,44561,20140725180000000
932000.CSI,2014/07/28,1,1220.61,1222.65,1238.18,1222.65,1238.18,17.57,1.4396,144491.62,11397940.073,44561,20140728180000000
932000.CSI,2014/07/29,1,1238.18,1238.75,1252.64,1237.56,1252.44,14.26,1.1519,155722.38,12930048.843,44561,20140729180000000
932000.CSI,2014/07/30,1,1252.44,1249.9,1260.57,1248.84,1260.17,7.73,0.617,154622.27,13059329.348,44561,20140730180000000
932000.CSI,2014/07/31,1,1260.17,1259.43,1270.11,1258.19,1270.11,9.94,0.7885,140693.99,12072617.295,44561,20140731180000000
932000.CSI,2014/08/01,1,1270.11,1267.87,1273.74,1256.86,1258.08,-12.03,-0.9471,149867.21,13080499.862,44561,20140801180000000
932000.CSI,2014/08/04,1,1258.08,1259.02,1274.71,1259.02,1274.71,16.63,1.3216,129337.49,11082603.618,44561,20140804180000000
932000.CSI,2014/08/05,1,1274.71,1275.24,1285.0,1269.88,1285.0,10.29,0.8072,143444.08,12711235.098,44561,20140805180000000
932000.CSI,2014/08/06,1,1285.0,1282.01,1288.73,1277.46,1288.6,3.61,0.2806,139800.93,12290346.224,44561,20140806180000000
932000.CSI,2014/08/07,1,1288.6,1286.82,1292.66,1276.17,1276.34,-12.27,-0.9519,136783.67,11832782.556,44561,20140807180000000
932000.CSI,2014/08/08,1,1276.34,1276.11,1286.64,1276.11,1286.4,10.07,0.7888,115067.46,10001421.716,44561,20140808180000000
932000.CSI,2014/08/11,1,1286.4,1287.36,1305.07,1287.36,1305.07,18.67,1.4511,145786.2,12776495.792,44561,20140811180000000
932000.CSI,2014/08/12,1,1305.07,1305.6,1313.47,1303.61,1313.47,8.4,0.6436,154469.4,13989175.706,44561,20140812180000000
932000.CSI,2014/08/13,1,1313.47,1313.05,1318.72,1301.1,1318.72,5.25,0.3996,166906.75,14791352.582,44561,20140813180000000
932000.CSI,2014/08/14,1,1318.72,1317.14,1327.22,1313.34,1313.72,-5.0,-0.379,170046.46,15448998.324,44561,20140814180000000
932000.CSI,2014/08/15,1,1313.72,1313.26,1331.44,1313.26,1331.44,17.72,1.3489,160828.72,14317600.805,44561,20140815180000000
932000.CSI,2014/08/18,1,1331.44,1334.9,1357.45,1334.9,1357.45,26.01,1.9536,186966.21,17500583.756,44561,20140818180000000
932000.CSI,2014/08/19,1,1357.45,1358.94,1367.2,1356.85,1365.42,7.96,0.5867,203668.29,19484560.719,44561,20140819180000000
932000.CSI,2014/08/20,1,1365.42,1363.84,1372.48,1361.76,1367.15,1.73,0.1271,185752.9,17047018.658,44561,20140820180000000
932000.CSI,2014/08/21,1,1367.15,1367.41,1369.39,1353.4,1369.39,2.24,0.1635,163477.32,15100149.711,44561,20140821180000000
932000.CSI,2014/08/22,1,1369.39,1369.89,1382.06,1366.32,1381.24,11.85,0.8656,169384.23,16254350.166,44561,20140822180000000
932000.CSI,2014/08/25,1,1381.24,1381.79,1382.29,1369.88,1374.92,-6.32,-0.4578,159443.66,14887683.13,44561,20140825180000000
932000.CSI,2014/08/26,1,1374.92,1372.79,1376.57,1342.82,1348.17,-26.74,-1.9452,171807.15,15051544.08,44561,20140826180000000
932000.CSI,2014/08/27,1,1348.17,1347.8,1361.28,1347.8,1359.99,11.82,0.8765,129323.09,11565031.168,44561,20140827180000000
932000.CSI,2014/08/28,1,1359.99,1362.25,1365.06,1347.36,1350.62,-9.37,-0.6888,135604.51,12379408.691,44561,20140828180000000
932000.CSI,2014/08/29,1,1350.62,1349.34,1366.31,1349.18,1366.31,15.69,1.1616,121305.49,11677594.009,44561,20140829180000000
932000.CSI,2014/09/01,1,1366.31,1367.62,1394.65,1367.62,1394.65,28.34,2.0746,139566.26,14559479.93,44561,20140901180000000
932000.CSI,2014/09/02,1,1394.65,1398.18,1417.8,1398.18,1417.8,23.14,1.6594,176566.44,18036781.042,44561,20140902180000000
932000.CSI,2014/09/03,1,1417.8,1421.1,1432.23,1417.5,1431.91,14.11,0.9951,210237.23,21661249.401,44561,20140903180000000
932000.CSI,2014/09/04,1,1431.91,1433.7,1446.4,1430.2,1446.4,14.5,1.0126,199783.53,20747823.844,44561,20140904180000000
932000.CSI,2014/09/05,1,1446.4,1447.83,1452.89,1441.79,1452.89,6.49,0.4485,176809.91,18675307.069,44561,20140905180000000
932000.CSI,2014/09/09,1,1452.89,1454.3,1469.03,1449.06,1469.03,16.14,1.1108,182781.51,18494744.379,44561,20140909180000000
932000.CSI,2014/09/10,1,1469.03,1466.87,1484.96,1465.05,1484.65,15.62,1.0635,190010.15,19262786.391,44561,20140910180000000
932000.CSI,2014/09/11,1,1484.65,1486.92,1504.11,1478.97,1488.7,4.05,0.2725,223483.29,22876481.702,44561,20140911180000000
932000.CSI,2014/09/12,1,1488.7,1488.98,1511.57,1488.75,1511.57,22.87,1.5362,190334.39,19167183.949,44561,20140912180000000
932000.CSI,2014/09/15,1,1511.57,1514.15,1535.46,1513.98,1535.06,23.49,1.5541,209317.18,21333291.179,44561,20140915180000000
932000.CSI,2014/09/16,1,1535.06,1537.38,1537.38,1483.51,1483.78,-51.28,-3.3404,241596.95,24245992.676,44561,20140916180000000
932000.CSI,2014/09/17,1,1483.78,1485.6,1500.54,1473.92,1500.54,16.75,1.1292,157155.22,15751235.908,44561,20140917180000000
932000.CSI,2014/09/18,1,1500.54,1501.11,1515.53,1501.11,1515.53,14.99,0.999,149665.8,15523387.982,44561,20140918180000000
932000.CSI,2014/09/19,1,1515.53,1516.69,1537.49,1516.69,1536.5,20.97,1.3835,145756.75,15516890.294,44561,20140919180000000
932000.CSI,2014/09/22,1,1536.5,1534.96,1534.96,1521.41,1526.62,-9.87,-0.6424,149768.89,15730530.393,44561,20140922180000000
932000.CSI,2014/09/23,1,1526.62,1527.36,1554.05,1527.36,1554.05,27.43,1.7968,163978.52,16510517.187,44561,20140923180000000
932000.CSI,2014/09/24,1,1554.05,1555.28,1578.3,1555.28,1578.3,24.25,1.5605,218826.2,22296257.396,44561,20140924180000000
932000.CSI,2014/09/25,1,1578.3,1582.35,1594.83,1578.15,1583.75,5.45,0.3451,223137.2,23567601.691,44561,20140925180000000
932000.CSI,2014/09/26,1,1583.75,1579.74,1597.06,1579.74,1597.06,13.31,0.8403,170300.63,18226084.349,44561,20140926180000000
932000.CSI,2014/09/29,1,1597.06,1600.91,1617.99,1600.91,1617.57,20.51,1.2841,194876.55,21228991.839,44561,20140929180000000
932000.CSI,2014/09/30,1,1617.57,1620.31,1632.09,1617.12,1632.09,14.53,0.898,180645.31,19579811.489,44561,20140930180000000
932000.CSI,2014/10/08,1,1632.09,1634.89,1661.08,1633.33,1661.08,28.99,1.776,194829.17,20760805.142,44561,20141008180000000
932000.CSI,2014/10/09,1,1661.08,1664.08,1670.98,1642.86,1667.21,6.13,0.3693,221523.51,23784809.604,44561,20141009180000000
932000.CSI,2014/10/10,1,1667.21,1663.61,1665.71,1648.51,1661.72,-5.49,-0.3294,210426.63,22748498.982,44561,20141010180000000
932000.CSI,2014/10/13,1,1661.72,1655.44,1661.41,1632.02,1661.41,-0.31,-0.0189,183502.62,20109468.171,44561,20141013180000000
932000.CSI,2014/10/14,1,1661.41,1657.29,1674.37,1648.03,1658.13,-3.28,-0.1974,182380.79,20499355.369,44561,20141014180000000
932000.CSI,2014/10/15,1,1658.13,1656.44,1665.75,1641.62,1665.75,7.62,0.4597,177442.46,19030581.707,44561,20141015180000000
932000.CSI,2014/10/16,1,1665.75,1659.68,1677.39,1647.5,1647.5,-18.25,-1.0954,205063.42,21909417.173,44561,20141016180000000
932000.CSI,2014/10/17,1,1647.5,1642.48,1643.3,1594.08,1620.01,-27.49,-1.6686,205810.66,21040559.695,44561,20141017180000000
932000.CSI,2014/10/20,1,1620.01,1620.08,1646.96,1620.08,1646.96,26.95,1.6635,158163.3,16444959.523,44561,20141020180000000
932000.CSI,2014/10/21,1,1646.96,1645.18,1653.04,1635.28,1635.28,-11.68,-0.7094,177920.24,17942108.252,44561,20141021180000000
