Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000905.SH,2004/12/31,1,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,32357,20041231180000000
000905.SH,2005/01/04,1,1000.0,996.68,996.68,984.8,986.93,-13.07,-1.3073,23237.62,1329187.122,32357,20050104180000000
000905.SH,2005/01/05,1,986.93,986.57,1008.86,985.68,1003.63,16.71,1.6927,34861.01,1919861.791,32357,20050105180000000
000905.SH,2005/01/06,1,1003.63,1003.49,1003.49,990.79,994.6,-9.04,-0.9005,29339.05,1629216.031,32357,20050106180000000
000905.SH,2005/01/07,1,994.6,993.43,1009.0,990.45,997.61,3.01,0.3027,33916.26,1906530.712,32357,20050107180000000
000905.SH,2005/01/10,1,997.61,996.93,1006.46,993.12,1006.34,8.73,0.8752,29494.05,1650218.869,32357,20050110180000000
000905.SH,2005/01/11,1,1006.34,1006.21,1009.5,999.86,1008.34,2.01,0.1993,31361.15,1778497.883,32357,20050111180000000
000905.SH,2005/01/12,1,1008.34,1008.01,1008.74,998.36,1008.62,0.28,0.0275,31963.93,1825638.693,32357,20050112180000000
000905.SH,2005/01/13,1,1008.62,1008.1,1014.84,1005.35,1013.07,4.45,0.4412,47157.33,2716827.481,32357,20050113180000000
000905.SH,2005/01/14,1,1013.07,1012.7,1019.48,999.27,1000.17,-12.9,-1.2735,40169.37,2284638.759,32357,20050114180000000
000905.SH,2005/01/17,1,1000.17,990.99,991.02,974.33,977.52,-22.65,-2.2643,43586.03,2418653.726,32357,20050117180000000
000905.SH,2005/01/18,1,977.52,977.6,991.84,974.15,991.42,13.9,1.4217,45161.32,2523669.419,32357,20050118180000000
000905.SH,2005/01/19,1,991.42,991.29,991.29,981.23,986.24,-5.18,-0.5223,42552.49,2304569.213,32357,20050119180000000
000905.SH,2005/01/20,1,986.24,983.2,983.2,966.89,972.46,-13.78,-1.397,46520.48,2588992.483,32357,20050120180000000
000905.SH,2005/01/21,1,972.46,971.5,989.72,951.43,988.52,16.06,1.6511,61852.55,3412342.279,32357,20050121180000000
000905.SH,2005/01/24,1,988.52,1009.95,1009.95,998.37,1008.18,19.66,1.9884,73233.55,4105828.975,32357,20050124180000000
000905.SH,2005/01/25,1,1008.18,1006.0,1006.0,989.95,999.55,-8.62,-0.8552,46948.03,2651186.737,32357,20050125180000000
000905.SH,2005/01/26,1,999.55,997.64,997.64,985.67,987.96,-11.6,-1.1603,41139.0,2238628.613,32357,20050126180000000
000905.SH,2005/01/27,1,987.96,986.15,986.15,970.35,971.37,-16.58,-1.6784,41232.13,2214822.674,32357,20050127180000000
000905.SH,2005/01/28,1,971.37,971.37,971.94,949.11,952.41,-18.96,-1.9519,40723.73,2106037.353,32357,20050128180000000
000905.SH,2005/01/31,1,952.41,948.44,948.44,921.58,922.65,-29.76,-3.1247,40950.99,2058937.471,32357,20050131180000000
000905.SH,2005/02/01,1,922.65,919.8,929.69,911.93,913.33,-9.32,-1.0103,41997.45,2076599.356,32357,20050201180000000
000905.SH,2005/02/02,1,913.33,913.02,964.42,913.02,964.24,50.91,5.5743,65535.66,3522826.077,32357,20050202180000000
000905.SH,2005/02/03,1,964.24,963.75,967.94,944.76,945.31,-18.93,-1.9633,63713.0,3476526.549,32357,20050203180000000
000905.SH,2005/02/04,1,945.31,944.45,963.81,943.47,962.03,16.72,1.7683,51930.13,2874284.614,32357,20050204180000000
000905.SH,2005/02/16,1,962.03,967.43,979.3,965.94,972.34,10.31,1.0716,46933.22,2555290.412,32357,20050216180000000
000905.SH,2005/02/17,1,972.34,971.84,977.44,964.32,977.27,4.93,0.5075,40319.58,2081885.379,32357,20050217180000000
000905.SH,2005/02/18,1,977.27,977.12,977.12,964.55,964.77,-12.5,-1.2794,41128.11,2134898.913,32357,20050218180000000
000905.SH,2005/02/21,1,964.77,965.0,981.89,964.47,981.82,17.05,1.7673,47652.03,2568576.863,32357,20050221180000000
000905.SH,2005/02/22,1,981.82,982.42,1008.67,980.5,1007.69,25.87,2.6348,95757.89,5328306.279,32357,20050222180000000
000905.SH,2005/02/23,1,1007.69,1008.29,1023.33,1002.8,1019.26,11.57,1.1482,102018.23,5822771.921,32357,20050223180000000
000905.SH,2005/02/24,1,1019.26,1018.29,1024.87,1012.44,1024.45,5.19,0.509,86832.32,4874675.166,32357,20050224180000000
000905.SH,2005/02/25,1,1024.45,1024.57,1035.47,1023.74,1024.12,-0.33,-0.032,96507.61,5608389.732,32357,20050225180000000
000905.SH,2005/02/28,1,1024.12,1023.19,1026.04,1014.94,1020.85,-3.27,-0.3194,70280.51,4174609.104,32357,20050228180000000
000905.SH,2005/03/01,1,1020.85,1020.6,1023.96,1011.56,1021.16,0.32,0.0309,66756.36,3803211.754,32357,20050301180000000
000905.SH,2005/03/02,1,1021.16,1021.36,1028.33,1005.34,1006.15,-15.01,-1.4703,74579.71,4197819.828,32357,20050302180000000
000905.SH,2005/03/03,1,1006.15,1004.1,1011.7,996.36,1011.29,5.14,0.5109,53724.94,2991525.954,32357,20050303180000000
000905.SH,2005/03/04,1,1011.29,1011.2,1012.66,1001.85,1003.21,-8.08,-0.7988,45251.89,2551598.958,32357,20050304180000000
000905.SH,2005/03/07,1,1003.21,1004.34,1008.36,1001.86,1006.95,3.74,0.3731,44751.4,2595513.439,32357,20050307180000000
000905.SH,2005/03/08,1,1006.95,1007.68,1029.46,1007.68,1029.46,22.5,2.2349,71870.07,4502177.472,32357,20050308180000000
000905.SH,2005/03/09,1,1029.46,1031.6,1034.62,1024.89,1032.55,3.09,0.3004,82578.22,5012633.412,32357,20050309180000000
000905.SH,2005/03/10,1,1032.55,1032.27,1032.27,1002.42,1005.54,-27.0,-2.6154,71060.2,4259483.416,32357,20050310180000000
000905.SH,2005/03/11,1,1005.54,1003.78,1010.86,999.11,1009.43,3.89,0.3868,59553.1,3681413.477,32357,20050311180000000
000905.SH,2005/03/14,1,1009.43,1009.18,1016.54,991.06,1007.77,-1.67,-0.1652,75505.03,4838849.569,32357,20050314180000000
000905.SH,2005/03/15,1,1007.77,1007.89,1007.89,992.02,993.83,-13.94,-1.3828,64995.68,4049428.975,32357,20050315180000000
000905.SH,2005/03/16,1,993.83,992.64,992.64,977.13,983.92,-9.91,-0.9977,53119.64,3199203.625,32357,20050316180000000
000905.SH,2005/03/17,1,983.92,983.1,984.25,970.34,970.97,-12.95,-1.3162,53133.07,3178910.836,32357,20050317180000000
000905.SH,2005/03/18,1,970.97,969.12,973.1,945.6,949.51,-21.46,-2.2099,53939.17,3123548.577,32357,20050318180000000
000905.SH,2005/03/21,1,949.51,947.57,952.76,940.09,949.55,0.04,0.0046,41921.9,2502435.568,32357,20050321180000000
000905.SH,2005/03/22,1,949.55,948.78,949.07,918.09,922.56,-26.99,-2.8423,57950.13,3283723.31,32357,20050322180000000
000905.SH,2005/03/23,1,922.56,921.07,937.68,914.54,923.19,0.63,0.0683,52902.83,3122090.437,32357,20050323180000000
000905.SH,2005/03/24,1,923.19,922.18,933.92,914.65,933.35,10.15,1.0998,43192.01,2510676.346,32357,20050324180000000
000905.SH,2005/03/25,1,933.35,933.17,936.12,927.18,931.42,-1.93,-0.2068,41898.44,2271998.365,32357,20050325180000000
000905.SH,2005/03/28,1,931.42,930.17,930.17,909.17,922.92,-8.49,-0.9119,40195.7,2155906.688,32357,20050328180000000
000905.SH,2005/03/29,1,922.92,922.66,929.46,916.65,916.81,-6.11,-0.6622,36985.67,1999394.257,32357,20050329180000000
000905.SH,2005/03/30,1,916.81,915.09,915.09,887.98,888.95,-27.86,-3.039,46894.95,2457661.169,32357,20050330180000000
000905.SH,2005/03/31,1,888.95,887.07,896.41,880.88,896.07,7.12,0.8008,41256.13,2042255.429,32357,20050331180000000
000905.SH,2005/04/01,1,896.07,895.23,934.55,884.63,927.55,31.48,3.5129,69217.93,3665270.899,32357,20050401180000000
000905.SH,2005/04/04,1,927.55,919.14,920.62,904.62,909.87,-17.68,-1.9057,53338.38,2893226.429,32357,20050404180000000
000905.SH,2005/04/05,1,909.87,908.18,912.38,899.8,901.74,-8.13,-0.8931,45725.02,2391142.553,32357,20050405180000000
000905.SH,2005/04/06,1,901.74,901.74,921.64,893.03,918.56,16.81,1.8645,68050.27,3830190.11,32357,20050406180000000
000905.SH,2005/04/07,1,918.56,919.24,945.57,917.63,932.33,13.78,1.4997,95402.35,5349441.629,32357,20050407180000000
000905.SH,2005/04/08,1,932.33,931.77,949.47,928.06,949.46,17.12,1.8367,79973.8,4357191.759,32357,20050408180000000
000905.SH,2005/04/11,1,949.46,949.85,957.34,943.72,948.51,-0.95,-0.0998,86882.42,4741992.562,32357,20050411180000000
000905.SH,2005/04/12,1,948.51,947.12,947.12,927.11,927.41,-21.1,-2.2244,60399.66,3247372.938,32357,20050412180000000
000905.SH,2005/04/13,1,927.41,932.31,951.2,932.31,950.23,22.82,2.4605,81410.86,4490048.505,32357,20050413180000000
000905.SH,2005/04/14,1,950.23,952.54,954.14,934.13,935.42,-14.8,-1.5579,69836.87,3795040.134,32357,20050414180000000
000905.SH,2005/04/15,1,935.42,931.67,931.67,911.32,913.27,-22.15,-2.3683,66615.96,3459646.367,32357,20050415180000000
000905.SH,2005/04/18,1,913.27,910.89,910.89,895.28,901.12,-12.15,-1.3307,50032.69,2575525.21,32357,20050418180000000
000905.SH,2005/04/19,1,901.12,899.93,905.05,893.29,902.78,1.67,0.185,47986.02,2427298.091,32357,20050419180000000
000905.SH,2005/04/20,1,902.78,902.22,902.22,880.93,884.08,-18.7,-2.0716,53216.5,2598639.279,32357,20050420180000000
000905.SH,2005/04/21,1,884.08,881.68,886.44,863.14,867.33,-16.76,-1.8952,62503.49,3136724.162,32357,20050421180000000
000905.SH,2005/04/22,1,867.33,865.82,870.0,851.34,857.4,-9.93,-1.1445,62248.84,3135517.46,32357,20050422180000000
000905.SH,2005/04/25,1,857.4,846.14,847.81,829.55,841.06,-16.34,-1.9061,58198.61,2874936.589,32357,20050425180000000
000905.SH,2005/04/26,1,841.06,839.25,858.11,835.86,855.24,14.18,1.6862,61999.55,2916330.757,32357,20050426180000000
000905.SH,2005/04/27,1,855.24,857.95,857.95,839.56,839.95,-15.29,-1.7875,59436.54,2978917.961,32357,20050427180000000
000905.SH,2005/04/28,1,839.95,837.38,863.45,825.51,860.62,20.66,2.46,76431.12,3771427.201,32357,20050428180000000
000905.SH,2005/04/29,1,860.62,860.39,860.39,845.44,847.61,-13.0,-1.5111,60136.85,2897477.422,32357,20050429180000000
000905.SH,2005/05/09,1,847.61,848.09,851.21,818.1,818.4,-29.21,-3.4464,42061.0,2068561.512,32357,20050509180000000
000905.SH,2005/05/10,1,818.4,814.76,818.5,791.1,818.09,-0.31,-0.038,49469.35,2367569.44,32357,20050510180000000
000905.SH,2005/05/11,1,818.09,816.82,822.77,809.58,811.57,-6.52,-0.7967,46375.79,2279227.682,32357,20050511180000000
000905.SH,2005/05/12,1,811.57,810.16,814.89,799.82,807.51,-4.06,-0.5003,45971.05,2220225.105,32357,20050512180000000
000905.SH,2005/05/13,1,807.51,806.73,819.42,801.87,814.88,7.37,0.9124,51975.28,2399090.157,32357,20050513180000000
000905.SH,2005/05/16,1,814.88,814.06,814.06,802.82,808.17,-6.71,-0.8231,45375.02,2010607.218,32357,20050516180000000
000905.SH,2005/05/17,1,808.17,806.81,821.05,803.42,818.46,10.28,1.2725,49550.81,2184321.836,32357,20050517180000000
000905.SH,2005/05/18,1,818.46,818.12,824.77,811.04,824.64,6.19,0.7561,45580.77,1982282.524,32357,20050518180000000
000905.SH,2005/05/19,1,824.64,824.83,828.58,814.15,824.94,0.3,0.036,47762.76,2170371.655,32357,20050519180000000
000905.SH,2005/05/20,1,824.94,824.57,828.08,818.36,819.13,-5.81,-0.7043,43275.22,1945065.867,32357,20050520180000000
000905.SH,2005/05/23,1,819.13,816.2,816.2,793.05,793.72,-25.41,-3.1016,43127.15,1802802.915,32357,20050523180000000
000905.SH,2005/05/24,1,793.72,791.13,811.67,788.82,808.74,15.02,1.8922,46952.92,1976718.785,32357,20050524180000000
000905.SH,2005/05/25,1,808.74,808.52,817.67,803.94,809.7,0.95,0.118,52945.37,2206568.91,32357,20050525180000000
000905.SH,2005/05/26,1,809.7,808.66,812.69,795.42,799.02,-10.67,-1.3181,48387.87,2104358.596,32357,20050526180000000
000905.SH,2005/05/27,1,799.02,797.18,806.25,789.86,791.0,-8.03,-1.0045,41676.31,1818239.407,32357,20050527180000000
000905.SH,2005/05/30,1,791.0,788.64,799.4,783.85,797.53,6.53,0.826,38487.08,1627664.116,32357,20050530180000000
000905.SH,2005/05/31,1,797.53,798.33,802.04,793.88,796.87,-0.66,-0.0828,42997.36,1769831.486,32357,20050531180000000
000905.SH,2005/06/01,1,796.87,795.82,795.82,774.35,778.67,-18.2,-2.2837,46487.27,1920798.554,32357,20050601180000000
000905.SH,2005/06/02,1,778.67,777.47,779.23,764.15,769.42,-9.25,-1.1882,49506.38,2099951.737,32357,20050602180000000
000905.SH,2005/06/03,1,769.42,767.67,772.83,755.26,765.97,-3.45,-0.4489,45863.15,1841785.231,32357,20050603180000000
000905.SH,2005/06/06,1,765.97,764.66,778.4,751.32,778.21,12.24,1.5984,47635.42,1973905.289,32357,20050606180000000
000905.SH,2005/06/07,1,778.21,779.72,795.42,776.12,779.84,1.63,0.21,70873.0,3116981.334,32357,20050607180000000
000905.SH,2005/06/08,1,779.84,782.01,845.06,782.01,841.36,61.52,7.8882,149735.44,6612786.78,32357,20050608180000000
000905.SH,2005/06/09,1,841.36,840.23,858.75,829.28,849.72,8.36,0.9942,153114.51,7083905.756,32357,20050609180000000
000905.SH,2005/06/10,1,849.72,850.02,850.02,827.75,831.6,-18.12,-2.1325,100359.48,4618584.575,32357,20050610180000000
000905.SH,2005/06/13,1,831.6,830.8,837.38,818.58,834.25,2.65,0.3183,68948.38,3143331.122,32357,20050613180000000
000905.SH,2005/06/14,1,834.25,835.35,841.33,817.53,818.19,-16.06,-1.9252,74015.86,3214101.518,32357,20050614180000000
000905.SH,2005/06/15,1,818.19,815.73,815.73,794.85,796.26,-21.93,-2.6804,58845.32,2611882.535,32357,20050615180000000
000905.SH,2005/06/16,1,796.26,795.76,804.04,786.0,803.94,7.68,0.9651,55144.82,2463681.172,32357,20050616180000000
000905.SH,2005/06/17,1,803.94,805.75,809.58,796.89,800.14,-3.81,-0.4737,54784.99,2541412.672,32357,20050617180000000
000905.SH,2005/06/20,1,800.14,799.47,823.91,786.43,823.73,23.6,2.949,79664.76,3695814.708,32357,20050620180000000
000905.SH,2005/06/21,1,823.73,823.54,824.04,813.28,816.2,-7.54,-0.9149,63851.13,2928451.825,32357,20050621180000000
000905.SH,2005/06/22,1,816.2,814.91,819.49,808.77,818.65,2.45,0.3002,49927.37,2228747.206,32357,20050622180000000
000905.SH,2005/06/23,1,818.65,818.19,821.46,808.56,809.35,-9.3,-1.136,52466.58,2368349.381,32357,20050623180000000
000905.SH,2005/06/24,1,809.35,807.68,813.28,802.49,813.2,3.86,0.4764,42767.55,1868202.982,32357,20050624180000000
000905.SH,2005/06/27,1,813.2,817.28,838.42,817.28,834.35,21.14,2.6,92809.84,4445204.662,32357,20050627180000000
000905.SH,2005/06/28,1,834.35,832.16,832.16,817.29,819.05,-15.3,-1.8338,57477.87,2677620.074,32357,20050628180000000
000905.SH,2005/06/29,1,819.04,818.09,821.08,813.08,814.06,-4.98,-0.6081,51498.9,2397803.068,32357,20050629180000000
000905.SH,2005/06/30,1,814.06,813.15,813.15,790.76,791.5,-22.56,-2.7715,53547.0,2487038.569,32357,20050630180000000
000905.SH,2005/07/01,1,791.5,789.18,789.18,758.71,760.35,-31.15,-3.9356,64690.73,2803467.961,32357,20050701180000000
000905.SH,2005/07/04,1,760.35,756.03,756.03,732.86,749.48,-10.87,-1.4295,59097.01,2464867.355,32357,20050704180000000
000905.SH,2005/07/05,1,749.48,747.89,752.77,739.62,744.6,-4.89,-0.6521,43914.62,1957584.553,32357,20050705180000000
000905.SH,2005/07/06,1,744.6,744.8,750.3,738.38,743.44,-1.15,-0.1546,42802.43,1849285.309,32357,20050706180000000
000905.SH,2005/07/07,1,743.44,743.32,751.13,740.48,747.42,3.97,0.5345,39251.34,1689526.507,32357,20050707180000000
000905.SH,2005/07/08,1,747.42,746.29,746.29,722.28,722.85,-24.56,-3.2865,50996.2,2074276.437,32357,20050708180000000
000905.SH,2005/07/11,1,722.85,725.64,742.95,712.97,714.48,-8.38,-1.1592,50455.19,2115139.68,32357,20050711180000000
000905.SH,2005/07/12,1,714.48,712.31,740.59,708.99,739.53,25.06,3.5073,69032.71,2925420.187,32357,20050712180000000
000905.SH,2005/07/13,1,739.53,738.61,738.74,729.59,732.44,-7.09,-0.9588,57184.5,2534914.868,32357,20050713180000000
000905.SH,2005/07/14,1,732.44,732.0,740.05,729.27,732.54,0.1,0.0138,52363.66,2238519.576,32357,20050714180000000
000905.SH,2005/07/15,1,732.54,732.67,736.41,712.44,714.49,-18.06,-2.4648,59421.04,2376343.496,32357,20050715180000000
000905.SH,2005/07/18,1,714.49,712.32,712.32,694.85,696.85,-17.64,-2.4688,48178.96,1869008.405,32357,20050718180000000
000905.SH,2005/07/19,1,696.85,695.77,705.08,692.7,703.07,6.22,0.8923,41852.45,1665130.039,32357,20050719180000000
000905.SH,2005/07/20,1,703.07,703.17,711.01,699.19,707.29,4.23,0.6012,42430.09,1771294.806,32357,20050720180000000
000905.SH,2005/07/21,1,707.29,707.05,707.94,695.38,704.79,-2.5,-0.354,47459.81,1948020.673,32357,20050721180000000
000905.SH,2005/07/22,1,704.79,704.61,728.52,704.23,721.44,16.66,2.3634,95085.55,3877378.333,32357,20050722180000000
000905.SH,2005/07/25,1,721.44,720.61,720.99,714.68,718.87,-2.58,-0.3573,57710.2,2427919.376,32357,20050725180000000
000905.SH,2005/07/26,1,718.87,718.62,736.72,718.6,735.86,16.99,2.364,91913.61,3765644.687,32357,20050726180000000
000905.SH,2005/07/27,1,735.86,736.29,750.09,731.08,750.02,14.15,1.9235,94724.78,3880395.437,32357,20050727180000000
000905.SH,2005/07/28,1,750.02,750.4,755.94,744.02,747.23,-2.78,-0.3713,107471.52,4372350.126,32357,20050728180000000
000905.SH,2005/07/29,1,747.23,746.59,748.38,739.4,744.82,-2.4,-0.3219,70569.53,2815158.251,32357,20050729180000000
000905.SH,2005/08/01,1,744.82,744.77,751.05,742.9,750.49,5.66,0.7603,63179.43,2559324.066,32357,20050801180000000
000905.SH,2005/08/02,1,750.49,750.96,763.29,746.82,763.29,12.8,1.7058,89021.67,3550207.898,32357,20050802180000000
000905.SH,2005/08/03,1,763.29,764.94,781.03,763.86,769.75,6.46,0.8466,140835.49,5550136.894,32357,20050803180000000
000905.SH,2005/08/04,1,769.75,767.57,769.34,761.36,765.26,-4.49,-0.5833,86617.84,3626523.924,32357,20050804180000000
000905.SH,2005/08/05,1,765.26,765.39,787.93,765.39,787.82,22.56,2.9476,124902.62,5533624.993,32357,20050805180000000
000905.SH,2005/08/08,1,787.82,792.4,805.6,790.18,800.12,12.3,1.561,153613.94,7002623.029,32357,20050808180000000
000905.SH,2005/08/09,1,800.12,800.84,814.26,794.18,814.19,14.07,1.7584,140164.0,6101487.287,32357,20050809180000000
000905.SH,2005/08/10,1,814.19,814.76,823.99,804.52,823.84,9.65,1.1856,152011.23,6584951.194,32357,20050810180000000
000905.SH,2005/08/11,1,823.84,823.72,833.68,820.29,832.84,9.0,1.0927,164633.04,7294366.339,32357,20050811180000000
000905.SH,2005/08/12,1,832.84,833.46,839.52,811.38,816.39,-16.45,-1.9758,176430.86,7822259.553,32357,20050812180000000
000905.SH,2005/08/15,1,816.39,814.84,839.68,814.56,839.67,23.28,2.8517,126252.61,5910134.742,32357,20050815180000000
000905.SH,2005/08/16,1,839.67,841.32,846.66,830.73,839.26,-0.4,-0.048,155159.41,7207373.072,32357,20050816180000000
000905.SH,2005/08/17,1,839.26,837.9,854.61,823.44,854.53,15.26,1.8185,167923.74,7512966.671,32357,20050817180000000
000905.SH,2005/08/18,1,854.53,855.88,865.69,819.88,820.66,-33.86,-3.9627,213321.19,9560360.288,32357,20050818180000000
000905.SH,2005/08/19,1,820.66,816.96,828.12,803.28,820.87,0.2,0.025,138605.48,6154915.639,32357,20050819180000000
000905.SH,2005/08/22,1,820.87,819.48,833.27,817.16,831.5,10.63,1.2946,97244.13,4163217.016,32357,20050822180000000
000905.SH,2005/08/23,1,831.5,830.74,830.74,809.46,816.91,-14.58,-1.7536,91838.51,3972885.901,32357,20050823180000000
000905.SH,2005/08/24,1,816.91,816.74,826.73,816.61,826.72,9.8,1.1999,88410.57,3843597.951,32357,20050824180000000
000905.SH,2005/08/25,1,826.72,827.01,836.58,821.58,836.42,9.7,1.1736,103758.48,4467612.011,32357,20050825180000000
000905.SH,2005/08/26,1,836.42,837.41,842.3,830.58,840.43,4.01,0.4799,118808.0,5071290.126,32357,20050826180000000
000905.SH,2005/08/29,1,840.43,839.3,840.04,826.36,832.25,-8.18,-0.9737,107825.56,4519192.344,32357,20050829180000000
000905.SH,2005/08/30,1,832.25,831.49,834.21,827.09,827.55,-4.7,-0.5645,92420.35,4041234.187,32357,20050830180000000
000905.SH,2005/08/31,1,827.55,827.23,845.15,822.17,845.14,17.59,2.1258,113499.43,4923412.337,32357,20050831180000000
000905.SH,2005/09/01,1,845.14,845.93,865.4,842.81,865.4,20.26,2.3976,170340.66,7438827.221,32357,20050901180000000
000905.SH,2005/09/02,1,865.4,866.55,874.16,861.48,872.48,7.08,0.8181,153655.47,6860942.93,32357,20050902180000000
000905.SH,2005/09/05,1,872.48,873.86,884.4,871.88,884.29,11.8,1.353,125041.92,5688037.076,32357,20050905180000000
000905.SH,2005/09/06,1,884.29,885.36,892.22,860.36,862.49,-21.8,-2.4651,170509.03,7680093.922,32357,20050906180000000
000905.SH,2005/09/07,1,862.49,860.38,888.18,857.76,888.12,25.64,2.9722,139575.95,6427215.445,32357,20050907180000000
000905.SH,2005/09/08,1,888.12,890.19,894.74,878.28,889.69,1.56,0.1762,146991.57,6867746.252,32357,20050908180000000
000905.SH,2005/09/09,1,889.69,889.55,893.83,875.61,879.5,-10.19,-1.145,103994.67,4923128.531,32357,20050909180000000
000905.SH,2005/09/12,1,879.5,878.73,883.56,874.77,883.56,4.06,0.4614,76565.23,3536951.802,32357,20050912180000000
000905.SH,2005/09/13,1,883.56,884.25,904.31,883.46,904.31,20.75,2.3485,124962.72,5855690.757,32357,20050913180000000
000905.SH,2005/09/14,1,904.31,906.21,915.13,902.56,914.98,10.67,1.1801,165973.33,7824404.409,32357,20050914180000000
000905.SH,2005/09/15,1,914.98,914.91,920.95,910.77,918.5,3.52,0.3849,135823.84,6488990.073,32357,20050915180000000
000905.SH,2005/09/16,1,918.5,918.26,918.8,910.84,917.64,-0.87,-0.0944,109615.32,5247184.805,32357,20050916180000000
000905.SH,2005/09/19,1,917.64,918.13,930.59,915.93,930.49,12.85,1.4004,120562.08,5691535.255,32357,20050919180000000
000905.SH,2005/09/20,1,930.49,931.88,931.89,915.14,924.16,-6.33,-0.6802,157476.05,7657830.324,32357,20050920180000000
000905.SH,2005/09/21,1,924.16,921.92,922.18,908.98,909.79,-14.37,-1.5553,156031.39,7226512.985,32357,20050921180000000
000905.SH,2005/09/22,1,909.79,906.05,907.29,866.95,880.01,-29.77,-3.2726,144083.21,6671951.66,32357,20050922180000000
000905.SH,2005/09/23,1,880.01,876.31,883.54,868.16,868.55,-11.46,-1.3027,97997.84,4676865.548,32357,20050923180000000
000905.SH,2005/09/26,1,868.55,867.22,875.03,862.18,874.84,6.29,0.7243,69656.89,3388518.59,32357,20050926180000000
000905.SH,2005/09/27,1,874.84,875.1,877.66,856.5,856.96,-17.88,-2.044,88058.81,4224674.796,32357,20050927180000000
000905.SH,2005/09/28,1,856.96,855.8,863.81,849.89,852.36,-4.6,-0.5367,75107.81,3557058.811,32357,20050928180000000
000905.SH,2005/09/29,1,852.36,852.04,871.49,852.04,871.29,18.93,2.2211,88353.6,4257378.974,32357,20050929180000000
000905.SH,2005/09/30,1,871.29,871.23,873.11,866.82,869.51,-1.78,-0.2045,75299.63,3718773.617,32357,20050930180000000
000905.SH,2005/10/10,1,869.51,870.05,870.05,857.96,858.75,-10.76,-1.2376,61194.95,2951252.757,32357,20051010180000000
000905.SH,2005/10/11,1,858.75,857.64,878.69,854.27,878.62,19.88,2.3144,76352.67,3795362.544,32357,20051011180000000
000905.SH,2005/10/12,1,878.62,879.05,891.86,874.98,887.71,9.09,1.0343,94592.05,4850252.978,32357,20051012180000000
000905.SH,2005/10/13,1,887.71,888.3,890.86,881.23,883.45,-4.26,-0.48,82870.48,4252389.601,32357,20051013180000000
000905.SH,2005/10/14,1,883.45,882.87,883.84,873.46,876.05,-7.4,-0.8373,79540.49,3964014.247,32357,20051014180000000
000905.SH,2005/10/17,1,876.05,874.85,878.88,868.46,878.76,2.7,0.3087,76878.88,3784372.72,32357,20051017180000000
000905.SH,2005/10/18,1,878.76,878.78,893.98,878.45,893.7,14.94,1.7004,97162.1,4925305.812,32357,20051018180000000
000905.SH,2005/10/19,1,893.7,893.47,900.68,884.99,886.31,-7.38,-0.8263,98436.33,4721479.562,32357,20051019180000000
000905.SH,2005/10/20,1,886.31,885.34,886.84,872.48,886.55,0.24,0.0267,95219.35,4825303.991,32357,20051020180000000
000905.SH,2005/10/21,1,886.55,886.43,898.25,885.28,895.03,8.48,0.9561,100249.27,5016318.205,32357,20051021180000000
000905.SH,2005/10/24,1,895.03,895.43,899.44,891.96,897.76,2.73,0.305,87893.54,4214112.192,32357,20051024180000000
000905.SH,2005/10/25,1,897.76,896.69,896.69,877.54,877.58,-20.18,-2.2478,86769.66,4083950.279,32357,20051025180000000
000905.SH,2005/10/26,1,877.58,875.54,876.41,853.6,854.03,-23.55,-2.6834,93820.14,4389740.208,32357,20051026180000000
000905.SH,2005/10/27,1,854.03,851.08,856.97,841.86,847.59,-6.44,-0.7535,81039.37,3752921.927,32357,20051027180000000
000905.SH,2005/10/28,1,847.59,846.7,850.91,814.12,825.06,-22.53,-2.6581,86689.66,3980409.645,32357,20051028180000000
000905.SH,2005/10/31,1,825.06,823.23,831.18,819.36,828.66,3.6,0.4358,64925.74,2962992.897,32357,20051031180000000
000905.SH,2005/11/01,1,828.66,827.89,827.89,808.4,823.33,-5.33,-0.6433,69442.39,3125533.566,32357,20051101180000000
000905.SH,2005/11/02,1,823.33,823.21,843.15,823.21,840.32,16.99,2.0633,90959.92,4040775.904,32357,20051102180000000
000905.SH,2005/11/03,1,840.32,839.86,842.52,826.12,828.91,-11.41,-1.3578,75596.23,3426888.486,32357,20051103180000000
000905.SH,2005/11/04,1,828.91,828.04,835.22,820.9,835.12,6.22,0.7499,64496.1,3104914.686,32357,20051104180000000
000905.SH,2005/11/07,1,835.12,835.06,842.06,829.74,842.0,6.88,0.8238,61329.63,2821363.619,32357,20051107180000000
000905.SH,2005/11/08,1,842.0,841.93,849.11,835.81,848.96,6.96,0.827,72978.38,3303265.39,32357,20051108180000000
000905.SH,2005/11/09,1,848.96,848.74,852.03,844.76,845.11,-3.86,-0.4541,76127.46,3571895.901,32357,20051109180000000
000905.SH,2005/11/10,1,845.11,843.62,843.62,820.64,821.27,-23.84,-2.8211,84395.8,3914752.386,32357,20051110180000000
000905.SH,2005/11/11,1,821.27,818.72,828.39,814.72,823.96,2.69,0.3272,63800.93,2808468.946,32357,20051111180000000
000905.SH,2005/11/14,1,823.96,821.78,827.58,819.19,827.57,3.61,0.4385,44684.36,1921799.553,32357,20051114180000000
