Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),unnamed_12,unnamed_13
000300.SH,20020104,1,0.0,0.0,0.0,0.0,1316.46,0.0,0.0,0.0,0.0,32150,20020104180000000
000300.SH,20020107,1,1316.46,0.0,0.0,0.0,1302.08,-14.37,-1.0916,0.0,0.0,32150,20020107180000000
000300.SH,20020108,1,1302.08,0.0,0.0,0.0,1292.71,-9.37,-0.7196,0.0,0.0,32150,20020108180000000
000300.SH,20020109,1,1292.71,0.0,0.0,0.0,1272.64,-20.07,-1.5525,0.0,0.0,32150,20020109180000000
000300.SH,20020110,1,1272.64,0.0,0.0,0.0,1281.26,8.62,0.677,0.0,0.0,32150,20020110180000000
000300.SH,20020111,1,1281.26,0.0,0.0,0.0,1249.81,-31.45,-2.4544,0.0,0.0,32150,20020111180000000
000300.SH,20020114,1,1249.81,0.0,0.0,0.0,1205.15,-44.67,-3.574,0.0,0.0,32150,20020114180000000
000300.SH,20020115,1,1205.15,0.0,0.0,0.0,1186.43,-18.71,-1.5528,0.0,0.0,32150,20020115180000000
000300.SH,20020116,1,1186.43,0.0,0.0,0.0,1201.88,15.44,1.3017,0.0,0.0,32150,20020116180000000
000300.SH,20020117,1,1201.88,0.0,0.0,0.0,1152.15,-49.73,-4.1376,0.0,0.0,32150,20020117180000000
000300.SH,20020118,1,1152.15,0.0,0.0,0.0,1149.48,-2.66,-0.2313,0.0,0.0,32150,20020118180000000
000300.SH,20020121,1,1149.48,0.0,0.0,0.0,1108.61,-40.87,-3.5558,0.0,0.0,32150,20020121180000000
000300.SH,20020122,1,1108.61,0.0,0.0,0.0,1109.99,1.38,0.1248,0.0,0.0,32150,20020122180000000
000300.SH,20020123,1,1109.99,0.0,0.0,0.0,1183.15,73.16,6.591,0.0,0.0,32150,20020123180000000
000300.SH,20020124,1,1183.15,0.0,0.0,0.0,1189.58,6.43,0.5434,0.0,0.0,32150,20020124180000000
000300.SH,20020125,1,1189.58,0.0,0.0,0.0,1189.43,-0.16,-0.013,0.0,0.0,32150,20020125180000000
000300.SH,20020128,1,1189.43,0.0,0.0,0.0,1112.84,-76.59,-6.4395,0.0,0.0,32150,20020128180000000
000300.SH,20020129,1,1112.84,0.0,0.0,0.0,1140.38,27.54,2.4749,0.0,0.0,32150,20020129180000000
000300.SH,20020130,1,1140.38,0.0,0.0,0.0,1145.86,5.48,0.4804,0.0,0.0,32150,20020130180000000
000300.SH,20020131,1,1145.86,0.0,0.0,0.0,1221.76,75.9,6.6243,0.0,0.0,32150,20020131180000000
000300.SH,20020201,1,1221.76,0.0,0.0,0.0,1215.74,-6.02,-0.4925,0.0,0.0,32150,20020201180000000
000300.SH,20020204,1,1215.74,0.0,0.0,0.0,1236.97,21.23,1.7459,0.0,0.0,32150,20020204180000000
000300.SH,20020205,1,1236.97,0.0,0.0,0.0,1246.84,9.87,0.7982,0.0,0.0,32150,20020205180000000
000300.SH,20020206,1,1246.84,0.0,0.0,0.0,1216.79,-30.05,-2.4104,0.0,0.0,32150,20020206180000000
000300.SH,20020207,1,1216.79,0.0,0.0,0.0,1241.02,24.24,1.9917,0.0,0.0,32150,20020207180000000
000300.SH,20020208,1,1241.02,0.0,0.0,0.0,1235.09,-5.93,-0.4779,0.0,0.0,32150,20020208180000000
000300.SH,20020225,1,1235.09,0.0,0.0,0.0,1254.61,19.52,1.5804,0.0,0.0,32150,20020225180000000
000300.SH,20020226,1,1254.61,0.0,0.0,0.0,1253.12,-1.49,-0.1188,0.0,0.0,32150,20020226180000000
000300.SH,20020227,1,1253.12,0.0,0.0,0.0,1256.0,2.88,0.2295,0.0,0.0,32150,20020227180000000
000300.SH,20020228,1,1256.0,0.0,0.0,0.0,1244.6,-11.39,-0.9072,0.0,0.0,32150,20020228180000000
000300.SH,20020301,1,1244.6,0.0,0.0,0.0,1227.23,-17.37,-1.3959,0.0,0.0,32150,20020301180000000
000300.SH,20020304,1,1227.23,0.0,0.0,0.0,1245.87,18.64,1.5187,0.0,0.0,32150,20020304180000000
000300.SH,20020305,1,1245.87,0.0,0.0,0.0,1275.61,29.75,2.3877,0.0,0.0,32150,20020305180000000
000300.SH,20020306,1,1275.61,0.0,0.0,0.0,1288.44,12.83,1.0058,0.0,0.0,32150,20020306180000000
000300.SH,20020307,1,1288.44,0.0,0.0,0.0,1328.39,39.94,3.1002,0.0,0.0,32150,20020307180000000
000300.SH,20020308,1,1328.39,0.0,0.0,0.0,1351.85,23.47,1.7665,0.0,0.0,32150,20020308180000000
000300.SH,20020311,1,1351.85,0.0,0.0,0.0,1377.04,25.18,1.8628,0.0,0.0,32150,20020311180000000
000300.SH,20020312,1,1377.04,0.0,0.0,0.0,1362.4,-14.63,-1.0626,0.0,0.0,32150,20020312180000000
000300.SH,20020313,1,1362.4,0.0,0.0,0.0,1343.14,-19.27,-1.4141,0.0,0.0,32150,20020313180000000
000300.SH,20020314,1,1343.14,0.0,0.0,0.0,1376.33,33.19,2.4712,0.0,0.0,32150,20020314180000000
000300.SH,20020315,1,1376.33,0.0,0.0,0.0,1338.7,-37.63,-2.7339,0.0,0.0,32150,20020315180000000
000300.SH,20020318,1,1338.7,0.0,0.0,0.0,1341.91,3.2,0.2394,0.0,0.0,32150,20020318180000000
000300.SH,20020319,1,1341.91,0.0,0.0,0.0,1368.38,26.47,1.9726,0.0,0.0,32150,20020319180000000
000300.SH,20020320,1,1368.38,0.0,0.0,0.0,1382.42,14.04,1.026,0.0,0.0,32150,20020320180000000
000300.SH,20020321,1,1382.42,0.0,0.0,0.0,1385.79,3.37,0.244,0.0,0.0,32150,20020321180000000
000300.SH,20020322,1,1385.79,0.0,0.0,0.0,1369.9,-15.89,-1.1466,0.0,0.0,32150,20020322180000000
000300.SH,20020325,1,1369.9,0.0,0.0,0.0,1373.01,3.11,0.2271,0.0,0.0,32150,20020325180000000
000300.SH,20020326,1,1373.01,0.0,0.0,0.0,1350.01,-23.0,-1.6754,0.0,0.0,32150,20020326180000000
000300.SH,20020327,1,1350.01,0.0,0.0,0.0,1354.1,4.09,0.3029,0.0,0.0,32150,20020327180000000
000300.SH,20020328,1,1354.1,0.0,0.0,0.0,1352.53,-1.56,-0.1156,0.0,0.0,32150,20020328180000000
000300.SH,20020329,1,1352.53,0.0,0.0,0.0,1313.47,-39.07,-2.8884,0.0,0.0,32150,20020329180000000
000300.SH,20020401,1,1313.47,0.0,0.0,0.0,1317.58,4.11,0.3131,0.0,0.0,32150,20020401180000000
000300.SH,20020402,1,1317.58,0.0,0.0,0.0,1296.57,-21.0,-1.5942,0.0,0.0,32150,20020402180000000
000300.SH,20020403,1,1296.57,0.0,0.0,0.0,1302.25,5.67,0.4376,0.0,0.0,32150,20020403180000000
000300.SH,20020404,1,1302.25,0.0,0.0,0.0,1337.73,35.48,2.7245,0.0,0.0,32150,20020404180000000
000300.SH,20020405,1,1337.73,0.0,0.0,0.0,1332.2,-5.53,-0.4132,0.0,0.0,32150,20020405180000000
000300.SH,20020408,1,1332.2,0.0,0.0,0.0,1333.7,1.5,0.1129,0.0,0.0,32150,20020408180000000
000300.SH,20020409,1,1333.7,0.0,0.0,0.0,1357.74,24.04,1.8023,0.0,0.0,32150,20020409180000000
000300.SH,20020410,1,1357.74,0.0,0.0,0.0,1366.72,8.97,0.661,0.0,0.0,32150,20020410180000000
000300.SH,20020411,1,1366.72,0.0,0.0,0.0,1344.73,-21.98,-1.6084,0.0,0.0,32150,20020411180000000
000300.SH,20020412,1,1344.73,0.0,0.0,0.0,1350.69,5.96,0.4428,0.0,0.0,32150,20020412180000000
000300.SH,20020415,1,1350.69,0.0,0.0,0.0,1344.58,-6.11,-0.4522,0.0,0.0,32150,20020415180000000
000300.SH,20020416,1,1344.58,0.0,0.0,0.0,1341.5,-3.08,-0.229,0.0,0.0,32150,20020416180000000
000300.SH,20020417,1,1341.5,0.0,0.0,0.0,1341.77,0.26,0.0197,0.0,0.0,32150,20020417180000000
000300.SH,20020418,1,1341.77,0.0,0.0,0.0,1326.55,-15.22,-1.1343,0.0,0.0,32150,20020418180000000
000300.SH,20020419,1,1326.55,0.0,0.0,0.0,1330.64,4.1,0.3088,0.0,0.0,32150,20020419180000000
000300.SH,20020422,1,1330.64,0.0,0.0,0.0,1324.87,-5.78,-0.434,0.0,0.0,32150,20020422180000000
000300.SH,20020423,1,1324.87,0.0,0.0,0.0,1318.66,-6.21,-0.4684,0.0,0.0,32150,20020423180000000
000300.SH,20020424,1,1318.66,0.0,0.0,0.0,1309.73,-8.93,-0.6775,0.0,0.0,32150,20020424180000000
000300.SH,20020425,1,1309.73,0.0,0.0,0.0,1312.48,2.76,0.2104,0.0,0.0,32150,20020425180000000
000300.SH,20020426,1,1312.48,0.0,0.0,0.0,1331.71,19.23,1.4652,0.0,0.0,32150,20020426180000000
000300.SH,20020429,1,1331.71,0.0,0.0,0.0,1349.78,18.07,1.357,0.0,0.0,32150,20020429180000000
000300.SH,20020430,1,1349.78,0.0,0.0,0.0,1353.61,3.82,0.2832,0.0,0.0,32150,20020430180000000
000300.SH,20020508,1,1353.61,0.0,0.0,0.0,1342.29,-11.32,-0.8359,0.0,0.0,32150,20020508180000000
000300.SH,20020509,1,1342.29,0.0,0.0,0.0,1344.78,2.49,0.1856,0.0,0.0,32150,20020509180000000
000300.SH,20020510,1,1344.78,0.0,0.0,0.0,1335.45,-9.33,-0.6939,0.0,0.0,32150,20020510180000000
000300.SH,20020513,1,1335.45,0.0,0.0,0.0,1319.81,-15.64,-1.1709,0.0,0.0,32150,20020513180000000
000300.SH,20020514,1,1319.81,0.0,0.0,0.0,1311.68,-8.13,-0.6163,0.0,0.0,32150,20020514180000000
000300.SH,20020515,1,1311.68,0.0,0.0,0.0,1300.12,-11.56,-0.8814,0.0,0.0,32150,20020515180000000
000300.SH,20020516,1,1300.12,0.0,0.0,0.0,1261.52,-38.6,-2.9687,0.0,0.0,32150,20020516180000000
000300.SH,20020517,1,1261.52,0.0,0.0,0.0,1277.23,15.71,1.2456,0.0,0.0,32150,20020517180000000
000300.SH,20020520,1,1277.23,0.0,0.0,0.0,1258.83,-18.41,-1.4411,0.0,0.0,32150,20020520180000000
000300.SH,20020521,1,1258.83,0.0,0.0,0.0,1298.88,40.05,3.1814,0.0,0.0,32150,20020521180000000
000300.SH,20020522,1,1298.88,0.0,0.0,0.0,1280.16,-18.72,-1.4411,0.0,0.0,32150,20020522180000000
000300.SH,20020523,1,1280.16,0.0,0.0,0.0,1284.84,4.68,0.3653,0.0,0.0,32150,20020523180000000
000300.SH,20020524,1,1284.84,0.0,0.0,0.0,1265.97,-18.87,-1.4687,0.0,0.0,32150,20020524180000000
000300.SH,20020527,1,1265.97,0.0,0.0,0.0,1270.34,4.37,0.3452,0.0,0.0,32150,20020527180000000
000300.SH,20020528,1,1270.34,0.0,0.0,0.0,1270.38,0.05,0.0036,0.0,0.0,32150,20020528180000000
000300.SH,20020529,1,1270.38,0.0,0.0,0.0,1246.02,-24.36,-1.9178,0.0,0.0,32150,20020529180000000
000300.SH,20020530,1,1246.02,0.0,0.0,0.0,1245.89,-0.13,-0.0107,0.0,0.0,32150,20020530180000000
000300.SH,20020531,1,1245.89,0.0,0.0,0.0,1238.58,-7.31,-0.5867,0.0,0.0,32150,20020531180000000
000300.SH,20020603,1,1238.58,0.0,0.0,0.0,1213.39,-25.19,-2.0337,0.0,0.0,32150,20020603180000000
000300.SH,20020604,1,1213.39,0.0,0.0,0.0,1219.52,6.14,0.5056,0.0,0.0,32150,20020604180000000
000300.SH,20020605,1,1219.52,0.0,0.0,0.0,1196.62,-22.9,-1.8778,0.0,0.0,32150,20020605180000000
000300.SH,20020606,1,1196.62,0.0,0.0,0.0,1245.61,48.99,4.094,0.0,0.0,32150,20020606180000000
000300.SH,20020607,1,1245.61,0.0,0.0,0.0,1252.51,6.9,0.554,0.0,0.0,32150,20020607180000000
000300.SH,20020610,1,1252.51,0.0,0.0,0.0,1243.74,-8.77,-0.7003,0.0,0.0,32150,20020610180000000
000300.SH,20020611,1,1243.74,0.0,0.0,0.0,1252.85,9.11,0.7323,0.0,0.0,32150,20020611180000000
000300.SH,20020612,1,1252.85,0.0,0.0,0.0,1246.84,-6.01,-0.4795,0.0,0.0,32150,20020612180000000
000300.SH,20020613,1,1246.84,0.0,0.0,0.0,1235.57,-11.27,-0.904,0.0,0.0,32150,20020613180000000
000300.SH,20020614,1,1235.57,0.0,0.0,0.0,1222.12,-13.45,-1.0888,0.0,0.0,32150,20020614180000000
000300.SH,20020617,1,1222.12,0.0,0.0,0.0,1224.65,2.54,0.2074,0.0,0.0,32150,20020617180000000
000300.SH,20020618,1,1224.65,0.0,0.0,0.0,1248.84,24.18,1.9747,0.0,0.0,32150,20020618180000000
000300.SH,20020619,1,1248.84,0.0,0.0,0.0,1236.05,-12.79,-1.024,0.0,0.0,32150,20020619180000000
000300.SH,20020620,1,1236.05,0.0,0.0,0.0,1245.08,9.03,0.7307,0.0,0.0,32150,20020620180000000
000300.SH,20020621,1,1245.08,0.0,0.0,0.0,1288.52,43.44,3.489,0.0,0.0,32150,20020621180000000
000300.SH,20020624,1,1288.52,0.0,0.0,0.0,1409.5,120.98,9.3893,0.0,0.0,32150,20020624180000000
000300.SH,20020625,1,1409.5,0.0,0.0,0.0,1409.23,-0.28,-0.0198,0.0,0.0,32150,20020625180000000
000300.SH,20020626,1,1409.23,0.0,0.0,0.0,1417.31,8.08,0.5734,0.0,0.0,32150,20020626180000000
000300.SH,20020627,1,1417.31,0.0,0.0,0.0,1422.51,5.2,0.3672,0.0,0.0,32150,20020627180000000
000300.SH,20020628,1,1422.51,0.0,0.0,0.0,1431.18,8.66,0.609,0.0,0.0,32150,20020628180000000
000300.SH,20020701,1,1431.18,0.0,0.0,0.0,1415.33,-15.84,-1.1071,0.0,0.0,32150,20020701180000000
000300.SH,20020702,1,1415.33,0.0,0.0,0.0,1425.81,10.48,0.7407,0.0,0.0,32150,20020702180000000
000300.SH,20020703,1,1425.81,0.0,0.0,0.0,1427.39,1.58,0.1105,0.0,0.0,32150,20020703180000000
000300.SH,20020704,1,1427.39,0.0,0.0,0.0,1412.62,-14.77,-1.035,0.0,0.0,32150,20020704180000000
000300.SH,20020705,1,1412.62,0.0,0.0,0.0,1415.4,2.79,0.1972,0.0,0.0,32150,20020705180000000
000300.SH,20020708,1,1415.4,0.0,0.0,0.0,1423.7,8.29,0.5859,0.0,0.0,32150,20020708180000000
000300.SH,20020709,1,1423.7,0.0,0.0,0.0,1419.47,-4.22,-0.2968,0.0,0.0,32150,20020709180000000
000300.SH,20020710,1,1419.47,0.0,0.0,0.0,1392.9,-26.57,-1.8718,0.0,0.0,32150,20020710180000000
000300.SH,20020711,1,1392.9,0.0,0.0,0.0,1390.93,-1.97,-0.1416,0.0,0.0,32150,20020711180000000
000300.SH,20020712,1,1390.93,0.0,0.0,0.0,1389.45,-1.48,-0.1063,0.0,0.0,32150,20020712180000000
000300.SH,20020715,1,1389.45,0.0,0.0,0.0,1379.38,-10.07,-0.7247,0.0,0.0,32150,20020715180000000
000300.SH,20020716,1,1379.38,0.0,0.0,0.0,1382.41,3.03,0.2198,0.0,0.0,32150,20020716180000000
000300.SH,20020717,1,1382.41,0.0,0.0,0.0,1393.02,10.61,0.7675,0.0,0.0,32150,20020717180000000
000300.SH,20020718,1,1393.02,0.0,0.0,0.0,1397.41,4.39,0.3151,0.0,0.0,32150,20020718180000000
000300.SH,20020719,1,1397.41,0.0,0.0,0.0,1403.25,5.84,0.4181,0.0,0.0,32150,20020719180000000
000300.SH,20020722,1,1403.25,0.0,0.0,0.0,1380.28,-22.97,-1.637,0.0,0.0,32150,20020722180000000
000300.SH,20020723,1,1380.28,0.0,0.0,0.0,1375.61,-4.67,-0.3383,0.0,0.0,32150,20020723180000000
000300.SH,20020724,1,1375.61,0.0,0.0,0.0,1372.89,-2.72,-0.1978,0.0,0.0,32150,20020724180000000
000300.SH,20020725,1,1372.89,0.0,0.0,0.0,1365.0,-7.9,-0.5751,0.0,0.0,32150,20020725180000000
000300.SH,20020726,1,1365.0,0.0,0.0,0.0,1361.41,-3.59,-0.2628,0.0,0.0,32150,20020726180000000
000300.SH,20020729,1,1361.41,0.0,0.0,0.0,1368.8,7.39,0.5427,0.0,0.0,32150,20020729180000000
000300.SH,20020730,1,1368.8,0.0,0.0,0.0,1371.91,3.11,0.2274,0.0,0.0,32150,20020730180000000
000300.SH,20020731,1,1371.91,0.0,0.0,0.0,1358.16,-13.75,-1.0022,0.0,0.0,32150,20020731180000000
000300.SH,20020801,1,1358.16,0.0,0.0,0.0,1355.3,-2.86,-0.2104,0.0,0.0,32150,20020801180000000
000300.SH,20020802,1,1355.3,0.0,0.0,0.0,1359.99,4.69,0.346,0.0,0.0,32150,20020802180000000
000300.SH,20020805,1,1359.99,0.0,0.0,0.0,1353.48,-6.51,-0.479,0.0,0.0,32150,20020805180000000
000300.SH,20020806,1,1353.48,0.0,0.0,0.0,1368.99,15.52,1.1463,0.0,0.0,32150,20020806180000000
000300.SH,20020807,1,1368.99,0.0,0.0,0.0,1366.8,-2.2,-0.1606,0.0,0.0,32150,20020807180000000
000300.SH,20020808,1,1366.8,0.0,0.0,0.0,1359.68,-7.12,-0.5208,0.0,0.0,32150,20020808180000000
000300.SH,20020809,1,1359.68,0.0,0.0,0.0,1350.31,-9.37,-0.6888,0.0,0.0,32150,20020809180000000
000300.SH,20020812,1,1350.31,0.0,0.0,0.0,1340.22,-10.1,-0.7476,0.0,0.0,32150,20020812180000000
000300.SH,20020813,1,1340.22,0.0,0.0,0.0,1342.36,2.14,0.1598,0.0,0.0,32150,20020813180000000
000300.SH,20020814,1,1342.36,0.0,0.0,0.0,1351.51,9.15,0.6816,0.0,0.0,32150,20020814180000000
000300.SH,20020815,1,1351.51,0.0,0.0,0.0,1340.97,-10.54,-0.7798,0.0,0.0,32150,20020815180000000
000300.SH,20020816,1,1340.97,0.0,0.0,0.0,1349.62,8.65,0.6454,0.0,0.0,32150,20020816180000000
000300.SH,20020819,1,1349.62,0.0,0.0,0.0,1347.16,-2.46,-0.1824,0.0,0.0,32150,20020819180000000
000300.SH,20020820,1,1347.16,0.0,0.0,0.0,1370.05,22.89,1.6988,0.0,0.0,32150,20020820180000000
000300.SH,20020821,1,1370.05,0.0,0.0,0.0,1370.96,0.91,0.0665,0.0,0.0,32150,20020821180000000
000300.SH,20020822,1,1370.96,0.0,0.0,0.0,1381.55,10.59,0.7726,0.0,0.0,32150,20020822180000000
000300.SH,20020823,1,1381.55,0.0,0.0,0.0,1379.42,-2.13,-0.1542,0.0,0.0,32150,20020823180000000
000300.SH,20020826,1,1379.42,0.0,0.0,0.0,1366.18,-13.24,-0.9597,0.0,0.0,32150,20020826180000000
000300.SH,20020827,1,1366.18,0.0,0.0,0.0,1369.76,3.58,0.262,0.0,0.0,32150,20020827180000000
000300.SH,20020828,1,1369.76,0.0,0.0,0.0,1368.4,-1.36,-0.0995,0.0,0.0,32150,20020828180000000
000300.SH,20020829,1,1368.4,0.0,0.0,0.0,1362.67,-5.73,-0.4185,0.0,0.0,32150,20020829180000000
000300.SH,20020830,1,1362.67,0.0,0.0,0.0,1361.3,-1.37,-0.1007,0.0,0.0,32150,20020830180000000
000300.SH,20020902,1,1361.3,0.0,0.0,0.0,1362.15,0.85,0.0627,0.0,0.0,32150,20020902180000000
000300.SH,20020903,1,1362.15,0.0,0.0,0.0,1366.71,4.56,0.3346,0.0,0.0,32150,20020903180000000
000300.SH,20020904,1,1366.71,0.0,0.0,0.0,1358.78,-7.93,-0.5802,0.0,0.0,32150,20020904180000000
000300.SH,20020905,1,1358.78,0.0,0.0,0.0,1341.47,-17.31,-1.2741,0.0,0.0,32150,20020905180000000
000300.SH,20020906,1,1341.47,0.0,0.0,0.0,1334.34,-7.12,-0.5311,0.0,0.0,32150,20020906180000000
000300.SH,20020909,1,1334.34,0.0,0.0,0.0,1323.13,-11.21,-0.8402,0.0,0.0,32150,20020909180000000
000300.SH,20020910,1,1323.13,0.0,0.0,0.0,1324.21,1.08,0.0815,0.0,0.0,32150,20020910180000000
000300.SH,20020911,1,1324.21,0.0,0.0,0.0,1319.03,-5.18,-0.3909,0.0,0.0,32150,20020911180000000
000300.SH,20020912,1,1319.03,0.0,0.0,0.0,1322.23,3.2,0.2425,0.0,0.0,32150,20020912180000000
000300.SH,20020913,1,1322.23,0.0,0.0,0.0,1321.81,-0.42,-0.032,0.0,0.0,32150,20020913180000000
000300.SH,20020916,1,1321.81,0.0,0.0,0.0,1302.62,-19.19,-1.4519,0.0,0.0,32150,20020916180000000
000300.SH,20020917,1,1302.62,0.0,0.0,0.0,1304.38,1.76,0.135,0.0,0.0,32150,20020917180000000
000300.SH,20020918,1,1304.38,0.0,0.0,0.0,1295.56,-8.82,-0.6758,0.0,0.0,32150,20020918180000000
000300.SH,20020919,1,1295.56,0.0,0.0,0.0,1319.82,24.26,1.8722,0.0,0.0,32150,20020919180000000
000300.SH,20020920,1,1319.82,0.0,0.0,0.0,1305.75,-14.07,-1.0661,0.0,0.0,32150,20020920180000000
000300.SH,20020923,1,1305.75,0.0,0.0,0.0,1304.92,-0.82,-0.063,0.0,0.0,32150,20020923180000000
000300.SH,20020924,1,1304.92,0.0,0.0,0.0,1299.18,-5.74,-0.4398,0.0,0.0,32150,20020924180000000
000300.SH,20020925,1,1299.18,0.0,0.0,0.0,1299.52,0.34,0.026,0.0,0.0,32150,20020925180000000
000300.SH,20020926,1,1299.52,0.0,0.0,0.0,1291.38,-8.14,-0.6268,0.0,0.0,32150,20020926180000000
000300.SH,20020927,1,1291.38,0.0,0.0,0.0,1285.65,-5.73,-0.4434,0.0,0.0,32150,20020927180000000
000300.SH,20021008,1,1285.65,0.0,0.0,0.0,1272.94,-12.71,-0.9888,0.0,0.0,32150,20021008180000000
000300.SH,20021009,1,1272.94,0.0,0.0,0.0,1247.53,-25.41,-1.9959,0.0,0.0,32150,20021009180000000
000300.SH,20021010,1,1247.53,0.0,0.0,0.0,1241.55,-5.98,-0.4794,0.0,0.0,32150,20021010180000000
000300.SH,20021011,1,1241.55,0.0,0.0,0.0,1237.14,-4.41,-0.3554,0.0,0.0,32150,20021011180000000
000300.SH,20021014,1,1237.14,0.0,0.0,0.0,1243.74,6.6,0.5338,0.0,0.0,32150,20021014180000000
000300.SH,20021015,1,1243.74,0.0,0.0,0.0,1238.97,-4.78,-0.3841,0.0,0.0,32150,20021015180000000
000300.SH,20021016,1,1238.97,0.0,0.0,0.0,1247.72,8.75,0.7065,0.0,0.0,32150,20021016180000000
000300.SH,20021017,1,1247.72,0.0,0.0,0.0,1228.26,-19.46,-1.5594,0.0,0.0,32150,20021017180000000
000300.SH,20021018,1,1228.26,0.0,0.0,0.0,1233.67,5.4,0.4401,0.0,0.0,32150,20021018180000000
000300.SH,20021021,1,1233.67,0.0,0.0,0.0,1237.36,3.69,0.2994,0.0,0.0,32150,20021021180000000
000300.SH,20021022,1,1237.36,0.0,0.0,0.0,1254.74,17.38,1.4044,0.0,0.0,32150,20021022180000000
000300.SH,20021023,1,1254.74,0.0,0.0,0.0,1255.64,0.9,0.0714,0.0,0.0,32150,20021023180000000
000300.SH,20021024,1,1255.64,0.0,0.0,0.0,1244.56,-11.08,-0.8821,0.0,0.0,32150,20021024180000000
000300.SH,20021025,1,1244.56,0.0,0.0,0.0,1233.58,-10.98,-0.8823,0.0,0.0,32150,20021025180000000
000300.SH,20021028,1,1233.58,0.0,0.0,0.0,1219.42,-14.15,-1.1473,0.0,0.0,32150,20021028180000000
000300.SH,20021029,1,1219.42,0.0,0.0,0.0,1226.78,7.35,0.6027,0.0,0.0,32150,20021029180000000
000300.SH,20021030,1,1226.78,0.0,0.0,0.0,1225.94,-0.84,-0.0681,0.0,0.0,32150,20021030180000000
000300.SH,20021031,1,1225.94,0.0,0.0,0.0,1225.34,-0.6,-0.0491,0.0,0.0,32150,20021031180000000
000300.SH,20021101,1,1225.34,0.0,0.0,0.0,1227.85,2.51,0.2049,0.0,0.0,32150,20021101180000000
000300.SH,20021104,1,1227.85,0.0,0.0,0.0,1246.8,18.95,1.5438,0.0,0.0,32150,20021104180000000
000300.SH,20021105,1,1246.8,0.0,0.0,0.0,1265.73,18.93,1.518,0.0,0.0,32150,20021105180000000
000300.SH,20021106,1,1265.73,0.0,0.0,0.0,1260.05,-5.68,-0.4484,0.0,0.0,32150,20021106180000000
000300.SH,20021107,1,1260.05,0.0,0.0,0.0,1259.87,-0.18,-0.0146,0.0,0.0,32150,20021107180000000
000300.SH,20021108,1,1259.87,0.0,0.0,0.0,1232.94,-26.92,-2.1371,0.0,0.0,32150,20021108180000000
000300.SH,20021111,1,1232.94,0.0,0.0,0.0,1218.36,-14.59,-1.1833,0.0,0.0,32150,20021111180000000
000300.SH,20021112,1,1218.36,0.0,0.0,0.0,1200.92,-17.44,-1.4311,0.0,0.0,32150,20021112180000000
000300.SH,20021113,1,1200.92,0.0,0.0,0.0,1206.42,5.5,0.4579,0.0,0.0,32150,20021113180000000
000300.SH,20021114,1,1206.42,0.0,0.0,0.0,1183.64,-22.78,-1.8886,0.0,0.0,32150,20021114180000000
000300.SH,20021115,1,1183.64,0.0,0.0,0.0,1186.92,3.29,0.2778,0.0,0.0,32150,20021115180000000
000300.SH,20021118,1,1186.92,0.0,0.0,0.0,1174.82,-12.1,-1.0193,0.0,0.0,32150,20021118180000000
000300.SH,20021119,1,1174.82,0.0,0.0,0.0,1182.64,7.81,0.6649,0.0,0.0,32150,20021119180000000
000300.SH,20021120,1,1182.64,0.0,0.0,0.0,1154.9,-27.74,-2.3454,0.0,0.0,32150,20021120180000000
000300.SH,20021121,1,1154.9,0.0,0.0,0.0,1125.38,-29.52,-2.5559,0.0,0.0,32150,20021121180000000
000300.SH,20021122,1,1125.38,0.0,0.0,0.0,1128.07,2.69,0.2392,0.0,0.0,32150,20021122180000000
000300.SH,20021125,1,1128.07,0.0,0.0,0.0,1133.17,5.1,0.4519,0.0,0.0,32150,20021125180000000
000300.SH,20021126,1,1133.17,0.0,0.0,0.0,1111.05,-22.12,-1.9518,0.0,0.0,32150,20021126180000000
000300.SH,20021127,1,1111.05,0.0,0.0,0.0,1118.96,7.91,0.712,0.0,0.0,32150,20021127180000000
000300.SH,20021128,1,1118.96,0.0,0.0,0.0,1150.58,31.62,2.8259,0.0,0.0,32150,20021128180000000
000300.SH,20021129,1,1150.58,0.0,0.0,0.0,1164.62,14.03,1.2196,0.0,0.0,32150,20021129180000000
000300.SH,20021202,1,1164.62,0.0,0.0,0.0,1132.93,-31.69,-2.721,0.0,0.0,32150,20021202180000000
000300.SH,20021203,1,1132.93,0.0,0.0,0.0,1144.63,11.7,1.0327,0.0,0.0,32150,20021203180000000
000300.SH,20021204,1,1144.63,0.0,0.0,0.0,1147.54,2.91,0.2539,0.0,0.0,32150,20021204180000000
000300.SH,20021205,1,1147.54,0.0,0.0,0.0,1139.75,-7.78,-0.6783,0.0,0.0,32150,20021205180000000
000300.SH,20021206,1,1139.75,0.0,0.0,0.0,1139.8,0.05,0.0046,0.0,0.0,32150,20021206180000000
000300.SH,20021209,1,1139.8,0.0,0.0,0.0,1136.25,-3.56,-0.3121,0.0,0.0,32150,20021209180000000
000300.SH,20021210,1,1136.25,0.0,0.0,0.0,1122.91,-13.34,-1.174,0.0,0.0,32150,20021210180000000
000300.SH,20021211,1,1122.91,0.0,0.0,0.0,1117.44,-5.47,-0.4871,0.0,0.0,32150,20021211180000000
000300.SH,20021212,1,1117.44,0.0,0.0,0.0,1122.23,4.79,0.4288,0.0,0.0,32150,20021212180000000
