Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000852.SH,2005/04/01,1,880.9,880.26,921.49,870.6,913.85,32.95,3.7405,16704.38,824177.193,32332,20050401180000000
000852.SH,2005/04/04,1,913.85,904.54,909.31,890.3,896.29,-17.56,-1.922,12895.42,643128.136,32332,20050404180000000
000852.SH,2005/04/05,1,896.29,894.29,898.45,884.66,886.2,-10.09,-1.1259,10623.94,494005.305,32332,20050405180000000
000852.SH,2005/04/06,1,886.2,886.2,903.12,874.03,898.88,12.68,1.4307,12989.18,676588.388,32332,20050406180000000
000852.SH,2005/04/07,1,898.88,898.6,925.78,897.65,913.66,14.78,1.6445,19737.5,1024571.087,32332,20050407180000000
000852.SH,2005/04/08,1,913.66,913.34,931.88,909.87,931.38,17.72,1.9397,16769.23,853763.902,32332,20050408180000000
000852.SH,2005/04/11,1,931.38,930.52,940.15,924.6,931.97,0.59,0.0633,16727.58,864273.409,32332,20050411180000000
000852.SH,2005/04/12,1,931.97,930.97,930.97,905.77,905.87,-26.1,-2.8008,12765.94,656486.793,32332,20050412180000000
000852.SH,2005/04/13,1,905.87,908.76,929.66,908.76,929.11,23.24,2.5661,15475.36,792163.436,32332,20050413180000000
000852.SH,2005/04/14,1,929.11,931.78,932.91,914.62,916.35,-12.76,-1.3735,16992.6,917913.232,32332,20050414180000000
000852.SH,2005/04/15,1,916.35,912.68,912.68,886.01,887.93,-28.42,-3.1012,17608.58,884247.572,32332,20050415180000000
000852.SH,2005/04/18,1,887.93,882.41,882.41,862.17,868.32,-19.61,-2.2082,10847.37,511594.3,32332,20050418180000000
000852.SH,2005/04/19,1,868.32,867.35,871.67,856.7,867.23,-1.1,-0.1263,9620.69,454128.724,32332,20050419180000000
000852.SH,2005/04/20,1,867.23,866.65,866.65,843.77,844.93,-22.3,-2.571,12374.91,589274.625,32332,20050420180000000
000852.SH,2005/04/21,1,844.93,843.57,846.79,820.48,826.05,-18.88,-2.2344,14252.69,640097.208,32332,20050421180000000
000852.SH,2005/04/22,1,826.05,823.62,826.77,800.95,806.64,-19.41,-2.3495,14488.45,634696.733,32332,20050422180000000
000852.SH,2005/04/25,1,806.64,792.11,794.46,778.24,789.54,-17.11,-2.1208,12835.1,545752.9,32332,20050425180000000
000852.SH,2005/04/26,1,789.54,784.95,811.24,780.44,806.94,17.41,2.2046,13716.9,569624.547,32332,20050426180000000
000852.SH,2005/04/27,1,806.94,809.9,809.9,789.96,790.24,-16.7,-2.0695,12303.18,552219.497,32332,20050427180000000
000852.SH,2005/04/28,1,790.24,787.36,817.23,777.63,813.63,23.38,2.9591,15306.3,701338.601,32332,20050428180000000
000852.SH,2005/04/29,1,813.63,812.84,814.27,801.0,802.28,-11.35,-1.3949,13768.7,576519.501,32332,20050429180000000
000852.SH,2005/05/09,1,802.28,803.67,806.51,770.86,771.08,-31.2,-3.8885,9644.43,425784.603,32332,20050509180000000
000852.SH,2005/05/10,1,771.08,767.78,773.2,746.65,773.2,2.11,0.2742,11781.46,505434.743,32332,20050510180000000
000852.SH,2005/05/11,1,773.2,771.41,781.3,766.4,772.08,-1.12,-0.1446,11207.96,479967.91,32332,20050511180000000
000852.SH,2005/05/12,1,772.08,772.16,778.23,761.26,769.02,-3.06,-0.3963,12464.17,534120.692,32332,20050512180000000
000852.SH,2005/05/13,1,769.02,766.12,780.41,764.34,779.49,10.47,1.3619,12214.95,490752.675,32332,20050513180000000
000852.SH,2005/05/16,1,779.49,778.48,778.48,770.59,776.54,-2.95,-0.3783,9358.39,367417.173,32332,20050516180000000
000852.SH,2005/05/17,1,776.54,775.24,788.68,770.83,785.44,8.9,1.1458,11801.89,442305.203,32332,20050517180000000
000852.SH,2005/05/18,1,785.44,785.24,794.76,780.58,794.57,9.13,1.1627,12228.97,451754.59,32332,20050518180000000
000852.SH,2005/05/19,1,794.57,795.21,798.11,783.64,794.49,-0.08,-0.0103,10749.98,399518.937,32332,20050519180000000
000852.SH,2005/05/20,1,794.49,794.71,797.34,787.57,787.9,-6.59,-0.8293,12267.93,455450.467,32332,20050520180000000
000852.SH,2005/05/23,1,787.9,784.48,784.48,757.72,758.68,-29.22,-3.7088,11798.7,441954.036,32332,20050523180000000
000852.SH,2005/05/24,1,758.68,756.41,782.26,753.4,777.77,19.09,2.5158,11115.53,410880.546,32332,20050524180000000
000852.SH,2005/05/25,1,777.77,778.17,788.77,773.48,781.99,4.22,0.5432,11906.58,443233.797,32332,20050525180000000
000852.SH,2005/05/26,1,781.99,781.52,784.46,770.66,772.87,-9.12,-1.1663,11097.68,431461.974,32332,20050526180000000
000852.SH,2005/05/27,1,772.87,771.07,783.1,766.36,767.27,-5.6,-0.7242,10217.33,393685.346,32332,20050527180000000
000852.SH,2005/05/30,1,767.27,764.93,777.65,761.48,776.4,9.13,1.1901,8386.25,326290.531,32332,20050530180000000
000852.SH,2005/05/31,1,776.4,776.24,779.82,772.61,775.74,-0.66,-0.0854,9818.39,353959.125,32332,20050531180000000
000852.SH,2005/06/01,1,775.74,775.55,775.55,755.93,760.51,-15.24,-1.9639,10801.48,381718.954,32332,20050601180000000
000852.SH,2005/06/02,1,760.51,759.99,764.55,752.32,756.82,-3.68,-0.4844,10863.13,432562.431,32332,20050602180000000
000852.SH,2005/06/03,1,756.82,755.93,762.25,747.06,756.91,0.08,0.0111,10236.05,374196.635,32332,20050603180000000
000852.SH,2005/06/06,1,756.91,755.12,766.81,743.67,766.72,9.82,1.2971,8959.0,339938.141,32332,20050606180000000
000852.SH,2005/06/07,1,766.72,767.28,780.69,763.67,767.91,1.18,0.154,14120.35,550749.531,32332,20050607180000000
000852.SH,2005/06/08,1,767.91,770.46,830.13,770.08,826.23,58.33,7.5957,33034.75,1344156.946,32332,20050608180000000
000852.SH,2005/06/09,1,826.23,825.58,848.34,815.38,836.83,10.6,1.2826,35424.74,1527252.983,32332,20050609180000000
000852.SH,2005/06/10,1,836.83,836.54,837.07,815.81,820.0,-16.84,-2.0118,23890.42,999372.28,32332,20050610180000000
000852.SH,2005/06/13,1,820.0,821.9,828.71,810.45,825.87,5.88,0.7166,18621.76,761135.562,32332,20050613180000000
000852.SH,2005/06/14,1,825.87,826.62,832.19,807.16,807.36,-18.52,-2.242,16625.62,656711.12,32332,20050614180000000
000852.SH,2005/06/15,1,807.36,805.59,805.59,786.85,788.29,-19.06,-2.3613,14866.33,604650.694,32332,20050615180000000
000852.SH,2005/06/16,1,788.29,787.5,797.53,778.75,797.43,9.13,1.1587,14029.71,646654.999,32332,20050616180000000
000852.SH,2005/06/17,1,797.43,799.17,801.79,786.99,790.55,-6.88,-0.8623,12498.46,572136.372,32332,20050617180000000
000852.SH,2005/06/20,1,790.55,790.11,813.22,777.65,813.12,22.57,2.8552,16360.25,771198.235,32332,20050620180000000
000852.SH,2005/06/21,1,813.12,813.87,815.0,803.07,806.02,-7.1,-0.8731,14259.05,709413.863,32332,20050621180000000
000852.SH,2005/06/22,1,806.02,804.63,810.93,799.18,810.03,4.01,0.497,14146.57,685017.017,32332,20050622180000000
000852.SH,2005/06/23,1,810.03,807.94,809.02,794.54,796.05,-13.98,-1.7256,13318.81,623194.286,32332,20050623180000000
000852.SH,2005/06/24,1,796.05,793.83,800.03,789.9,799.7,3.64,0.4578,13927.93,587928.511,32332,20050624180000000
000852.SH,2005/06/27,1,799.7,804.25,828.18,804.25,822.88,23.19,2.8994,22841.3,1095622.308,32332,20050627180000000
000852.SH,2005/06/28,1,822.88,820.98,820.98,805.86,807.64,-15.24,-1.8517,14135.34,665625.889,32332,20050628180000000
000852.SH,2005/06/29,1,807.64,809.28,812.73,804.08,805.1,-2.55,-0.3154,13219.64,732784.502,32332,20050629180000000
000852.SH,2005/06/30,1,805.1,804.46,804.46,781.71,781.83,-23.27,-2.8905,15425.77,735475.457,32332,20050630180000000
000852.SH,2005/07/01,1,781.83,779.48,779.48,742.13,743.12,-38.71,-4.9514,18725.82,702594.686,32332,20050701180000000
000852.SH,2005/07/04,1,743.12,736.66,736.66,712.7,734.95,-8.16,-1.0985,16027.84,564432.89,32332,20050704180000000
000852.SH,2005/07/05,1,734.95,732.54,738.87,722.22,729.36,-5.59,-0.761,11886.59,450293.423,32332,20050705180000000
000852.SH,2005/07/06,1,729.36,729.28,735.97,721.42,727.06,-2.3,-0.3151,11052.48,393261.799,32332,20050706180000000
000852.SH,2005/07/07,1,727.06,726.93,737.01,723.96,732.05,4.99,0.686,10782.82,389995.711,32332,20050707180000000
000852.SH,2005/07/08,1,732.05,730.58,730.58,706.3,706.74,-25.31,-3.458,12776.82,442762.306,32332,20050708180000000
000852.SH,2005/07/11,1,706.74,709.05,726.19,693.62,694.83,-11.91,-1.6848,12644.72,449318.654,32332,20050711180000000
000852.SH,2005/07/12,1,694.83,691.28,722.14,685.78,720.56,25.74,3.7041,16637.51,603814.605,32332,20050712180000000
000852.SH,2005/07/13,1,720.56,718.9,719.75,708.64,711.95,-8.61,-1.1955,14141.19,511701.172,32332,20050713180000000
000852.SH,2005/07/14,1,711.95,711.09,719.47,708.37,711.58,-0.37,-0.0517,12285.25,446974.496,32332,20050714180000000
000852.SH,2005/07/15,1,711.58,712.13,716.43,688.69,690.49,-21.09,-2.9641,12968.57,444388.21,32332,20050715180000000
000852.SH,2005/07/18,1,690.49,688.09,688.09,665.87,669.03,-21.46,-3.1082,10570.03,332422.637,32332,20050718180000000
000852.SH,2005/07/19,1,669.03,667.76,677.92,663.35,677.02,7.99,1.1944,9203.25,284559.898,32332,20050719180000000
000852.SH,2005/07/20,1,677.02,677.2,685.56,671.73,682.12,5.1,0.7536,9505.36,311396.313,32332,20050720180000000
000852.SH,2005/07/21,1,682.12,682.97,683.23,668.03,679.02,-3.1,-0.4549,11115.01,365433.595,32332,20050721180000000
000852.SH,2005/07/22,1,679.02,678.72,701.14,677.56,694.29,15.28,2.2496,21020.0,701950.159,32332,20050722180000000
000852.SH,2005/07/25,1,694.29,694.04,694.04,686.52,692.39,-1.91,-0.2745,13763.45,459486.461,32332,20050725180000000
000852.SH,2005/07/26,1,692.39,691.5,709.1,691.05,709.1,16.71,2.4132,20259.2,675867.839,32332,20050726180000000
000852.SH,2005/07/27,1,709.1,708.67,724.04,702.75,724.04,14.95,2.108,21250.89,715209.381,32332,20050727180000000
000852.SH,2005/07/28,1,724.04,723.71,734.17,719.93,725.81,1.76,0.2432,24650.34,841662.097,32332,20050728180000000
000852.SH,2005/07/29,1,725.81,724.8,727.08,717.53,722.87,-2.93,-0.4041,17715.71,570055.299,32332,20050729180000000
000852.SH,2005/08/01,1,722.87,721.49,729.99,720.35,729.9,7.03,0.9724,13726.99,463927.868,32332,20050801180000000
000852.SH,2005/08/02,1,729.9,730.33,744.0,725.62,744.0,14.1,1.9322,20316.81,665930.188,32332,20050802180000000
000852.SH,2005/08/03,1,744.0,745.66,763.3,743.34,751.89,7.89,1.0602,29660.03,996171.562,32332,20050803180000000
000852.SH,2005/08/04,1,751.89,750.61,750.74,744.11,747.57,-4.32,-0.5752,22236.2,738947.348,32332,20050804180000000
000852.SH,2005/08/05,1,747.57,748.0,772.22,747.88,772.15,24.58,3.2884,27947.86,1067114.199,32332,20050805180000000
000852.SH,2005/08/08,1,772.15,777.96,789.48,772.66,783.73,11.58,1.4991,33378.6,1302421.551,32332,20050808180000000
000852.SH,2005/08/09,1,783.73,786.08,799.46,778.52,799.41,15.68,2.0013,29627.22,1117354.503,32332,20050809180000000
000852.SH,2005/08/10,1,799.41,799.1,809.47,788.69,809.46,10.05,1.2569,31833.49,1231208.833,32332,20050810180000000
000852.SH,2005/08/11,1,809.46,811.74,819.15,805.2,817.62,8.16,1.0083,33646.43,1328094.918,32332,20050811180000000
000852.SH,2005/08/12,1,817.62,819.0,827.34,799.17,803.44,-14.18,-1.7341,40083.86,1640795.58,32332,20050812180000000
000852.SH,2005/08/15,1,803.44,803.66,830.54,803.37,830.34,26.9,3.3482,30611.6,1369878.619,32332,20050815180000000
000852.SH,2005/08/16,1,830.34,832.39,838.76,824.86,833.48,3.14,0.3783,38696.09,1586111.071,32332,20050816180000000
000852.SH,2005/08/17,1,833.48,833.35,857.66,818.79,857.66,24.17,2.9001,45354.22,1824464.821,32332,20050817180000000
000852.SH,2005/08/18,1,857.66,859.07,878.13,825.84,826.42,-31.23,-3.6417,58625.68,2289080.939,32332,20050818180000000
000852.SH,2005/08/19,1,826.42,821.76,833.29,804.28,827.46,1.04,0.1258,43423.07,1649883.795,32332,20050819180000000
000852.SH,2005/08/22,1,827.46,825.52,838.06,817.69,836.52,9.05,1.0938,25932.16,980388.313,32332,20050822180000000
000852.SH,2005/08/23,1,836.52,834.93,834.93,808.25,819.17,-17.34,-2.0735,25888.25,975577.025,32332,20050823180000000
000852.SH,2005/08/24,1,819.17,818.85,831.32,815.76,831.0,11.83,1.444,28414.18,1104328.98,32332,20050824180000000
000852.SH,2005/08/25,1,831.0,831.37,843.93,827.02,843.88,12.88,1.5505,29711.58,1098063.72,32332,20050825180000000
000852.SH,2005/08/26,1,843.88,845.09,851.54,838.33,848.02,4.14,0.4906,30961.52,1131856.548,32332,20050826180000000
000852.SH,2005/08/29,1,848.02,848.14,850.82,832.19,842.15,-5.87,-0.6922,30136.95,1042912.896,32332,20050829180000000
000852.SH,2005/08/30,1,842.15,840.33,842.6,832.52,832.52,-9.63,-1.1436,25011.82,870606.837,32332,20050830180000000
000852.SH,2005/08/31,1,832.52,831.0,850.95,823.71,850.73,18.21,2.1874,27204.83,1029056.5,32332,20050831180000000
000852.SH,2005/09/01,1,850.73,850.26,871.44,846.45,870.71,19.98,2.3483,36568.56,1435124.532,32332,20050901180000000
000852.SH,2005/09/02,1,870.71,872.61,882.64,868.45,880.86,10.15,1.1657,38671.23,1593195.828,32332,20050902180000000
000852.SH,2005/09/05,1,880.86,882.74,891.22,877.61,891.16,10.29,1.1686,30802.18,1260970.437,32332,20050905180000000
000852.SH,2005/09/06,1,891.16,893.59,898.55,862.82,864.93,-26.23,-2.9434,39229.36,1524541.773,32332,20050906180000000
000852.SH,2005/09/07,1,864.93,864.14,893.59,858.82,893.58,28.66,3.3131,35692.07,1382778.526,32332,20050907180000000
000852.SH,2005/09/08,1,893.58,896.17,899.88,881.57,897.37,3.79,0.4242,40849.04,1658707.26,32332,20050908180000000
000852.SH,2005/09/09,1,897.37,897.41,901.95,882.38,888.0,-9.38,-1.0448,29158.57,1308567.122,32332,20050909180000000
000852.SH,2005/09/12,1,888.0,888.84,894.21,883.78,894.16,6.16,0.6939,20516.89,851360.325,32332,20050912180000000
000852.SH,2005/09/13,1,894.16,895.05,915.5,893.68,915.5,21.34,2.3864,31546.42,1293907.714,32332,20050913180000000
000852.SH,2005/09/14,1,915.5,916.88,927.95,913.1,927.82,12.32,1.3455,42683.47,1763720.812,32332,20050914180000000
000852.SH,2005/09/15,1,927.82,926.86,932.75,921.18,929.95,2.14,0.2303,36646.11,1487963.721,32332,20050915180000000
000852.SH,2005/09/16,1,929.95,929.08,931.71,919.4,930.41,0.46,0.0494,29669.46,1199301.927,32332,20050916180000000
000852.SH,2005/09/19,1,930.41,932.58,947.9,930.79,947.9,17.49,1.8799,36330.07,1444083.872,32332,20050919180000000
000852.SH,2005/09/20,1,947.9,950.67,951.7,936.32,947.28,-0.62,-0.0652,47088.87,1937759.487,32332,20050920180000000
000852.SH,2005/09/21,1,947.28,942.73,946.03,933.45,933.81,-13.47,-1.4222,43065.09,1678298.826,32332,20050921180000000
000852.SH,2005/09/22,1,933.81,927.84,929.01,879.44,892.08,-41.74,-4.4693,38585.53,1573801.694,32332,20050922180000000
000852.SH,2005/09/23,1,892.08,885.94,895.15,874.67,874.67,-17.41,-1.9516,24703.51,995592.681,32332,20050923180000000
000852.SH,2005/09/26,1,874.67,873.95,884.52,868.28,884.28,9.62,1.0996,18851.36,773078.352,32332,20050926180000000
000852.SH,2005/09/27,1,884.28,884.26,887.34,859.43,859.63,-24.65,-2.7877,24185.09,990144.084,32332,20050927180000000
000852.SH,2005/09/28,1,859.63,857.59,868.15,854.1,857.46,-2.17,-0.2529,20125.47,827741.349,32332,20050928180000000
000852.SH,2005/09/29,1,857.46,855.55,876.78,855.55,876.57,19.11,2.2282,23730.54,985107.807,32332,20050929180000000
000852.SH,2005/09/30,1,876.57,876.92,876.92,869.23,870.96,-5.61,-0.6399,20254.83,832712.928,32332,20050930180000000
000852.SH,2005/10/10,1,870.96,870.24,870.24,857.13,859.08,-11.88,-1.364,18034.55,770687.319,32332,20051010180000000
000852.SH,2005/10/11,1,859.08,857.27,880.13,853.72,879.88,20.8,2.4216,18869.38,804656.763,32332,20051011180000000
000852.SH,2005/10/12,1,879.88,880.11,893.64,875.35,889.6,9.72,1.1046,20471.71,902707.861,32332,20051012180000000
000852.SH,2005/10/13,1,889.6,890.44,893.38,882.2,886.08,-3.52,-0.3959,21619.41,908068.096,32332,20051013180000000
000852.SH,2005/10/14,1,886.08,884.32,884.72,873.11,876.26,-9.82,-1.1077,18514.54,808059.555,32332,20051014180000000
000852.SH,2005/10/17,1,876.26,873.79,879.68,866.64,879.27,3.01,0.3433,16694.85,734293.887,32332,20051017180000000
000852.SH,2005/10/18,1,879.27,878.94,897.66,878.94,897.45,18.18,2.0681,24795.74,1071856.805,32332,20051018180000000
000852.SH,2005/10/19,1,897.45,897.73,906.3,889.94,891.35,-6.1,-0.6801,27846.92,1166554.165,32332,20051019180000000
000852.SH,2005/10/20,1,891.35,891.15,891.54,874.26,891.06,-0.29,-0.0328,22755.35,960674.093,32332,20051020180000000
000852.SH,2005/10/21,1,891.06,891.32,902.33,888.02,897.64,6.58,0.7386,22657.4,969685.846,32332,20051021180000000
000852.SH,2005/10/24,1,897.64,896.58,899.72,890.94,897.36,-0.28,-0.0316,19460.45,850824.061,32332,20051024180000000
000852.SH,2005/10/25,1,897.36,896.22,896.22,876.48,876.64,-20.72,-2.3089,20400.43,828771.098,32332,20051025180000000
000852.SH,2005/10/26,1,876.64,875.05,876.09,852.4,853.18,-23.45,-2.6753,22675.15,921658.708,32332,20051026180000000
000852.SH,2005/10/27,1,853.18,848.86,853.46,831.34,837.34,-15.85,-1.8574,21089.43,838593.315,32332,20051027180000000
000852.SH,2005/10/28,1,837.34,839.37,839.37,794.02,806.56,-30.78,-3.6758,20808.15,796798.363,32332,20051028180000000
000852.SH,2005/10/31,1,806.56,803.01,815.65,799.6,812.45,5.9,0.7309,16125.9,606313.477,32332,20051031180000000
000852.SH,2005/11/01,1,812.45,810.97,810.97,789.02,804.35,-8.1,-0.9972,17232.65,656172.119,32332,20051101180000000
000852.SH,2005/11/02,1,804.35,804.15,828.83,804.15,826.51,22.16,2.755,22514.58,881710.11,32332,20051102180000000
000852.SH,2005/11/03,1,826.51,826.04,830.39,813.85,818.95,-7.56,-0.9146,19259.4,731399.545,32332,20051103180000000
000852.SH,2005/11/04,1,818.95,818.21,827.21,808.89,826.77,7.82,0.9543,16746.02,673501.573,32332,20051104180000000
000852.SH,2005/11/07,1,826.77,827.48,837.91,823.15,837.67,10.9,1.3189,15966.36,646260.852,32332,20051107180000000
000852.SH,2005/11/08,1,837.67,837.9,846.91,831.2,846.56,8.89,1.0618,17957.78,714815.824,32332,20051108180000000
000852.SH,2005/11/09,1,846.56,847.17,851.6,842.7,842.77,-3.79,-0.4477,21683.94,963247.19,32332,20051109180000000
000852.SH,2005/11/10,1,842.77,841.52,841.52,815.44,816.01,-26.76,-3.1758,23751.31,1010760.099,32332,20051110180000000
000852.SH,2005/11/11,1,816.01,814.29,828.69,810.63,822.67,6.66,0.8167,17473.38,679645.65,32332,20051111180000000
000852.SH,2005/11/14,1,822.67,820.64,827.48,816.91,827.48,4.8,0.5841,13849.55,551989.715,32332,20051114180000000
000852.SH,2005/11/15,1,827.48,827.42,833.82,815.59,821.06,-6.41,-0.7751,15339.62,624105.408,32332,20051115180000000
