Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000016.SH,2004/03/08,1,1071.58,1070.11,1075.75,1056.04,1057.1,-14.48,-1.3512,45998.49,3706593.742,31989,20040308180000000
000016.SH,2004/03/09,1,1057.1,1057.36,1075.22,1056.88,1061.16,4.06,0.3838,69180.21,4876685.815,31989,20040309180000000
000016.SH,2004/03/10,1,1061.16,1062.98,1091.35,1062.98,1091.1,29.94,2.8213,61139.73,4768362.429,31989,20040310180000000
000016.SH,2004/03/11,1,1091.1,1092.74,1102.22,1086.55,1095.56,4.47,0.4094,57617.91,4817175.725,31989,20040311180000000
000016.SH,2004/03/12,1,1095.56,1096.35,1102.13,1088.44,1099.08,3.52,0.321,52360.97,4158684.024,31989,20040312180000000
000016.SH,2004/03/15,1,1099.08,1100.4,1134.28,1100.15,1131.68,32.59,2.9656,102520.69,8500648.458,31989,20040315180000000
000016.SH,2004/03/16,1,1131.68,1136.27,1139.49,1127.85,1135.57,3.9,0.3443,73293.59,6223977.129,31989,20040316180000000
000016.SH,2004/03/17,1,1135.57,1136.45,1139.28,1124.6,1135.17,-0.4,-0.0356,54898.02,4842844.317,31989,20040317180000000
000016.SH,2004/03/18,1,1135.17,1134.93,1141.81,1110.32,1111.85,-23.32,-2.0541,68698.05,5785905.281,31989,20040318180000000
000016.SH,2004/03/19,1,1111.85,1110.44,1130.26,1107.1,1129.78,17.93,1.6123,58859.94,4782877.132,31989,20040319180000000
000016.SH,2004/03/22,1,1129.78,1130.87,1141.81,1126.19,1134.79,5.01,0.4436,50936.86,4319534.599,31989,20040322180000000
000016.SH,2004/03/23,1,1134.79,1133.99,1134.13,1115.67,1121.33,-13.46,-1.1857,55875.35,4644463.952,31989,20040323180000000
000016.SH,2004/03/24,1,1121.33,1120.21,1125.06,1109.33,1115.51,-5.82,-0.519,48001.39,4213864.128,31989,20040324180000000
000016.SH,2004/03/25,1,1115.51,1114.75,1126.19,1108.18,1115.24,-0.27,-0.0245,46092.16,3777134.579,31989,20040325180000000
000016.SH,2004/03/26,1,1115.24,1115.49,1118.72,1105.55,1112.78,-2.46,-0.2203,53945.47,4629500.173,31989,20040326180000000
000016.SH,2004/03/29,1,1112.78,1112.28,1115.05,1100.43,1101.66,-11.12,-0.9996,53362.7,4156404.72,31989,20040329180000000
000016.SH,2004/03/30,1,1101.66,1100.8,1106.01,1093.12,1101.27,-0.39,-0.0352,41586.77,3465947.282,31989,20040330180000000
000016.SH,2004/03/31,1,1101.27,1102.29,1113.74,1097.87,1108.54,7.27,0.6601,42478.6,3468943.518,31989,20040331180000000
000016.SH,2004/04/01,1,1108.54,1109.72,1124.25,1108.91,1123.44,14.9,1.3437,46827.07,3975839.852,31989,20040401180000000
000016.SH,2004/04/02,1,1123.44,1125.36,1133.44,1122.64,1127.8,4.37,0.389,57889.54,4954578.188,31989,20040402180000000
000016.SH,2004/04/05,1,1127.8,1128.51,1129.82,1112.29,1118.27,-9.53,-0.8452,62597.49,5142214.408,31989,20040405180000000
000016.SH,2004/04/06,1,1118.27,1117.89,1124.02,1106.6,1123.86,5.58,0.4993,55459.8,4525595.373,31989,20040406180000000
000016.SH,2004/04/07,1,1123.86,1124.25,1125.63,1116.13,1117.44,-6.42,-0.5709,46744.99,4104683.825,31989,20040407180000000
000016.SH,2004/04/08,1,1117.44,1117.12,1118.47,1109.78,1112.84,-4.6,-0.4117,57587.36,4997167.504,31989,20040408180000000
000016.SH,2004/04/09,1,1112.84,1113.72,1119.15,1083.33,1088.16,-24.68,-2.2179,69219.66,5577014.949,31989,20040409180000000
000016.SH,2004/04/12,1,1088.16,1082.45,1087.48,1071.12,1080.08,-8.08,-0.7423,50211.74,3920294.084,31989,20040412180000000
000016.SH,2004/04/13,1,1080.08,1081.05,1087.32,1070.84,1072.73,-7.35,-0.6809,49588.53,3738541.002,31989,20040413180000000
000016.SH,2004/04/14,1,1072.73,1072.2,1074.63,1052.92,1065.68,-7.04,-0.6566,48380.37,3806044.083,31989,20040414180000000
000016.SH,2004/04/15,1,1065.68,1066.18,1072.24,1053.08,1055.89,-9.79,-0.9189,36012.03,2762241.15,31989,20040415180000000
000016.SH,2004/04/16,1,1055.89,1056.8,1071.55,1049.03,1071.23,15.34,1.4527,44376.37,3409113.103,31989,20040416180000000
000016.SH,2004/04/19,1,1071.23,1072.5,1073.4,1052.5,1054.74,-16.49,-1.5394,40786.83,2964938.216,31989,20040419180000000
000016.SH,2004/04/20,1,1054.74,1053.44,1059.42,1045.2,1052.24,-2.49,-0.2365,33938.87,2559575.773,31989,20040420180000000
000016.SH,2004/04/21,1,1052.24,1053.38,1061.65,1040.37,1043.53,-8.71,-0.8278,44928.04,3406300.979,31989,20040421180000000
000016.SH,2004/04/22,1,1043.53,1042.47,1055.21,1039.35,1050.76,7.22,0.6923,41356.46,3094117.948,31989,20040422180000000
000016.SH,2004/04/23,1,1050.76,1048.23,1048.27,1032.87,1034.41,-16.35,-1.5558,32363.49,2428809.078,31989,20040423180000000
000016.SH,2004/04/26,1,1034.41,1034.04,1041.59,1030.06,1039.0,4.59,0.4437,25079.85,1895935.759,31989,20040426180000000
000016.SH,2004/04/27,1,1039.0,1040.92,1045.24,1027.61,1031.22,-7.78,-0.749,35993.16,2718657.863,31989,20040427180000000
000016.SH,2004/04/28,1,1031.22,1028.46,1034.91,1015.87,1029.81,-1.41,-0.1368,37334.28,2926455.856,31989,20040428180000000
000016.SH,2004/04/29,1,1029.81,1028.58,1037.75,1015.5,1016.51,-13.29,-1.2908,48114.69,3833891.295,31989,20040429180000000
000016.SH,2004/04/30,1,1016.51,1017.64,1029.62,1011.21,1025.95,9.44,0.9288,47818.96,3631128.478,31989,20040430180000000
000016.SH,2004/05/10,1,1025.95,1028.46,1031.02,993.64,996.16,-29.79,-2.9036,27972.85,2017385.657,31989,20040510180000000
000016.SH,2004/05/11,1,996.16,994.06,1006.17,989.31,1003.9,7.73,0.7764,21331.85,1583534.92,31989,20040511180000000
000016.SH,2004/05/12,1,1003.9,1004.8,1025.41,1001.97,1025.02,21.12,2.104,32019.41,2256198.839,31989,20040512180000000
000016.SH,2004/05/13,1,1025.02,1026.67,1026.82,1016.25,1021.0,-4.02,-0.3924,21051.81,1611706.388,31989,20040513180000000
000016.SH,2004/05/14,1,1021.0,1020.9,1021.31,994.95,997.95,-23.05,-2.2577,26758.98,1859103.878,31989,20040514180000000
000016.SH,2004/05/17,1,997.95,993.14,999.45,980.67,981.74,-16.21,-1.6243,29757.04,2112824.131,31989,20040517180000000
000016.SH,2004/05/18,1,981.74,978.3,989.5,966.06,989.21,7.47,0.7609,52228.81,3990088.878,31989,20040518180000000
000016.SH,2004/05/19,1,989.21,989.87,1001.9,981.12,988.92,-0.28,-0.0288,38523.44,2707214.72,31989,20040519180000000
000016.SH,2004/05/20,1,988.92,988.99,1000.27,981.28,985.93,-2.99,-0.3025,26132.95,1916713.817,31989,20040520180000000
000016.SH,2004/05/21,1,985.93,985.93,995.18,985.14,994.45,8.52,0.8641,25837.02,1798512.03,31989,20040521180000000
000016.SH,2004/05/24,1,994.45,995.08,997.72,989.21,991.85,-2.6,-0.2618,20524.57,1540019.063,31989,20040524180000000
000016.SH,2004/05/25,1,991.85,991.77,992.0,977.22,978.6,-13.25,-1.3361,23118.0,1642335.89,31989,20040525180000000
000016.SH,2004/05/26,1,978.6,976.52,986.94,972.41,985.0,6.4,0.6543,17746.24,1280284.17,31989,20040526180000000
000016.SH,2004/05/27,1,985.0,984.58,1006.69,977.73,1003.29,18.29,1.8567,40149.32,2728369.357,31989,20040527180000000
000016.SH,2004/05/28,1,1003.29,1003.93,1005.88,994.41,995.64,-7.65,-0.7624,21025.33,1485279.799,31989,20040528180000000
000016.SH,2004/05/31,1,995.64,995.83,1003.76,994.68,1001.19,5.56,0.5581,17876.73,1243435.743,31989,20040531180000000
000016.SH,2004/06/01,1,1001.19,1000.28,1014.21,999.33,1014.17,12.98,1.2965,29041.02,2269399.926,31989,20040601180000000
000016.SH,2004/06/02,1,1014.17,1014.31,1014.71,999.22,1001.69,-12.49,-1.2312,26566.18,1929636.378,31989,20040602180000000
000016.SH,2004/06/03,1,1001.69,1001.0,1001.14,985.1,986.45,-15.24,-1.5215,20883.34,1542200.333,31989,20040603180000000
000016.SH,2004/06/04,1,986.45,985.55,992.03,981.62,986.22,-0.22,-0.0224,20908.02,1490411.261,31989,20040604180000000
000016.SH,2004/06/07,1,986.22,984.04,984.08,967.64,973.22,-13.0,-1.3187,21632.71,1456315.548,31989,20040607180000000
000016.SH,2004/06/08,1,973.22,971.03,974.65,952.84,954.77,-18.45,-1.8958,32903.6,2191539.097,31989,20040608180000000
000016.SH,2004/06/09,1,954.77,952.19,956.68,938.96,941.3,-13.47,-1.4104,30923.61,2182544.126,31989,20040609180000000
000016.SH,2004/06/10,1,941.3,939.5,951.35,936.64,944.25,2.95,0.3134,28515.85,1976829.929,31989,20040610180000000
000016.SH,2004/06/11,1,944.25,947.5,961.57,941.54,942.86,-1.39,-0.1474,29489.07,1948677.757,31989,20040611180000000
000016.SH,2004/06/14,1,942.86,941.04,941.04,919.53,924.59,-18.27,-1.9375,28910.0,1871260.637,31989,20040614180000000
000016.SH,2004/06/15,1,924.59,922.93,948.28,919.96,942.68,18.08,1.956,30572.55,2012642.986,31989,20040615180000000
000016.SH,2004/06/16,1,942.68,943.36,959.0,933.48,947.16,4.48,0.4757,33626.11,2174803.698,31989,20040616180000000
000016.SH,2004/06/17,1,947.16,946.56,948.36,924.79,926.04,-21.13,-2.2306,25907.11,1730966.541,31989,20040617180000000
000016.SH,2004/06/18,1,926.04,922.34,922.34,899.27,910.19,-15.85,-1.7115,35720.27,2423699.639,31989,20040618180000000
000016.SH,2004/06/21,1,910.19,904.95,913.91,899.22,909.05,-1.14,-0.1254,21256.0,1377606.469,31989,20040621180000000
000016.SH,2004/06/22,1,909.05,908.86,924.62,905.94,918.8,9.75,1.0728,25032.13,1619832.423,31989,20040622180000000
000016.SH,2004/06/23,1,918.8,918.43,918.43,905.41,912.85,-5.94,-0.647,22272.83,1390556.925,31989,20040623180000000
000016.SH,2004/06/24,1,912.85,911.36,918.32,905.0,906.42,-6.44,-0.705,23116.06,1452108.249,31989,20040624180000000
000016.SH,2004/06/25,1,906.42,904.48,912.88,890.22,891.79,-14.63,-1.6137,24486.48,1529802.288,31989,20040625180000000
000016.SH,2004/06/28,1,891.79,887.16,892.58,880.53,883.76,-8.04,-0.901,22460.53,1344801.499,31989,20040628180000000
000016.SH,2004/06/29,1,883.76,885.06,901.39,877.32,901.05,17.29,1.9568,31396.59,1837818.791,31989,20040629180000000
000016.SH,2004/06/30,1,901.05,900.34,907.37,894.19,897.71,-3.34,-0.3708,27006.38,1597220.086,31989,20040630180000000
000016.SH,2004/07/01,1,897.71,896.38,927.62,896.01,925.0,27.29,3.0404,44600.71,2891951.0,31989,20040701180000000
000016.SH,2004/07/02,1,925.0,924.08,931.42,917.04,926.62,1.62,0.1747,31608.92,2032093.065,31989,20040702180000000
000016.SH,2004/07/05,1,926.62,925.37,928.75,919.0,928.67,2.05,0.2211,33073.49,2111429.211,31989,20040705180000000
000016.SH,2004/07/06,1,928.67,928.76,944.29,928.39,931.88,3.22,0.3464,42260.25,2620930.339,31989,20040706180000000
000016.SH,2004/07/07,1,931.88,930.68,930.74,921.24,923.86,-8.02,-0.8605,21190.85,1355974.934,31989,20040707180000000
000016.SH,2004/07/08,1,923.86,922.63,927.37,917.47,927.04,3.17,0.3432,20793.27,1223529.965,31989,20040708180000000
000016.SH,2004/07/09,1,927.04,927.22,936.92,922.28,923.2,-3.83,-0.4135,22562.53,1465359.315,31989,20040709180000000
000016.SH,2004/07/12,1,923.2,919.79,919.79,901.52,904.55,-18.65,-2.02,25283.43,1611869.365,31989,20040712180000000
000016.SH,2004/07/13,1,904.55,902.27,909.93,898.08,906.97,2.41,0.2668,21188.67,1347094.435,31989,20040713180000000
000016.SH,2004/07/14,1,906.97,907.52,914.71,897.23,912.19,5.22,0.5761,30500.8,1875739.815,31989,20040714180000000
000016.SH,2004/07/15,1,912.19,912.92,926.25,909.65,925.68,13.49,1.4785,45549.43,3066440.29,31989,20040715180000000
000016.SH,2004/07/16,1,925.68,927.4,948.85,926.43,946.18,20.5,2.2146,83714.89,5033078.4,31989,20040716180000000
000016.SH,2004/07/19,1,946.18,946.34,954.16,938.69,947.42,1.25,0.1317,42512.48,2691093.108,31989,20040719180000000
000016.SH,2004/07/20,1,947.42,945.73,946.01,934.72,939.22,-8.2,-0.8654,37158.69,2443010.167,31989,20040720180000000
000016.SH,2004/07/21,1,939.22,937.45,943.11,932.28,940.51,1.28,0.1366,23265.08,1564224.863,31989,20040721180000000
000016.SH,2004/07/22,1,940.51,940.38,941.76,910.21,913.14,-27.37,-2.9101,48326.75,3174565.344,31989,20040722180000000
000016.SH,2004/07/23,1,913.14,910.21,915.94,901.76,915.04,1.9,0.2086,43915.91,2693614.747,31989,20040723180000000
000016.SH,2004/07/26,1,915.04,910.31,914.24,899.64,903.75,-11.29,-1.234,26261.75,1605693.313,31989,20040726180000000
000016.SH,2004/07/27,1,903.75,902.9,909.44,896.24,903.32,-0.43,-0.0476,29569.38,1838285.179,31989,20040727180000000
000016.SH,2004/07/28,1,903.32,904.29,914.04,891.72,906.05,2.73,0.3026,35245.51,2092747.447,31989,20040728180000000
000016.SH,2004/07/29,1,906.05,905.67,918.86,905.54,918.79,12.74,1.4059,40660.12,2257106.083,31989,20040729180000000
000016.SH,2004/07/30,1,918.79,919.94,920.52,905.63,906.26,-12.53,-1.3634,32013.0,1906124.568,31989,20040730180000000
000016.SH,2004/08/02,1,906.26,901.81,905.9,897.61,900.02,-6.25,-0.6893,19964.93,1368181.415,31989,20040802180000000
000016.SH,2004/08/03,1,900.02,898.49,905.3,891.76,893.3,-6.72,-0.7463,23331.46,1636258.738,31989,20040803180000000
000016.SH,2004/08/04,1,893.3,893.06,938.24,888.79,923.02,29.72,3.3268,76718.35,4394513.358,31989,20040804180000000
000016.SH,2004/08/05,1,923.02,919.84,929.26,907.7,909.08,-13.94,-1.5105,44038.74,2575705.867,31989,20040805180000000
000016.SH,2004/08/06,1,909.08,908.33,920.02,904.56,911.56,2.48,0.2726,33897.41,2125442.885,31989,20040806180000000
000016.SH,2004/08/09,1,911.56,909.42,922.94,906.66,920.76,9.2,1.0093,29366.7,1762248.719,31989,20040809180000000
000016.SH,2004/08/10,1,920.76,921.7,927.93,918.08,926.54,5.78,0.628,25373.02,1594622.269,31989,20040810180000000
000016.SH,2004/08/11,1,926.54,926.48,926.94,911.86,914.61,-11.93,-1.2877,25060.16,1450838.92,31989,20040811180000000
000016.SH,2004/08/12,1,914.61,909.68,909.68,899.66,907.83,-6.78,-0.7412,26617.74,1539754.25,31989,20040812180000000
000016.SH,2004/08/13,1,907.83,901.26,914.54,898.73,907.0,-0.83,-0.091,37554.22,2447547.129,31989,20040813180000000
000016.SH,2004/08/16,1,907.0,905.52,912.12,901.45,904.01,-2.99,-0.33,25788.44,1591172.636,31989,20040816180000000
000016.SH,2004/08/17,1,904.01,903.78,912.7,898.87,910.86,6.85,0.758,20790.82,1355623.357,31989,20040817180000000
000016.SH,2004/08/18,1,910.86,910.93,922.17,910.41,911.85,0.99,0.1082,25939.97,1827817.754,31989,20040818180000000
000016.SH,2004/08/19,1,911.85,911.48,911.48,898.99,903.32,-8.53,-0.9355,24784.89,1588466.127,31989,20040819180000000
000016.SH,2004/08/20,1,903.32,900.85,909.52,896.7,904.83,1.51,0.1673,25247.53,1585797.144,31989,20040820180000000
000016.SH,2004/08/23,1,904.83,903.19,903.21,889.03,889.66,-15.17,-1.6765,20735.84,1388248.799,31989,20040823180000000
000016.SH,2004/08/24,1,889.66,887.91,900.31,883.26,897.77,8.11,0.9115,24236.79,1407404.484,31989,20040824180000000
000016.SH,2004/08/25,1,897.77,897.65,899.26,892.14,894.37,-3.4,-0.3786,15450.16,910583.445,31989,20040825180000000
000016.SH,2004/08/26,1,894.37,893.45,895.65,886.43,892.1,-2.27,-0.2538,15302.3,971337.06,31989,20040826180000000
000016.SH,2004/08/27,1,892.1,891.99,894.89,879.66,883.7,-8.39,-0.9409,20797.12,1246730.322,31989,20040827180000000
000016.SH,2004/08/30,1,883.7,880.64,884.71,876.55,882.05,-1.66,-0.1876,16391.13,875080.163,31989,20040830180000000
000016.SH,2004/08/31,1,882.05,896.86,908.2,888.37,895.78,13.74,1.5574,29101.52,1758483.486,31989,20040831180000000
000016.SH,2004/09/01,1,895.78,894.62,894.62,879.4,880.54,-15.24,-1.7014,20201.24,1210200.557,31989,20040901180000000
000016.SH,2004/09/02,1,880.54,878.63,882.63,867.02,881.57,1.02,0.1164,31592.88,1755491.139,31989,20040902180000000
000016.SH,2004/09/03,1,881.57,882.08,884.16,875.38,879.42,-2.15,-0.2439,15972.71,888022.574,31989,20040903180000000
000016.SH,2004/09/06,1,879.42,878.4,879.27,871.15,874.69,-4.73,-0.5374,17004.47,890875.356,31989,20040906180000000
000016.SH,2004/09/07,1,874.69,874.1,878.86,869.87,877.77,3.08,0.3524,15973.79,873013.689,31989,20040907180000000
000016.SH,2004/09/08,1,877.77,877.14,877.75,858.86,864.59,-13.18,-1.5019,38340.97,1650678.497,31989,20040908180000000
000016.SH,2004/09/09,1,864.59,862.36,862.54,847.07,848.46,-16.14,-1.8662,29605.2,1563017.827,31989,20040909180000000
000016.SH,2004/09/10,1,848.46,846.38,852.65,839.93,851.97,3.51,0.4142,18009.76,993716.674,31989,20040910180000000
000016.SH,2004/09/13,1,851.97,850.22,850.22,833.09,834.1,-17.86,-2.0969,18634.76,1039460.266,31989,20040913180000000
000016.SH,2004/09/14,1,834.1,838.55,864.66,838.55,860.1,25.99,3.1163,39629.47,2148503.645,31989,20040914180000000
000016.SH,2004/09/15,1,860.1,862.57,905.62,859.89,892.77,32.67,3.7986,85206.92,4849469.438,31989,20040915180000000
000016.SH,2004/09/16,1,892.77,899.9,909.91,893.38,903.4,10.63,1.1911,65117.23,3628404.854,31989,20040916180000000
000016.SH,2004/09/17,1,903.4,905.57,932.82,901.65,932.32,28.91,3.2003,98758.06,5755648.231,31989,20040917180000000
000016.SH,2004/09/20,1,932.32,939.42,965.29,938.46,965.11,32.79,3.5175,131342.9,7945315.642,31989,20040920180000000
000016.SH,2004/09/21,1,965.11,967.56,967.78,947.78,955.0,-10.11,-1.0473,90685.92,5622232.888,31989,20040921180000000
000016.SH,2004/09/22,1,955.0,951.84,957.47,929.85,933.1,-21.9,-2.2932,90214.99,5655622.84,31989,20040922180000000
000016.SH,2004/09/23,1,933.1,931.67,967.76,926.37,967.32,34.22,3.6676,61978.2,4001841.745,31989,20040923180000000
000016.SH,2004/09/24,1,967.32,975.12,991.74,950.34,951.09,-16.23,-1.678,136354.12,9451564.848,31989,20040924180000000
000016.SH,2004/09/27,1,951.09,964.02,971.35,940.37,946.14,-4.95,-0.5209,63801.04,3967508.423,31989,20040927180000000
000016.SH,2004/09/28,1,946.14,948.18,954.1,937.3,947.77,1.64,0.1729,43361.72,2713172.89,31989,20040928180000000
000016.SH,2004/09/29,1,947.77,948.51,950.99,934.95,936.46,-11.31,-1.1934,38877.17,2445125.211,31989,20040929180000000
000016.SH,2004/09/30,1,936.46,936.38,938.69,920.54,924.36,-12.11,-1.2928,43173.68,2600394.979,31989,20040930180000000
000016.SH,2004/10/08,1,924.36,922.8,936.24,904.98,936.01,11.65,1.2607,47315.83,3030504.542,31989,20041008180000000
000016.SH,2004/10/11,1,936.01,936.48,938.64,920.6,923.22,-12.79,-1.3665,63026.81,4238534.467,31989,20041011180000000
000016.SH,2004/10/12,1,923.22,920.78,921.42,900.19,902.72,-20.5,-2.2204,51087.32,3339712.218,31989,20041012180000000
000016.SH,2004/10/13,1,902.72,901.27,909.13,894.67,901.97,-0.75,-0.0829,42510.93,3012747.016,31989,20041013180000000
000016.SH,2004/10/14,1,901.97,902.47,903.48,874.7,876.82,-25.15,-2.7886,49722.27,3487964.612,31989,20041014180000000
000016.SH,2004/10/15,1,876.82,873.76,884.78,867.3,879.72,2.9,0.3307,40024.23,2882171.232,31989,20041015180000000
000016.SH,2004/10/18,1,879.72,880.27,887.64,869.04,882.66,2.94,0.3348,25585.52,1805715.808,31989,20041018180000000
000016.SH,2004/10/19,1,882.66,885.38,901.29,882.85,884.93,2.27,0.2567,34561.22,2289001.724,31989,20041019180000000
000016.SH,2004/10/20,1,884.93,884.54,884.54,867.6,879.38,-5.54,-0.6265,33477.07,2238481.067,31989,20041020180000000
000016.SH,2004/10/21,1,879.38,879.66,885.56,861.61,864.31,-15.08,-1.7146,60557.31,4023164.944,31989,20041021180000000
000016.SH,2004/10/22,1,864.31,864.38,881.19,858.6,878.74,14.43,1.6699,52239.63,3418105.697,31989,20041022180000000
000016.SH,2004/10/25,1,878.74,886.05,893.11,864.42,865.65,-13.09,-1.4893,59314.02,3696518.562,31989,20041025180000000
000016.SH,2004/10/26,1,865.65,864.43,875.96,851.45,875.86,10.2,1.1785,58156.49,3687137.679,31989,20041026180000000
000016.SH,2004/10/27,1,875.86,876.98,885.1,866.56,884.85,8.99,1.027,74507.93,4359400.74,31989,20041027180000000
000016.SH,2004/10/28,1,884.85,885.41,892.78,879.47,882.91,-1.94,-0.219,59234.53,3650357.116,31989,20041028180000000
000016.SH,2004/10/29,1,882.91,867.57,881.24,860.68,870.79,-12.12,-1.373,61567.71,3746724.231,31989,20041029180000000
000016.SH,2004/11/01,1,870.79,869.17,875.43,862.42,862.83,-7.96,-0.9145,38962.09,2212848.23,31989,20041101180000000
000016.SH,2004/11/02,1,862.83,861.96,865.19,853.39,862.25,-0.58,-0.0673,35054.54,2123590.518,31989,20041102180000000
000016.SH,2004/11/03,1,862.25,864.36,879.06,862.05,877.53,15.28,1.7726,42182.36,2859490.054,31989,20041103180000000
000016.SH,2004/11/04,1,877.53,877.76,885.61,858.14,860.81,-16.72,-1.9049,46418.08,2880399.97,31989,20041104180000000
