Wind代码,交易日期,货币代码,昨收盘价(点),开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),成交量(万股),成交金额(千元),gsid,gudt
000510.SH,2005/02/02,1,947.53,948.03,997.44,948.03,997.44,49.91,5.2678,188745.98,10892485.965,32191,20050202180000000
000510.SH,2005/02/03,1,997.44,996.14,1002.02,982.12,982.76,-14.68,-1.4718,188398.64,10749309.956,32191,20050203180000000
000510.SH,2005/02/04,1,982.76,981.81,1007.35,979.42,1004.13,21.36,2.1735,164688.0,9642876.024,32191,20050204180000000
000510.SH,2005/02/16,1,1004.13,1010.11,1019.85,1006.35,1011.19,7.06,0.7031,133262.26,7769134.081,32191,20050216180000000
000510.SH,2005/02/17,1,1011.19,1011.81,1011.81,1000.04,1010.2,-0.98,-0.0972,109363.97,6290190.757,32191,20050217180000000
000510.SH,2005/02/18,1,1010.2,1009.71,1009.8,995.8,995.92,-14.29,-1.4142,101614.94,5611425.513,32191,20050218180000000
000510.SH,2005/02/21,1,995.92,996.18,1014.23,996.18,1014.23,18.31,1.8384,114958.23,6641725.53,32191,20050221180000000
000510.SH,2005/02/22,1,1014.23,1015.35,1036.5,1013.48,1035.56,21.34,2.1037,220367.87,12700600.946,32191,20050222180000000
000510.SH,2005/02/23,1,1035.56,1035.63,1040.23,1027.84,1035.55,-0.01,-0.0007,229875.19,13213176.099,32191,20050223180000000
000510.SH,2005/02/24,1,1035.55,1034.09,1037.7,1028.38,1037.7,2.15,0.2075,190616.38,11129459.27,32191,20050224180000000
000510.SH,2005/02/25,1,1037.7,1038.52,1050.34,1038.52,1039.14,1.43,0.1383,227064.74,13639484.856,32191,20050225180000000
000510.SH,2005/02/28,1,1039.14,1038.67,1039.69,1029.16,1032.7,-6.44,-0.6193,166289.77,9930156.115,32191,20050228180000000
000510.SH,2005/03/01,1,1032.7,1031.83,1035.06,1024.6,1029.75,-2.96,-0.2863,134937.22,7863046.236,32191,20050301180000000
000510.SH,2005/03/02,1,1029.75,1029.87,1037.35,1014.82,1014.99,-14.75,-1.4328,169281.57,10153961.44,32191,20050302180000000
000510.SH,2005/03/03,1,1014.99,1013.23,1020.86,1008.3,1020.67,5.68,0.5592,111468.79,6502878.41,32191,20050303180000000
000510.SH,2005/03/04,1,1020.67,1020.79,1023.79,1014.97,1016.1,-4.56,-0.4472,99636.03,6216818.484,32191,20050304180000000
000510.SH,2005/03/07,1,1016.1,1016.74,1022.88,1016.74,1021.39,5.29,0.5206,97965.52,6112103.286,32191,20050307180000000
000510.SH,2005/03/08,1,1021.39,1024.79,1040.18,1024.51,1040.18,18.78,1.839,164124.42,10846654.494,32191,20050308180000000
000510.SH,2005/03/09,1,1040.18,1042.38,1045.33,1033.95,1039.0,-1.18,-0.1134,183570.5,11476027.337,32191,20050309180000000
000510.SH,2005/03/10,1,1039.0,1039.04,1039.04,1012.43,1014.87,-24.13,-2.3224,158436.44,9724341.96,32191,20050310180000000
000510.SH,2005/03/11,1,1014.87,1013.4,1020.18,1010.19,1020.12,5.25,0.517,134935.84,8847117.342,32191,20050311180000000
000510.SH,2005/03/14,1,1020.12,1019.86,1032.0,1008.22,1022.4,2.29,0.2244,167457.27,11532605.684,32191,20050314180000000
000510.SH,2005/03/15,1,1022.4,1022.23,1022.23,1005.01,1006.31,-16.1,-1.5743,143007.42,9348614.75,32191,20050315180000000
000510.SH,2005/03/16,1,1006.31,1004.62,1004.72,990.75,996.62,-9.69,-0.963,125259.08,8137577.047,32191,20050316180000000
000510.SH,2005/03/17,1,996.62,995.58,997.6,986.01,986.13,-10.48,-1.0519,117311.41,7514209.026,32191,20050317180000000
000510.SH,2005/03/18,1,986.13,984.8,988.53,968.67,971.26,-14.87,-1.5081,115934.61,7356547.669,32191,20050318180000000
000510.SH,2005/03/21,1,971.26,969.67,974.78,965.62,973.47,2.21,0.2276,86183.4,5314918.706,32191,20050321180000000
000510.SH,2005/03/22,1,973.47,972.91,972.91,950.68,954.8,-18.67,-1.9179,133391.06,7887923.076,32191,20050322180000000
000510.SH,2005/03/23,1,954.8,953.44,965.38,946.03,950.03,-4.77,-0.4995,127766.23,8033382.677,32191,20050323180000000
000510.SH,2005/03/24,1,950.03,948.34,956.1,939.84,956.1,6.06,0.6382,109301.13,7273575.61,32191,20050324180000000
000510.SH,2005/03/25,1,956.1,955.67,958.31,951.48,954.45,-1.65,-0.1722,87002.87,5017326.695,32191,20050325180000000
000510.SH,2005/03/28,1,954.45,953.05,953.05,939.54,951.49,-2.96,-0.3102,83397.97,4911008.741,32191,20050328180000000
000510.SH,2005/03/29,1,951.49,951.12,957.88,945.23,945.52,-5.97,-0.6273,87584.9,5351497.009,32191,20050329180000000
000510.SH,2005/03/30,1,945.52,943.11,943.11,926.42,926.55,-18.97,-2.0066,104958.64,6109196.345,32191,20050330180000000
000510.SH,2005/03/31,1,926.55,924.46,932.19,918.78,932.19,5.64,0.6088,94251.77,5171440.017,32191,20050331180000000
000510.SH,2005/04/01,1,932.19,931.56,976.4,927.66,966.52,34.33,3.6831,189404.0,11163432.235,32191,20050401180000000
000510.SH,2005/04/04,1,966.52,957.29,960.47,949.78,950.18,-16.34,-1.6908,130708.16,7998732.213,32191,20050404180000000
000510.SH,2005/04/05,1,950.18,948.49,953.83,941.91,943.12,-7.06,-0.7426,110500.82,6704866.766,32191,20050405180000000
000510.SH,2005/04/06,1,943.12,943.12,960.86,935.84,958.78,15.66,1.66,162592.89,10592308.757,32191,20050406180000000
000510.SH,2005/04/07,1,958.78,960.51,984.51,958.93,970.87,12.09,1.261,236620.35,14491465.117,32191,20050407180000000
000510.SH,2005/04/08,1,970.87,970.65,987.87,965.57,987.87,17.0,1.7509,170666.59,10002487.456,32191,20050408180000000
000510.SH,2005/04/11,1,987.87,987.99,993.24,979.06,981.53,-6.34,-0.6419,189427.36,11644986.998,32191,20050411180000000
000510.SH,2005/04/12,1,981.53,979.9,979.9,963.55,963.9,-17.63,-1.7959,121864.12,7257864.584,32191,20050412180000000
000510.SH,2005/04/13,1,963.9,971.87,989.68,971.87,986.08,22.18,2.3014,185663.7,10929181.676,32191,20050413180000000
000510.SH,2005/04/14,1,986.08,989.59,989.59,971.85,972.74,-13.35,-1.3535,157658.72,8944221.898,32191,20050414180000000
000510.SH,2005/04/15,1,972.74,968.57,968.57,956.65,958.18,-14.55,-1.4959,130398.39,7602549.215,32191,20050415180000000
000510.SH,2005/04/18,1,958.18,954.96,954.96,941.63,945.91,-12.28,-1.2812,105098.23,6002522.255,32191,20050418180000000
000510.SH,2005/04/19,1,945.91,945.04,949.33,940.0,947.81,1.9,0.2012,107679.89,6266887.549,32191,20050419180000000
000510.SH,2005/04/20,1,947.81,946.42,946.42,929.25,932.33,-15.48,-1.633,105454.26,5856066.716,32191,20050420180000000
000510.SH,2005/04/21,1,932.33,930.05,936.02,919.97,923.54,-8.8,-0.9437,122748.44,7006421.431,32191,20050421180000000
000510.SH,2005/04/22,1,923.54,922.53,927.05,914.54,918.34,-5.19,-0.5622,125580.61,7052381.522,32191,20050422180000000
000510.SH,2005/04/25,1,918.34,910.08,912.83,899.79,909.19,-9.15,-0.9969,133013.67,7237978.723,32191,20050425180000000
000510.SH,2005/04/26,1,909.19,907.6,920.55,906.13,918.5,9.31,1.0238,138366.23,7750840.964,32191,20050426180000000
000510.SH,2005/04/27,1,918.5,919.96,919.96,906.4,906.68,-11.82,-1.2871,131920.09,7318239.954,32191,20050427180000000
000510.SH,2005/04/28,1,906.68,903.55,924.23,897.54,922.42,15.75,1.7367,172289.76,9458345.135,32191,20050428180000000
000510.SH,2005/04/29,1,922.42,921.24,922.64,910.89,913.05,-9.37,-1.0158,135499.82,7641692.388,32191,20050429180000000
000510.SH,2005/05/09,1,913.05,915.36,915.36,890.9,890.9,-22.15,-2.4263,100044.71,5379385.897,32191,20050509180000000
000510.SH,2005/05/10,1,890.9,887.5,894.15,872.9,894.15,3.25,0.3651,123490.51,6654292.094,32191,20050510180000000
000510.SH,2005/05/11,1,894.15,892.86,897.53,883.72,884.63,-9.52,-1.0647,107875.83,5790667.383,32191,20050511180000000
000510.SH,2005/05/12,1,884.63,882.97,882.97,868.95,870.9,-13.73,-1.5521,118323.65,6763293.898,32191,20050512180000000
000510.SH,2005/05/13,1,870.9,868.96,882.45,862.83,873.53,2.63,0.3022,134314.83,7080235.347,32191,20050513180000000
000510.SH,2005/05/16,1,873.53,872.2,872.2,857.98,863.16,-10.37,-1.1876,98493.22,5234382.174,32191,20050516180000000
000510.SH,2005/05/17,1,863.16,861.12,875.18,858.11,870.1,6.94,0.8043,105466.79,5318114.393,32191,20050517180000000
000510.SH,2005/05/18,1,870.1,869.57,878.0,861.7,872.14,2.04,0.2347,96156.19,5190313.483,32191,20050518180000000
000510.SH,2005/05/19,1,872.14,871.69,875.56,861.47,872.98,0.83,0.0956,99033.39,4891790.185,32191,20050519180000000
000510.SH,2005/05/20,1,872.98,872.24,878.09,869.04,870.75,-2.23,-0.2549,92149.56,4554954.358,32191,20050520180000000
000510.SH,2005/05/23,1,870.75,867.03,867.03,849.18,849.82,-20.93,-2.4035,91287.92,4309189.076,32191,20050523180000000
000510.SH,2005/05/24,1,849.82,847.32,858.62,843.7,856.36,6.54,0.7692,111971.67,5431811.043,32191,20050524180000000
000510.SH,2005/05/25,1,856.36,855.74,862.23,850.71,856.12,-0.24,-0.0283,94329.89,4533604.76,32191,20050525180000000
000510.SH,2005/05/26,1,856.12,855.14,859.69,843.36,845.16,-10.95,-1.2794,83528.63,4081538.163,32191,20050526180000000
000510.SH,2005/05/27,1,845.16,843.38,850.02,837.35,838.04,-7.13,-0.8431,94459.06,4860227.5,32191,20050527180000000
000510.SH,2005/05/30,1,838.04,836.07,845.22,832.15,843.58,5.54,0.6608,84216.29,4199543.914,32191,20050530180000000
000510.SH,2005/05/31,1,843.58,844.41,850.28,841.85,843.96,0.39,0.0457,88391.91,4181345.643,32191,20050531180000000
000510.SH,2005/06/01,1,843.96,843.16,844.52,825.89,826.32,-17.64,-2.0906,95029.63,4700406.772,32191,20050601180000000
000510.SH,2005/06/02,1,826.32,824.17,824.17,803.5,807.92,-18.4,-2.2264,113357.58,5772480.982,32191,20050602180000000
000510.SH,2005/06/03,1,807.92,805.98,812.07,797.47,807.42,-0.5,-0.0617,98430.89,4695598.268,32191,20050603180000000
000510.SH,2005/06/06,1,807.42,805.86,826.37,797.33,826.37,18.95,2.3471,104435.81,5103727.224,32191,20050606180000000
000510.SH,2005/06/07,1,826.37,828.65,844.56,823.52,825.51,-0.87,-0.1051,156956.3,8169068.575,32191,20050607180000000
000510.SH,2005/06/08,1,825.51,832.25,894.31,832.25,891.98,66.47,8.0525,379382.53,19018770.084,32191,20050608180000000
000510.SH,2005/06/09,1,891.98,893.15,910.18,885.54,898.57,6.59,0.7388,383874.35,19684080.277,32191,20050609180000000
000510.SH,2005/06/10,1,898.57,898.13,898.13,877.29,880.84,-17.73,-1.9726,262454.4,13496010.747,32191,20050610180000000
000510.SH,2005/06/13,1,880.84,878.67,883.15,863.02,877.4,-3.45,-0.3916,181141.44,8955880.999,32191,20050613180000000
000510.SH,2005/06/14,1,877.4,879.48,887.28,866.52,866.76,-10.63,-1.212,170252.39,8694189.665,32191,20050614180000000
000510.SH,2005/06/15,1,866.76,864.0,864.0,847.6,848.96,-17.8,-2.0536,137686.85,7142283.68,32191,20050615180000000
000510.SH,2005/06/16,1,848.96,848.27,860.09,842.97,860.09,11.13,1.3106,133235.48,6955815.614,32191,20050616180000000
000510.SH,2005/06/17,1,860.09,863.55,863.55,857.14,860.31,0.22,0.0256,168273.18,9055919.461,32191,20050617180000000
000510.SH,2005/06/20,1,860.31,860.85,884.6,851.9,884.6,24.29,2.8231,219285.85,11367540.869,32191,20050620180000000
000510.SH,2005/06/21,1,884.6,884.17,884.17,872.71,874.6,-10.0,-1.13,153463.94,7808092.035,32191,20050621180000000
000510.SH,2005/06/22,1,874.6,872.74,878.29,869.81,877.99,3.39,0.3874,131718.18,6850602.664,32191,20050622180000000
000510.SH,2005/06/23,1,877.99,876.73,880.21,869.42,869.53,-8.46,-0.9634,113999.53,6018929.431,32191,20050623180000000
000510.SH,2005/06/24,1,869.53,867.45,873.14,863.88,873.14,3.61,0.4151,114451.93,5434446.456,32191,20050624180000000
000510.SH,2005/06/27,1,873.14,878.3,894.23,878.3,891.01,17.87,2.0469,204792.35,10359006.283,32191,20050627180000000
000510.SH,2005/06/28,1,891.01,889.45,889.45,876.13,878.2,-12.81,-1.4373,132327.9,6521947.908,32191,20050628180000000
000510.SH,2005/06/29,1,878.2,880.45,880.45,873.11,873.52,-4.69,-0.5337,128013.67,6403237.544,32191,20050629180000000
000510.SH,2005/06/30,1,873.52,872.12,872.12,853.11,854.06,-19.45,-2.2268,136707.83,6593378.785,32191,20050630180000000
000510.SH,2005/07/01,1,854.06,851.09,851.09,832.67,833.32,-20.75,-2.4294,130954.81,6121645.9,32191,20050701180000000
000510.SH,2005/07/04,1,833.32,828.94,828.94,815.13,828.56,-4.75,-0.5703,116550.97,4952529.679,32191,20050704180000000
000510.SH,2005/07/05,1,828.56,825.87,828.15,818.63,822.42,-6.15,-0.7417,96844.53,5075820.341,32191,20050705180000000
000510.SH,2005/07/06,1,822.42,823.02,826.97,813.07,816.14,-6.28,-0.7631,86682.53,4204667.893,32191,20050706180000000
000510.SH,2005/07/07,1,816.14,815.84,819.57,812.69,817.88,1.74,0.2126,75914.93,3427694.9,32191,20050707180000000
000510.SH,2005/07/08,1,817.88,815.84,815.84,801.18,802.34,-15.54,-1.8998,95341.44,4176776.946,32191,20050708180000000
000510.SH,2005/07/11,1,802.34,806.78,819.2,795.66,796.28,-6.06,-0.7555,108021.26,4864964.276,32191,20050711180000000
000510.SH,2005/07/12,1,796.28,793.92,823.79,792.9,822.91,26.63,3.3444,181802.04,8607419.615,32191,20050712180000000
000510.SH,2005/07/13,1,822.91,821.55,822.31,813.88,816.74,-6.17,-0.7496,121966.71,5717708.595,32191,20050713180000000
000510.SH,2005/07/14,1,816.74,815.42,823.99,814.64,818.99,2.25,0.2759,117565.3,5603838.061,32191,20050714180000000
000510.SH,2005/07/15,1,818.99,818.54,822.69,805.95,808.84,-10.15,-1.2392,113838.84,5055835.791,32191,20050715180000000
000510.SH,2005/07/18,1,808.84,807.05,807.05,796.86,800.08,-8.76,-1.0831,104722.02,4465563.769,32191,20050718180000000
000510.SH,2005/07/19,1,800.08,798.49,806.36,796.45,802.83,2.75,0.3438,96592.14,4196815.353,32191,20050719180000000
000510.SH,2005/07/20,1,802.83,802.41,810.89,799.72,809.24,6.4,0.7975,103857.06,4669088.249,32191,20050720180000000
000510.SH,2005/07/21,1,809.24,808.84,809.79,802.27,809.79,0.55,0.0684,102560.56,4833717.46,32191,20050721180000000
000510.SH,2005/07/22,1,809.79,809.66,831.78,809.37,825.87,16.08,1.9859,255510.78,11668268.325,32191,20050722180000000
000510.SH,2005/07/25,1,825.87,824.42,826.85,821.18,823.52,-2.35,-0.2847,142667.02,6682916.54,32191,20050725180000000
000510.SH,2005/07/26,1,823.52,822.97,844.89,822.97,842.11,18.59,2.2572,252381.41,11741501.009,32191,20050726180000000
000510.SH,2005/07/27,1,842.11,842.38,858.77,841.47,858.77,16.66,1.9789,242106.65,10934743.228,32191,20050727180000000
000510.SH,2005/07/28,1,858.77,858.62,864.05,853.12,855.59,-3.18,-0.3707,246863.97,11566477.714,32191,20050728180000000
000510.SH,2005/07/29,1,855.59,854.11,856.27,848.3,852.66,-2.93,-0.3424,174548.52,7665906.269,32191,20050729180000000
000510.SH,2005/08/01,1,852.66,852.29,860.58,850.66,855.96,3.3,0.3873,142957.31,6333903.23,32191,20050801180000000
000510.SH,2005/08/02,1,855.96,856.34,867.64,853.11,867.64,11.68,1.3643,178020.06,7570392.733,32191,20050802180000000
000510.SH,2005/08/03,1,867.64,869.06,882.85,868.1,873.72,6.08,0.701,311786.41,13511101.923,32191,20050803180000000
000510.SH,2005/08/04,1,873.72,871.83,872.99,866.42,868.58,-5.14,-0.5887,186734.98,8175813.221,32191,20050804180000000
000510.SH,2005/08/05,1,868.58,869.63,889.02,869.63,889.02,20.44,2.3527,252483.64,12332390.128,32191,20050805180000000
000510.SH,2005/08/08,1,889.02,891.43,897.51,888.66,893.11,4.1,0.461,270837.33,13211001.157,32191,20050808180000000
000510.SH,2005/08/09,1,893.11,892.84,899.36,885.29,899.36,6.25,0.6999,248689.66,11737584.075,32191,20050809180000000
000510.SH,2005/08/10,1,899.36,899.75,907.32,893.5,907.32,7.96,0.8847,281881.28,12647541.482,32191,20050810180000000
000510.SH,2005/08/11,1,907.32,907.61,920.06,906.43,920.06,12.73,1.4034,336712.29,16606625.782,32191,20050811180000000
000510.SH,2005/08/12,1,920.06,921.08,924.45,901.53,905.24,-14.82,-1.6108,373900.75,17622375.377,32191,20050812180000000
000510.SH,2005/08/15,1,905.24,908.34,924.87,906.26,924.87,19.64,2.1696,283572.34,14624223.053,32191,20050815180000000
000510.SH,2005/08/16,1,924.87,926.19,930.18,913.57,917.39,-7.49,-0.8097,303508.03,15267355.623,32191,20050816180000000
000510.SH,2005/08/17,1,917.39,916.19,926.52,903.45,926.52,9.13,0.9953,289305.66,13864079.188,32191,20050817180000000
000510.SH,2005/08/18,1,926.52,930.83,934.65,898.4,898.78,-27.74,-2.9939,455681.02,21428276.133,32191,20050818180000000
000510.SH,2005/08/19,1,898.78,896.04,903.43,889.1,901.22,2.44,0.2719,285042.22,13185184.065,32191,20050819180000000
000510.SH,2005/08/22,1,901.22,901.41,909.4,898.8,909.4,8.18,0.9072,225167.21,10332588.36,32191,20050822180000000
000510.SH,2005/08/23,1,909.4,909.38,909.38,894.33,900.76,-8.64,-0.9503,197303.91,9157291.623,32191,20050823180000000
000510.SH,2005/08/24,1,900.76,900.98,910.76,900.98,908.04,7.28,0.8082,201050.53,9299733.29,32191,20050824180000000
000510.SH,2005/08/25,1,908.04,908.32,909.92,899.84,909.74,1.7,0.1876,213450.4,9594831.609,32191,20050825180000000
000510.SH,2005/08/26,1,909.74,910.11,910.11,903.45,908.83,-0.9,-0.0995,211088.84,9399706.015,32191,20050826180000000
000510.SH,2005/08/29,1,908.83,908.49,908.49,895.32,898.47,-10.36,-1.1403,202877.35,8880930.436,32191,20050829180000000
000510.SH,2005/08/30,1,898.47,897.37,900.22,894.48,895.87,-2.6,-0.2894,165522.16,7482937.104,32191,20050830180000000
000510.SH,2005/08/31,1,895.87,895.88,909.57,893.1,909.57,13.7,1.5293,200266.76,9178090.272,32191,20050831180000000
000510.SH,2005/09/01,1,909.57,910.45,926.42,908.85,926.11,16.54,1.8185,298572.69,13533711.655,32191,20050901180000000
000510.SH,2005/09/02,1,926.11,927.54,930.27,923.88,930.27,4.16,0.4488,255349.08,11641794.267,32191,20050902180000000
000510.SH,2005/09/05,1,930.27,931.78,936.36,928.02,936.36,6.09,0.6544,234945.17,10497195.009,32191,20050905180000000
000510.SH,2005/09/06,1,936.36,937.09,939.8,917.92,919.3,-17.06,-1.8217,288216.12,13466874.436,32191,20050906180000000
000510.SH,2005/09/07,1,919.3,917.51,936.12,916.84,936.12,16.82,1.8294,261223.62,12339794.11,32191,20050907180000000
000510.SH,2005/09/08,1,936.12,937.53,940.7,930.82,937.62,1.5,0.1607,283081.76,13902101.649,32191,20050908180000000
000510.SH,2005/09/09,1,937.62,937.36,940.13,928.81,930.99,-6.63,-0.7072,202142.98,9611042.891,32191,20050909180000000
000510.SH,2005/09/12,1,930.99,930.23,933.69,927.46,932.14,1.15,0.1236,147180.7,6861438.92,32191,20050912180000000
000510.SH,2005/09/13,1,932.14,931.54,947.52,931.54,947.52,15.37,1.6494,217651.88,10189892.593,32191,20050913180000000
000510.SH,2005/09/14,1,947.52,946.57,954.97,946.23,954.97,7.46,0.787,277255.24,13304791.042,32191,20050914180000000
000510.SH,2005/09/15,1,954.97,953.06,956.27,950.59,955.0,0.03,0.0033,229267.68,11096089.674,32191,20050915180000000
000510.SH,2005/09/16,1,955.0,954.23,955.29,949.6,953.05,-1.96,-0.2048,196869.86,9384957.539,32191,20050916180000000
000510.SH,2005/09/19,1,953.05,952.67,959.16,951.75,958.99,5.95,0.6239,213711.18,10124268.844,32191,20050919180000000
000510.SH,2005/09/20,1,958.99,958.47,959.09,945.4,950.82,-8.17,-0.8521,266482.91,12598209.336,32191,20050920180000000
000510.SH,2005/09/21,1,950.82,946.37,948.14,934.22,934.5,-16.32,-1.7169,277178.4,12529087.054,32191,20050921180000000
000510.SH,2005/09/22,1,934.5,931.94,931.94,902.19,911.87,-22.63,-2.4212,261817.59,12137398.927,32191,20050922180000000
000510.SH,2005/09/23,1,911.87,914.14,914.14,902.78,903.57,-8.3,-0.9105,173812.5,8106977.307,32191,20050923180000000
000510.SH,2005/09/26,1,903.57,902.98,906.7,900.43,906.33,2.76,0.3058,127626.4,6311369.319,32191,20050926180000000
000510.SH,2005/09/27,1,906.33,906.61,908.25,891.19,891.57,-14.76,-1.6288,158422.06,7718235.733,32191,20050927180000000
000510.SH,2005/09/28,1,891.57,890.51,896.66,887.73,889.93,-1.64,-0.184,130577.11,6221131.41,32191,20050928180000000
000510.SH,2005/09/29,1,889.93,890.45,903.33,890.45,903.33,13.4,1.5055,165219.51,7817800.08,32191,20050929180000000
000510.SH,2005/09/30,1,903.33,903.87,905.1,900.94,903.63,0.31,0.034,129027.36,6368476.147,32191,20050930180000000
000510.SH,2005/10/10,1,903.63,903.3,903.3,893.54,893.69,-9.95,-1.1009,100225.78,4980554.794,32191,20051010180000000
000510.SH,2005/10/11,1,893.69,892.77,907.41,890.51,907.41,13.73,1.5359,116694.12,5836667.055,32191,20051011180000000
000510.SH,2005/10/12,1,907.41,908.16,914.2,904.66,911.48,4.07,0.4483,163906.84,8588697.503,32191,20051012180000000
000510.SH,2005/10/13,1,911.48,911.57,913.25,905.15,905.22,-6.26,-0.6867,147382.14,7818519.553,32191,20051013180000000
000510.SH,2005/10/14,1,905.22,904.88,905.21,893.04,894.49,-10.74,-1.1859,136800.81,7255417.576,32191,20051014180000000
000510.SH,2005/10/17,1,894.49,893.06,893.06,884.2,889.22,-5.26,-0.5882,137456.11,6966927.603,32191,20051017180000000
000510.SH,2005/10/18,1,889.22,888.99,894.91,888.56,894.91,5.68,0.6392,158837.84,7912335.418,32191,20051018180000000
000510.SH,2005/10/19,1,894.91,894.6,900.21,890.05,891.27,-3.63,-0.4061,158573.54,7600386.224,32191,20051019180000000
000510.SH,2005/10/20,1,891.27,891.38,892.26,881.8,892.26,0.99,0.1111,170168.86,8232585.315,32191,20051020180000000
000510.SH,2005/10/21,1,892.26,892.29,900.41,890.92,897.56,5.29,0.5932,162009.32,7855206.78,32191,20051021180000000
000510.SH,2005/10/24,1,897.56,898.42,900.46,893.78,899.1,1.54,0.1716,158164.68,7544948.61,32191,20051024180000000
000510.SH,2005/10/25,1,899.1,898.37,898.37,885.58,885.79,-13.31,-1.4805,146346.41,7116093.808,32191,20051025180000000
000510.SH,2005/10/26,1,885.79,883.96,883.96,865.01,866.31,-19.48,-2.1991,172325.87,8042424.42,32191,20051026180000000
000510.SH,2005/10/27,1,866.31,863.75,868.62,859.19,864.4,-1.9,-0.2198,152749.6,7165967.141,32191,20051027180000000
000510.SH,2005/10/28,1,864.4,863.61,867.65,845.14,853.38,-11.02,-1.275,158663.79,7233546.31,32191,20051028180000000
000510.SH,2005/10/31,1,853.38,851.49,862.25,851.49,860.96,7.58,0.8879,142798.51,6437853.301,32191,20051031180000000
000510.SH,2005/11/01,1,860.96,860.12,860.12,847.0,857.19,-3.77,-0.4375,124543.02,5754747.549,32191,20051101180000000
000510.SH,2005/11/02,1,857.19,857.4,869.6,857.4,867.86,10.67,1.2448,166081.23,7384854.032,32191,20051102180000000
000510.SH,2005/11/03,1,867.86,867.46,868.98,856.71,858.56,-9.3,-1.0716,146021.99,6463212.815,32191,20051103180000000
000510.SH,2005/11/04,1,858.56,857.36,862.84,853.64,862.84,4.28,0.4983,120225.61,5629181.066,32191,20051104180000000
000510.SH,2005/11/07,1,862.84,861.6,862.77,855.02,862.77,-0.07,-0.0084,112374.61,5349901.504,32191,20051107180000000
000510.SH,2005/11/08,1,862.77,862.11,867.1,856.33,867.1,4.33,0.5021,132008.68,5959188.945,32191,20051108180000000
000510.SH,2005/11/09,1,867.1,866.98,869.56,864.94,865.14,-1.97,-0.2267,149737.95,6963081.409,32191,20051109180000000
000510.SH,2005/11/10,1,865.14,864.32,864.32,847.71,848.07,-17.06,-1.9721,145707.82,6628448.533,32191,20051110180000000
000510.SH,2005/11/11,1,848.07,846.33,852.61,843.12,850.37,2.3,0.271,121078.45,5307859.613,32191,20051111180000000
